연도, 월, 조사회차, 채수 일자, 중권역 명, 측정소 명,Q,BOD,Chl_a,COD,NH3_N,NO3_N,T_N,T_P
2021,10,1회차,2021.10.05,황룡강,황룡강1,,2.1,12,4.6,0.028,0.021,0.369,0.068
2021,10,1회차,2021.10.05,황룡강,황룡강3,,2.3,,4.3,,,1.402,0.061
2021,10,1회차,2021.10.05,황룡강,황룡강5,0,4,71.5,6.2,0.096,0.524,1.124,0.093
2021,10,1회차,2021.10.05,황룡강,황룡강2,,1.5,9.3,4.6,0.038,0.547,0.788,0.042
2021,10,1회차,2021.10.07,영산강상류,광주천1,,6,4.4,7,3.664,4.75,9.548,0.089
2021,10,1회차,2021.10.07,황룡강,황룡강4,,3.3,62,7.6,0.043,0.37,0.558,0.063
2021,10,1회차,2021.10.13,영산강상류,산동,,1.8,17.6,5.7,0.146,1.127,1.796,0.089
2021,10,2회차,2021.10.12,영산강상류,우치,,2.7,21.8,5.2,0.162,1.227,1.884,0.091
2021,10,2회차,2021.10.12,영산강상류,광주천2,,8.7,25.1,12.4,4.525,1.878,8.556,0.617
2021,10,2회차,2021.10.12,죽산보(영산강중류),광산,,5.1,53.9,8.2,2.027,2.095,5.22,0.221
2021,10,2회차,2021.10.12,황룡강,황룡강3,,3.1,,4.7,,,1.469,0.09
2021,10,2회차,2021.10.12,황룡강,황룡강5,,3.7,34.1,5.6,0.333,0.536,1.303,0.093
2021,10,2회차,2021.10.13,영산강상류,광주1,,2.2,24.1,6.3,0.181,0.926,1.618,0.107
2021,10,2회차,2021.10.13,영산강상류,광주2,,6.4,20.6,6.4,2.091,1.434,3.853,0.093
2021,10,2회차,2021.10.13,영산강상류,광주3,,3.2,14.5,6.5,1.458,2.241,4.702,0.125
2021,10,3회차,2021.10.18,영산강상류,우치,,1.5,6,3.5,0.107,1.485,1.997,0.066
2021,10,3회차,2021.10.18,영산강상류,광주천2,,2.6,6.6,4.8,0.241,2.452,3.36,0.125
2021,10,3회차,2021.10.18,죽산보(영산강중류),광산,,6.2,49.2,7.2,1.304,1.824,4.033,0.238
2021,10,3회차,2021.10.18,황룡강,황룡강3,,2.3,,4.1,,,1.512,0.069
2021,10,3회차,2021.10.18,황룡강,황룡강5,,3.3,26.5,6,0.215,0.697,1.382,0.1
2021,10,3회차,2021.10.19,영산강상류,광주1,,2,28.8,6.2,0.063,1.374,1.962,0.111
2021,10,3회차,2021.10.19,영산강상류,광주2,,6.1,17.8,7,2.322,2.707,6.177,0.215
2021,10,3회차,2021.10.19,영산강상류,광주3,,2.7,17.4,7.1,2.777,3.262,7.285,0.149
2021,10,4회차,2021.10.25,영산강상류,우치,,1.9,11.9,4.3,0.143,1.488,2.15,0.053
2021,10,4회차,2021.10.25,영산강상류,광주천2,,4.3,69.4,6.3,0.015,3.291,3.838,0.092
2021,10,4회차,2021.10.25,죽산보(영산강중류),광산,,6.9,91.6,10.8,0.711,3.353,5.178,0.095
2021,10,4회차,2021.10.25,황룡강,황룡강3,,1.9,,4,,,2.016,0.064
2021,10,4회차,2021.10.25,황룡강,황룡강5,,4.4,73.7,7.6,0.324,0.65,1.491,0.107
2021,10,4회차,2021.10.28,영산강상류,광주1,,4,30.1,7.2,0.011,1.224,1.852,0.087
2021,10,4회차,2021.10.28,영산강상류,광주2,,5.7,37.4,8.2,1.386,3.052,5.648,0.1
2021,10,4회차,2021.10.28,영산강상류,광주3,,7,37.4,8,1.906,3.154,6.237,0.084
2021,11,1회차,2021.11.01,영산강상류,우치,0,3.2,24.5,6.7,0.202,1.069,2.239,0.043
2021,11,1회차,2021.11.01,영산강상류,광주천2,,3.4,27,5.1,0.038,3.165,3.87,0.079
2021,11,1회차,2021.11.01,죽산보(영산강중류),광산,0,5.3,64.1,7.8,1.1,2.899,5.122,0.074
2021,11,1회차,2021.11.01,황룡강,황룡강1,,2.2,13.8,3.8,0.044,0.274,0.491,0.069
2021,11,1회차,2021.11.01,황룡강,황룡강3,,2.6,,4.7,,,1.67,0.047
2021,11,1회차,2021.11.01,황룡강,황룡강5,0,3.3,31.8,6.2,0.027,0.691,1.718,0.098
2021,11,1회차,2021.11.01,황룡강,황룡강2,,1.1,8.2,3.6,0.041,0.417,0.567,0.058
2021,11,1회차,2021.11.03,영산강상류,산동,,3.8,31.4,7.3,0.12,0.798,1.429,0.077
2021,11,1회차,2021.11.03,영산강상류,광주천1,,5.2,2.6,8.2,2.045,5.725,9.112,0.071
2021,11,1회차,2021.11.03,영산강상류,광주1,정량한계미만,5.9,53.3,8.8,0.26,1.676,2.572,0.184
2021,11,1회차,2021.11.03,영산강상류,광주2,정량한계미만,4.9,16.2,8.6,2.421,3.862,7.924,0.113
2021,11,1회차,2021.11.03,영산강상류,광주3,정량한계미만,3.3,9.8,8.1,1.264,3.969,6.804,0.126
2021,11,1회차,2021.11.04,황룡강,황룡강4,,3.2,35.2,7.2,0.106,0.576,1.071,0.053
2021,11,2회차,2021.11.08,영산강상류,우치,,2.5,18.9,5.3,0.045,1.101,1.749,0.055
2021,11,2회차,2021.11.08,영산강상류,광주천2,,23.7,28.8,27.3,1.719,1.81,5.537,0.475
2021,11,2회차,2021.11.08,죽산보(영산강중류),광산,,5.7,70.5,8.3,1.385,3.026,5.411,0.09
2021,11,2회차,2021.11.08,황룡강,황룡강3,,2.9,,4.3,,,1.659,0.061
2021,11,2회차,2021.11.08,황룡강,황룡강5,,5.7,25,7.3,0.483,0.527,1.528,0.111
2021,11,2회차,2021.11.16,영산강상류,광주1,,5.9,75.5,10,0.014,1.072,1.703,0.089
2021,11,2회차,2021.11.16,영산강상류,광주2,,5.6,43.1,9,1.717,2.233,4.841,0.139
2021,11,2회차,2021.11.16,영산강상류,광주3,,4.2,32.7,9.7,2.331,2.64,5.945,0.146
2021,11,3회차,2021.11.15,영산강상류,우치,,2.7,11.9,4.4,0.209,1.628,2.267,0.076
2021,11,3회차,2021.11.15,영산강상류,광주천2,,3.8,13,5.8,0.43,2.237,3.244,0.13
2021,11,3회차,2021.11.15,죽산보(영산강중류),광산,,5.4,36.7,7.7,1.057,2.035,3.944,0.253
2021,11,3회차,2021.11.15,황룡강,황룡강3,,3,,4.5,,,1.968,0.052
2021,11,3회차,2021.11.15,황룡강,황룡강5,,3.2,6.2,5.4,0.297,1.335,2.098,0.082
2021,11,3회차,2021.11.24,영산강상류,광주1,,5.3,56.1,8.3,0.072,1.002,1.815,0.075
2021,11,3회차,2021.11.24,영산강상류,광주2,,15.2,26.4,9.9,3.222,1.691,6.135,0.445
2021,11,3회차,2021.11.24,영산강상류,광주3,,5.2,39.5,8.5,5.171,2.518,8.348,0.115
2021,11,4회차,2021.11.22,영산강상류,우치,,2.1,14.2,5.1,0.028,1.425,1.916,0.054
2021,11,4회차,2021.11.22,영산강상류,광주천2,,2.9,22.3,6.3,0.339,2.819,3.849,0.114
2021,11,4회차,2021.11.22,죽산보(영산강중류),광산,,4.1,52.2,8.3,1.253,2.526,4.738,0.097
2021,11,4회차,2021.11.22,황룡강,황룡강3,,1.8,,4.2,,,1.856,0.047
2021,11,4회차,2021.11.22,황룡강,황룡강5,,3.7,30,6.7,0.398,0.798,1.727,0.089
2021,11,4회차,2021.11.29,영산강상류,광주1,,4.2,83.2,8.1,0.066,1.146,1.731,0.053
2021,11,4회차,2021.11.29,영산강상류,광주2,,7.7,40.2,8.9,3.405,2.012,5.331,0.561
2021,11,4회차,2021.11.29,영산강상류,광주3,,4.7,70.6,9.3,3.134,2.55,5.5,0.466
2021,11,5회차,2021.11.29,영산강상류,우치,,1.9,13.8,4.4,0.014,1.701,2.091,0.056
2021,11,5회차,2021.11.29,죽산보(영산강중류),광산,,4,28.7,8,2.643,2.473,6.322,0.206
2021,11,5회차,2021.11.29,황룡강,황룡강5,,3.5,12.9,5.8,0.426,0.969,1.948,0.086
2021,12,1회차,2021.12.02,영산강상류,광주천1,0,4.6,8.5,8.4,2.077,4.398,7.023,0.154
2021,12,1회차,2021.12.02,황룡강,황룡강4,0,3.1,55.9,8.8,0.142,1.266,1.797,0.047
2021,12,1회차,2021.12.06,영산강상류,우치,0,1.6,2.5,4.5,0.097,2.132,2.656,0.08
2021,12,1회차,2021.12.06,영산강상류,광주천2,0,4,4.3,6.3,0.951,3.186,4.833,0.166
2021,12,1회차,2021.12.06,죽산보(영산강중류),광산,0,4.9,42.5,7.1,1.826,2.495,5.166,0.191
2021,12,1회차,2021.12.06,황룡강,황룡강1,정량한계미만,1.5,5.8,3.2,0.027,0.387,0.458,0.109
2021,12,1회차,2021.12.06,황룡강,황룡강3,,1.7,,3.4,,,2.07,0.042
2021,12,1회차,2021.12.06,황룡강,황룡강5,0,2.9,17.6,5.1,0.123,1.56,2.077,0.057
2021,12,1회차,2021.12.06,황룡강,황룡강2,정량한계미만,1.1,13.1,3.5,0.037,1.409,1.504,0.064
2021,12,1회차,2021.12.07,영산강상류,광주1,정량한계미만,1.8,20.8,6.9,0.039,1.787,2.552,0.103
2021,12,1회차,2021.12.07,영산강상류,광주2,정량한계미만,6.9,25.3,8.1,0.174,2.076,7.141,0.186
2021,12,1회차,2021.12.07,영산강상류,광주3,정량한계미만,5.5,25.1,8.8,0.138,2.024,8.096,0.231
2021,12,1회차,2021.12.15,영산강상류,산동,정량한계미만,2.6,12,4.8,0.088,1.889,2.413,0.085
2021,12,2회차,2021.12.13,영산강상류,우치,,2.3,5.6,3.6,0.037,2.333,2.665,0.065
2021,12,2회차,2021.12.13,영산강상류,광주천2,,3,7.8,5.5,0.565,3.297,4.4,0.111
2021,12,2회차,2021.12.13,죽산보(영산강중류),광산,,5.5,58.3,8.9,2.735,2.446,6.337,0.158
2021,12,2회차,2021.12.13,황룡강,황룡강3,,2.4,,3.6,,,2.153,0.044
2021,12,2회차,2021.12.13,황룡강,황룡강5,,3.5,17.8,5.1,0.242,1.318,1.989,0.07
2021,12,2회차,2021.12.15,영산강상류,광주1,,3.1,45.5,5.8,정량한계미만,1.666,2.198,0.067
2021,12,2회차,2021.12.15,영산강상류,광주2,,6.3,25.2,8.3,4.33,2.449,7.355,0.164
2021,12,2회차,2021.12.15,영산강상류,광주3,,5.6,13.8,8.6,4.56,2.931,8.311,0.122
2021,12,3회차,2021.12.20,영산강상류,우치,,1.6,9,3.5,0.043,2.414,2.772,0.067
2021,12,3회차,2021.12.20,죽산보(영산강중류),광산,,5.8,36.6,7.8,3.172,3.023,7.282,0.125
2021,12,3회차,2021.12.20,황룡강,황룡강5,,2.6,6.8,4.5,0.233,1.336,1.886,0.056
2021,12,3회차,2021.12.21,영산강상류,광주1,,2.9,44.6,6.3,0.27,1.743,2.192,0.067
2021,12,3회차,2021.12.21,영산강상류,광주2,,9.1,32.8,6.5,5.885,2.21,7.39,0.222
2021,12,3회차,2021.12.21,영산강상류,광주3,,6.4,29,8.5,6.383,2.587,9.283,0.197
2021,12,4회차,2021.12.28,영산강상류,광주1,,4.8,102.6,7.9,0.047,1.637,2.283,0.099
2021,12,4회차,2021.12.28,영산강상류,광주2,,7.3,53.4,8.8,5.674,2.526,9.013,0.335
2021,12,4회차,2021.12.28,영산강상류,광주3,,6.7,54.3,9,6.439,2.731,9.91,0.268
2022,1,1회차,2022.01.03,영산강상류,우치,2.837,3.1,44.5,5.4,0.039,2.65,3.002,0.097
2022,1,1회차,2022.01.03,죽산보(영산강중류),광산,11.36,5.5,72.3,10.4,3.193,3.117,7.471,0.163
2022,1,1회차,2022.01.03,황룡강,황룡강5,2.852,2.9,10.1,4.8,0.364,1.303,2.163,0.064
2022,1,1회차,2022.01.04,영산강상류,광주1,,4.1,99,8.7,0.026,1.677,2.592,0.111
2022,1,1회차,2022.01.04,영산강상류,광주2,,5.4,66.8,9.8,5.649,2.054,7.923,0.194
2022,1,1회차,2022.01.04,영산강상류,광주3,,8.6,52.1,9.8,8.017,1.987,10,0.341
2022,1,1회차,2022.01.05,황룡강,황룡강1,,0.7,33.2,2.2,0.01,0.304,0.392,0.027
2022,1,1회차,2022.01.05,황룡강,황룡강4,,2.8,15.4,5.4,0.171,1.275,1.638,0.038
2022,1,1회차,2022.01.05,황룡강,황룡강2,,1,6.9,2.8,0.004,1.158,1.365,0.037
2022,1,1회차,2022.01.06,영산강상류,광주천1,,5.4,6.4,8.6,5.546,3.946,12.936,0.192
2022,1,1회차,2022.01.10,영산강상류,광주천2,0.73,6.9,103.7,11.2,0.682,3.804,5.507,0.362
2022,1,1회차,2022.01.12,영산강상류,산동,,7.8,172.3,13.2,정량한계미만,1.75,3.035,0.176
2022,1,1회차,2022.01.17,황룡강,황룡강3,1.797,2.3,,4,,,2.24,0.043
2022,1,2회차,2022.01.10,영산강상류,우치,2.015,3,54.2,5.5,0.025,2.374,2.839,0.074
2022,1,2회차,2022.01.10,죽산보(영산강중류),광산,11.053,6.1,97.2,10.1,3.763,2.79,8.196,0.26
2022,1,2회차,2022.01.10,황룡강,황룡강5,2.387,4,19.7,4.9,0.358,1.323,2.111,0.057
2022,1,2회차,2022.01.12,영산강상류,광주1,,6.9,158.3,11.5,정량한계미만,1.337,2.517,0.136
2022,1,2회차,2022.01.12,영산강상류,광주2,,6.1,88.2,10.7,5.156,1.761,9.617,0.219
2022,1,2회차,2022.01.12,영산강상류,광주3,,8.5,86.5,10.8,6.147,1.652,10.446,0.298
2022,1,2회차,2022.01.17,영산강상류,광주천2,0.779,6.2,97.2,12.5,0.597,3.536,5.052,0.104
2022,1,2회차,2022.01.24,황룡강,황룡강3,1.472,2.4,,4.1,,,2.156,0.054
2022,1,3회차,2022.01.17,영산강상류,우치,2.319,3.2,44.5,5,0.017,2.427,2.841,0.056
2022,1,3회차,2022.01.17,죽산보(영산강중류),광산,10.856,6.9,54.9,8.7,5.626,2.527,9.409,0.118
2022,1,3회차,2022.01.17,황룡강,황룡강5,2.511,2.6,15.3,5.2,0.398,1.336,2.253,0.07
2022,1,3회차,2022.01.19,영산강상류,광주1,,6,130.1,10.7,정량한계미만,1.446,2.454,0.107
2022,1,3회차,2022.01.19,영산강상류,광주2,,6.7,66.7,10.5,6.207,1.882,10.238,0.498
2022,1,3회차,2022.01.19,영산강상류,광주3,,7.2,83.2,11.4,6.505,1.9,10.734,0.281
2022,1,3회차,2022.01.24,영산강상류,광주천2,1.048,5.7,98,11.5,0.019,1.594,2.121,0.054
2022,1,4회차,2022.01.24,영산강상류,우치,2.234,2.4,47.4,5.3,0.02,2.07,2.469,0.101
2022,1,4회차,2022.01.24,죽산보(영산강중류),광산,8.088,5.8,71.9,10,5.699,2.659,10.126,0.229
2022,1,4회차,2022.01.24,황룡강,황룡강5,1.629,2.8,24.1,6.9,0.583,1.283,2.484,0.077
2022,1,4회차,2022.01.25,영산강상류,광주1,,5.7,113.6,10.5,0.011,1.524,2.138,0.098
2022,1,4회차,2022.01.25,영산강상류,광주2,,9,59.6,10.8,8.712,1.138,11.647,0.337
2022,1,4회차,2022.01.25,영산강상류,광주3,,9,56.3,10.5,8.942,1.249,11.848,0.384
2022,2,1회차,2022.02.03,영산강상류,우치,2.693,3.4,48.7,7.9,0.055,2.206,3.404,0.131
2022,2,1회차,2022.02.03,영산강상류,광주1,,8.1,142.7,11.3,0.011,1.362,1.783,0.077
2022,2,1회차,2022.02.03,영산강상류,광주2,,5.5,72.5,10.7,7.613,1.726,11.781,0.444
2022,2,1회차,2022.02.03,영산강상류,광주3,,6.6,96.1,10.7,6.175,1.989,10.479,0.094
2022,2,1회차,2022.02.03,죽산보(영산강중류),광산,11.013,6.5,71.1,10.6,6.032,2.253,10.986,0.226
2022,2,1회차,2022.02.03,황룡강,황룡강5,2.023,3.7,20.5,7.3,0.579,1.014,2.467,0.085
2022,2,1회차,2022.02.07,영산강상류,광주천2,0.744,5.8,68.2,11.3,1.466,3.684,5.652,0.14
2022,2,1회차,2022.02.07,황룡강,황룡강3,1.152,3.5,,5.8,,,2.168,0.057
2022,2,1회차,2022.02.08,영산강상류,산동,,7.3,157.6,12.7,0.035,1.387,2.031,0.086
2022,2,1회차,2022.02.08,황룡강,황룡강4,,2.6,23.3,5.4,0.11,0.938,1.148,0.021
2022,2,1회차,2022.02.09,영산강상류,광주천1,,4.6,8.7,7.6,5.045,3.099,16.952,0.088
2022,2,1회차,2022.02.09,황룡강,황룡강1,,1.5,2.2,3.2,0.047,0.355,0.418,0.04
2022,2,1회차,2022.02.09,황룡강,황룡강2,,2.3,8.1,3.9,0.061,0.915,1.079,0.055
2022,2,2회차,2022.02.07,영산강상류,우치,2.327,4.3,63.1,7,0.033,2.166,2.608,0.099
2022,2,2회차,2022.02.07,죽산보(영산강중류),광산,9.578,7.7,85.2,12.3,5.831,2.527,9.731,0.178
2022,2,2회차,2022.02.07,황룡강,황룡강5,2.069,4.5,15.2,6,0.55,1.013,2.055,0.087
2022,2,2회차,2022.02.08,영산강상류,광주1,,7.6,175,14.2,0.02,1.382,2.056,0.094
2022,2,2회차,2022.02.08,영산강상류,광주2,,7.3,73.2,11.2,7.676,1.912,11.477,0.152
2022,2,2회차,2022.02.08,영산강상류,광주3,,8.4,96.1,11.9,7.741,1.832,11.524,0.282
2022,2,2회차,2022.02.14,영산강상류,광주천2,0.695,7.1,118.1,14.8,1.199,3.297,6.602,0.159
2022,2,2회차,2022.02.14,황룡강,황룡강3,0.886,4.2,,6.5,,,2.35,0.067
2022,2,3회차,2022.02.14,영산강상류,우치,1.417,5.4,89.9,8.4,0.016,1.813,2.391,0.096
2022,2,3회차,2022.02.14,죽산보(영산강중류),광산,9.603,7.8,82.1,11.5,5.816,2.301,9.575,0.132
2022,2,3회차,2022.02.14,황룡강,황룡강5,1.716,4.1,29.1,6.7,0.446,0.856,2.218,0.104
2022,2,3회차,2022.02.16,영산강상류,광주1,,10.8,211.6,18,정량한계미만,1.08,2.015,0.156
2022,2,3회차,2022.02.16,영산강상류,광주2,,6.7,65.3,12.2,10.557,1.882,14.136,0.314
2022,2,3회차,2022.02.16,영산강상류,광주3,,8.1,115.7,15.4,9.723,1.817,13.65,0.311
2022,2,3회차,2022.02.21,영산강상류,광주천2,0.701,8,79,11.9,1.475,3.662,6.68,0.14
2022,2,3회차,2022.02.21,황룡강,황룡강3,0.905,3.7,,6.6,,,2.064,0.057
2022,2,4회차,2022.02.21,영산강상류,우치,1.958,5.3,69.7,9.6,0.029,1.572,2.416,0.108
2022,2,4회차,2022.02.21,죽산보(영산강중류),광산,8.918,6.3,71.3,10.5,6.57,2.634,10.735,0.147
2022,2,4회차,2022.02.21,황룡강,황룡강5,2.041,4.5,26.2,8.5,0.368,0.795,2.029,0.104
2022,2,4회차,2022.02.22,영산강상류,광주1,,6.9,168,11.9,0.016,1.393,2.384,0.208
2022,2,4회차,2022.02.22,영산강상류,광주2,,6.2,69.2,9.5,9.62,1.905,13.74,0.346
2022,2,4회차,2022.02.22,영산강상류,광주3,,8.5,100,9.5,8.043,2.102,12.543,0.319
2022,2,4회차,2022.02.28,영산강상류,광주천2,0.695,8.8,101.8,13.6,1.907,3.7,7.316,0.187
2022,2,4회차,2022.02.28,황룡강,황룡강3,1.636,5,,7.5,,,2.463,0.096
2022,2,5회차,2022.02.28,영산강상류,우치,1.696,5.5,87.7,10.5,0.016,1.568,2.467,0.133
2022,2,5회차,2022.02.28,죽산보(영산강중류),광산,6.835,9.2,84.1,12.5,5.735,2.67,9.996,0.135
2022,2,5회차,2022.02.28,황룡강,황룡강5,1.783,5.5,36.9,8.8,0.378,0.855,2.093,0.106
2022,3,1회차,2022.03.03,영산강상류,광주1,,17.9,165.3,18.5,0.017,0.877,2.038,0.114
2022,3,1회차,2022.03.03,영산강상류,광주2,,8,78.5,13.1,9.352,1.567,13.811,0.349
2022,3,1회차,2022.03.03,영산강상류,광주3,,8.9,106.4,14.8,8.473,1.764,13.035,0.23
2022,3,1회차,2022.03.03,황룡강,황룡강1,,1.4,1.6,3.2,0.041,0.155,0.426,0.049
2022,3,1회차,2022.03.03,황룡강,황룡강2,,2,0.6,4.1,0.033,0.784,1.012,0.047
2022,3,1회차,2022.03.07,영산강상류,우치,1.631,5.2,85.5,10.7,0.023,1.31,2.348,0.149
2022,3,1회차,2022.03.07,영산강상류,광주천2,0.711,6.4,83.9,12.2,1.184,3.324,5.939,0.164
2022,3,1회차,2022.03.07,죽산보(영산강중류),광산,7.085,8.4,115,12.8,5.85,2.283,10.095,0.163
2022,3,1회차,2022.03.07,황룡강,황룡강3,0.569,5.2,,6.7,,,1.851,0.069
2022,3,1회차,2022.03.07,황룡강,황룡강4,,3.2,25.7,8.4,0.09,1.072,1.425,0.065
2022,3,1회차,2022.03.07,황룡강,황룡강5,1.722,6,26.5,9.1,0.363,0.717,1.915,0.105
2022,3,1회차,2022.03.08,영산강상류,산동,,8.3,124.6,16.1,0.031,0.742,2.342,0.263
2022,3,1회차,2022.03.08,영산강상류,광주천1,,5.6,11.6,9,4.785,3.375,16.104,0.209
2022,3,2회차,2022.03.08,영산강상류,광주1,,8.4,52.2,16.7,0.017,1.436,2.571,0.249
2022,3,2회차,2022.03.08,영산강상류,광주2,,8.4,55.4,13.1,10.199,1.788,14.332,0.31
2022,3,2회차,2022.03.08,영산강상류,광주3,,7,17.8,12.6,10.5,1.818,14.145,0.249
2022,3,2회차,2022.03.14,영산강상류,우치,3.307,4.6,39.6,8.7,0.341,1.401,2.733,0.156
2022,3,2회차,2022.03.14,영산강상류,광주천2,0.875,9.3,23.9,13.5,2.37,1.216,5.492,0.305
2022,3,2회차,2022.03.14,죽산보(영산강중류),광산,7.12,7.7,15.4,10.8,9.229,1.885,12.947,0.252
2022,3,2회차,2022.03.14,황룡강,황룡강3,1.07,5.2,,7.6,,,2.556,0.106
2022,3,2회차,2022.03.14,황룡강,황룡강5,1.668,8.4,45.6,9.1,1.395,0.653,3.117,0.21
2022,3,3회차,2022.03.16,영산강상류,광주1,,5.6,12,10.1,1.188,0.613,2.599,0.189
2022,3,3회차,2022.03.16,영산강상류,광주2,,14.2,11.3,15.8,8.46,0.838,10.62,0.583
2022,3,3회차,2022.03.16,영산강상류,광주3,,8.3,6.6,10.6,8.798,0.803,11.531,0.442
2022,3,3회차,2022.03.21,영산강상류,우치,2.61,4.6,29.9,7.2,0.562,1.532,2.907,0.113
2022,3,3회차,2022.03.21,영산강상류,광주천2,0.834,4,3.6,8.5,2.576,2.56,6.003,0.15
2022,3,3회차,2022.03.21,죽산보(영산강중류),광산,13,6.1,5.7,9.3,6.001,1.286,8.093,0.265
2022,3,3회차,2022.03.21,황룡강,황룡강3,2.203,4.1,,6.8,,,2.163,0.068
2022,3,3회차,2022.03.21,황룡강,황룡강5,3.865,6.5,25.5,8.8,0.545,0.791,2.146,0.109
2022,3,4회차,2022.03.22,영산강상류,광주1,,6,13.3,8.9,1.111,0.975,2.886,0.25
2022,3,4회차,2022.03.22,영산강상류,광주2,,6.2,11.4,12,6.505,1.84,10.09,0.498
2022,3,4회차,2022.03.22,영산강상류,광주3,,7.8,5.4,9.4,5.741,2.23,9.9,0.264
2022,3,4회차,2022.03.28,영산강상류,우치,10.483,5.8,12.7,7.2,0.249,1.974,2.928,0.141
2022,3,4회차,2022.03.28,영산강상류,광주천2,1.726,5.4,5.2,5.5,0.729,2.836,4.251,0.12
2022,3,4회차,2022.03.28,죽산보(영산강중류),광산,28.887,7,25.3,8.8,0.744,2.434,4.187,0.133
2022,3,4회차,2022.03.28,황룡강,황룡강3,9.077,5.4,,6.6,,,3.227,0.075
2022,3,4회차,2022.03.28,황룡강,황룡강5,15.348,6.6,8.8,7.9,0.331,3.028,4.109,0.153
2022,3,5회차,2022.03.30,영산강상류,광주1,,3.4,51.7,9.1,0.172,1.946,2.605,0.169
2022,3,5회차,2022.03.30,영산강상류,광주2,,5.5,36.6,8.4,1.411,2.189,4.365,0.189
2022,3,5회차,2022.03.30,영산강상류,광주3,,6.7,45.6,9.6,2.224,2.359,5.488,0.181
2022,4,1회차,2022.04.04,영산강상류,우치,2.538,5.4,66.6,7.6,0.013,1.54,2.244,0.103
2022,4,1회차,2022.04.04,영산강상류,광주천2,0.826,8.2,113.2,11.8,0.042,3.074,4.384,0.156
2022,4,1회차,2022.04.04,죽산보(영산강중류),광산,10.949,8,111.6,13.6,1.782,2.27,5.278,0.155
2022,4,1회차,2022.04.04,황룡강,황룡강1,,1.4,6.3,3.7,0.04,1.688,1.921,0.023
2022,4,1회차,2022.04.04,황룡강,황룡강3,2.963,3.1,,4.3,,,2.337,0.056
2022,4,1회차,2022.04.04,황룡강,황룡강5,4.003,6.5,36.1,8.4,0.219,1.879,2.96,0.114
2022,4,1회차,2022.04.04,황룡강,황룡강2,,1.7,4.9,4,0.044,1.623,1.86,0.019
2022,4,1회차,2022.04.05,영산강상류,광주1,,6,127.3,10.2,0.019,1.054,1.977,0.162
2022,4,1회차,2022.04.05,영산강상류,광주2,,5.4,98.2,7.4,4.382,1.868,7.63,0.22
2022,4,1회차,2022.04.05,영산강상류,광주3,,5.7,84.9,9.8,5.34,2.118,8.827,0.176
2022,4,1회차,2022.04.06,영산강상류,광주천1,,5.4,3.3,6.4,1.525,4.107,6.886,0.078
2022,4,1회차,2022.04.07,황룡강,황룡강4,,3.5,49.2,5.8,0.103,1.427,2.127,0.051
2022,4,1회차,2022.04.13,영산강상류,산동,,8.7,92.2,11.1,0.095,0.302,1.25,0.128
2022,4,2회차,2022.04.11,영산강상류,우치,1.605,6.7,99.9,9.6,0.01,0.821,1.833,0.128
2022,4,2회차,2022.04.11,영산강상류,광주천2,0.768,12.1,105.8,14.2,0.016,2.257,3.515,0.173
2022,4,2회차,2022.04.11,죽산보(영산강중류),광산,9.765,12.8,178,15.1,2.912,2.125,6.87,0.164
2022,4,2회차,2022.04.11,황룡강,황룡강3,6.113,5,,7.2,,,1.943,0.067
2022,4,2회차,2022.04.11,황룡강,황룡강5,2.444,7.4,56.3,9.2,0.749,0.824,2.53,0.156
2022,4,2회차,2022.04.13,영산강상류,광주1,,5.7,59.1,10.9,0.14,0.211,1.246,0.115
2022,4,2회차,2022.04.13,영산강상류,광주2,,14.5,36.5,10.6,7.503,0.953,10.334,0.204
2022,4,2회차,2022.04.13,영산강상류,광주3,,7,53.3,11.2,6.833,1.168,9.617,0.098
2022,4,3회차,2022.04.18,영산강상류,우치,1.504,4.4,13.4,7,0.078,0.659,1.422,0.083
2022,4,3회차,2022.04.18,영산강상류,광주천2,0.748,6.3,21.9,8,0.395,2.547,3.983,0.132
2022,4,3회차,2022.04.18,죽산보(영산강중류),광산,7.461,7.4,30.8,11.4,4.555,1.476,7.193,0.132
2022,4,3회차,2022.04.18,황룡강,황룡강5,2.485,7.1,15.7,7.8,0.646,0.528,1.872,0.127
2022,4,3회차,2022.04.19,영산강상류,광주1,,7.3,132.3,11.8,0.038,0.374,1.474,0.16
2022,4,3회차,2022.04.19,영산강상류,광주2,,8,49.4,11.4,5.622,1.593,9.059,0.187
2022,4,3회차,2022.04.19,영산강상류,광주3,,8.3,54.4,11,4.486,2.019,8.317,0.165
2022,4,4회차,2022.04.18,황룡강,황룡강3,1.489,9.8,,11.2,,,1.564,0.127
2022,4,4회차,2022.04.25,영산강상류,우치,0.833,6.9,57.5,9.5,0.039,0.212,1.014,0.111
2022,4,4회차,2022.04.25,영산강상류,광주천2,0.648,8.8,50.6,9.2,0.106,2.647,3.876,0.145
2022,4,4회차,2022.04.25,죽산보(영산강중류),광산,17.919,11.3,92.8,12.8,3.604,2.098,7.643,0.133
2022,4,4회차,2022.04.25,황룡강,황룡강5,12.225,7.3,43.7,8.5,0.44,0.207,1.503,0.14
2022,4,4회차,2022.04.28,영산강상류,광주1,,4.9,30.5,9.4,0.245,0.431,1.61,0.154
2022,4,4회차,2022.04.28,영산강상류,광주2,,12.4,21.3,9.8,4.748,0.515,6.877,0.311
