지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
156,2019-06-15,20.4,16.7,635,25.4,1445,,,,,,,8.9,320,1418,3.5,20,1052,1.4,1180,16.1,55,1411,78.3,18.3,993.5,1004.1,2331,999.5,1611,1001.8,14.5,11.7,1300,3.52,29.06,,,,,,1.8,1.8,24.8,15,,,,,,,,,,4.9,6.9,,
156,2019-06-16,20.7,16.1,547,26.6,1302,,,,,,,6.3,270,1539,3.5,250,1544,1.5,1321,16.5,54,1257,78.9,18.8,999.4,1012.3,2349,1003.7,227,1007.7,14.5,10.6,1100,3.42,24.96,,,,,,4,1,25.2,13.2,,,,,,,,,,3.9,5.5,,
156,2019-06-17,22,17.3,227,28,1539,,,,,,,7,290,1729,3.6,250,1840,1.4,1176,16.8,47,1313,74.6,19.1,1004.3,1013.8,806,1011,1723,1012.6,14.5,10.1,1200,3.39,26.17,,,,,,5.8,1.3,28.1,15.1,,,,,,,,,,4.3,6.1,,
156,2019-06-18,22.3,19.2,404,26.9,1539,,,,,,,5.1,230,1954,2.8,230,229,1.3,1161,17.6,58,1541,75.5,20.2,1002.8,1013.2,1009,1008.6,1732,1011.1,14.5,4.6,1400,2.67,17.04,,,,,,8.1,5.8,27.5,16.9,,,,,,,,,,3.2,4.5,,
156,2019-06-19,23.5,19.9,426,28.8,1558,,,,,,,7.2,50,1044,4.1,50,947,1.4,1246,18.8,53,1507,76.8,21.7,999,1009.8,1,1005.2,1724,1007.2,14.5,8.4,1200,3.39,24.49,,,,,,5,2.8,30.8,17.4,,,,,,,,,,4.3,6.1,,
156,2019-06-20,23.5,18.5,510,29.6,1313,,,,,,,6.9,250,1544,3.6,250,1557,1.3,1142,18.5,50,1317,75.1,21.3,999,1008.4,746,1005.5,1526,1007.2,14.5,9.4,1200,3.52,24.97,,,,,,5.4,.6,29,15.5,,,,,,,,,,4.5,6.4,,
156,2019-06-21,23.7,19,555,29.8,1529,,,,,,,7.4,270,1453,3.7,250,1444,1.2,1007,18.6,50,1257,75,21.4,997.3,1007.6,7,1003.4,1534,1005.5,14.5,12.8,1200,3.53,28.76,,,,,,2.9,1.1,32,15.9,,,,,,,,,,5,7.1,,
156,2019-06-22,22.1,18.6,516,28.2,1419,.78,.5,1605,.8,1557,.8,7.3,290,1608,4.3,200,1458,1.3,1094,19.1,55,1423,84.4,22.1,998,1007.9,2144,1004.5,1504,1006.3,14.5,4.2,1200,3.03,16.73,,,,,,7,5.3,27.7,16,,,,,,,,,,2.7,3.9,,
156,2019-06-23,22.8,19.9,412,29.4,1500,.28,0,,0,,0,8.8,160,1715,5.2,180,1801,1.7,1487,18.5,39,1554,80,21.4,999.9,1010.6,2147,1006.3,1548,1008.1,14.5,6,1300,3.19,22.14,,,,,,6.4,6,30.5,18.7,,,,,,,,,,4.1,5.8,,
156,2019-06-24,23.7,19.1,319,30.1,1429,,,,,,,6.9,250,1839,3.9,200,2307,1.6,1387,18.3,46,1402,74.8,21,1004.7,1016.1,2327,1010.4,1,1013,14.5,9.1,1100,3.45,26.46,,,,,,4.1,3.9,31.6,16.6,,,,,,,,,,5,7.2,,
156,2019-06-25,24.8,19,536,31,1322,,,,,,,7.1,200,1407,4.4,230,1412,1.7,1469,18.4,45,1522,70.4,21.2,1005.9,1016.2,1,1012.3,1742,1014.1,14.5,8.1,1100,3.48,20.76,,,,,,4,2.4,28.1,16.8,,,,,,,,,,3.7,5.2,,
156,2019-06-26,20.8,17.6,900,23.4,1646,10,1.8,1308,6.1,1258,24.8,9.8,90,903,5.8,50,907,1.6,1374,19.7,70,340,93.9,23,999.4,1013.4,101,1003.9,2400,1007.8,14.5,0,1500,1.4,6.04,,,,,,9.9,5.9,22.6,17.5,,,,,,,,,,1.2,1.7,,
156,2019-06-27,24.5,21.5,509,29.9,1451,2.23,.3,407,.6,405,.7,6.6,270,1615,3.5,250,1742,1.3,1125,22.2,63,1454,88,26.7,992.7,1003.9,1,999.3,1455,1000.9,14.5,3.5,1400,2.29,17.37,,,,,,8.1,7.4,27.5,21.5,,,,,,,,,,2.8,4.1,,
156,2019-06-28,24.3,20.6,443,29.5,1522,,,,,,,7.6,270,1604,4.3,250,1610,1.5,1275,20.5,56,1444,81.3,24.2,994.3,1003.6,801,1000.4,1524,1002.5,14.5,6.9,1200,3.42,23.7,,,,,,7,5.8,28.3,18.8,,,,,,,,,,4.1,5.9,,
156,2019-06-29,21.8,20.5,937,23.3,1,16.5,8.7,1627,28.3,1623,83,4.5,20,1543,2.8,50,957,.9,789,21.4,87,1,97.9,25.5,989.4,1003,1,992.9,1840,997.6,14.5,0,1300,.83,3.88,,,,,,10,6.9,23.3,21.1,,,,,,,,,,.9,1.3,,
156,2019-06-30,23.8,20.5,513,28.5,1614,,,,,,,4.7,250,1836,2.4,270,1840,1.1,957,21.6,66,1619,88.5,25.8,993.9,1005.4,2312,997.5,1,1002.1,14.5,1.7,1500,2.16,16.42,,,,,,9.1,4.8,26.6,19.7,,,,,,,,,,2.7,3.9,,
156,2019-07-01,22.6,21.4,335,25.9,1526,4.52,6.4,1640,10.4,1624,10.9,6.6,200,1726,3.6,230,1730,1,827,21.8,82,1539,96.1,26.2,998.2,1008.8,2341,1004.2,314,1006.5,14.5,0,1400,1.2,7.47,,,,,,9,5,25.5,20.3,,,,,,,,,,1.5,2.2,,
156,2019-07-02,23.9,20.6,511,29.6,1548,.93,.9,108,1.1,102,1.1,6,290,1639,2.5,200,137,.9,810,19.4,47,1549,78,22.6,1001.2,1010.5,2150,1008.4,1546,1009.4,14.5,9.6,1300,3.47,24.88,,,,,,6.3,3.1,27.6,18.4,,,,,,,,,,4.1,5.8,,
156,2019-07-03,23.3,19.1,555,29,1659,,,,,,,5.4,230,1553,3,50,854,1.3,1095,19.1,50,1616,79.3,22.1,999.8,1010.9,254,1005.4,1640,1008.1,14.5,5.8,1200,2.92,19.94,,,,,,8,2.3,25.8,18.1,,,,,,,,,,3.6,5.2,,
156,2019-07-04,25.2,20.2,438,31.3,1557,,,,,,,5.9,50,1215,2.6,70,1221,1.1,958,19.8,39,1551,75,23.1,998.4,1008.4,654,1004.7,1754,1006.6,14.5,8.5,1200,3.73,25.62,,,,,,5.3,.9,28.4,18.6,,,,,,,,,,4.7,6.8,,
156,2019-07-05,26.5,21.6,514,32.1,1455,,,,,,,4.8,90,1659,2.5,230,1808,.8,695,19.2,35,1549,67.3,22.3,994.8,1005.8,1,1000.7,1635,1002.9,14.5,7.5,1100,3.24,21.45,,,,,,5,1.8,29.3,20.5,,,,,,,,,,4.2,5.9,,
156,2019-07-06,26.9,21.6,541,32.8,1407,,,,,,,7.1,70,1526,4.1,70,1526,1.4,1206,18.8,31,1458,64.6,21.9,995.2,1005.6,2309,1002,1435,1003.3,14.4,12.7,1200,3.69,29.97,,,,,,.4,.4,32.4,20.3,,,,,,,,,,6.3,9,,
156,2019-07-07,23.9,20.7,603,29.9,1245,2.22,.2,,.4,1708,.4,8.5,230,1502,5.3,230,1508,2,1709,18.3,46,1241,72.6,21.1,998.3,1008.2,2229,1004.6,1218,1006.5,14.4,6,1200,3.59,19.79,,,,,,7.4,3.3,28.7,19,,,,,,,,,,3.8,5.4,,
156,2019-07-08,23.4,20.2,555,28.8,1509,1.08,0,,0,,0,6.7,230,2001,4.5,200,1841,2,1722,18.4,45,1513,75.6,21.2,998.4,1008.3,409,1005,1609,1006.7,14.4,6.1,1200,3.26,22.23,,,,,,7.5,5.5,28.6,19.6,,,,,,,,,,4.1,5.9,,
156,2019-07-09,23.9,20.3,528,28.1,1151,1.38,0,,0,,0,6.2,50,1129,3.5,200,1342,1.5,1300,19.2,52,1152,76.3,22.2,997.5,1006.8,517,1004.1,1745,1005.7,14.4,3.7,1000,3.06,17.93,,,,,,8.8,5.3,29.8,20,,,,,,,,,,3.2,4.6,,
156,2019-07-10,20.9,20,827,23.8,1,15.98,2.2,1940,9.2,1905,38.8,10.2,50,1633,6.3,50,832,3.1,2712,19.6,72,29,92.8,22.8,995.8,1005.8,10,1002.3,2348,1004.1,14.4,0,1400,.62,5.07,,,,,,10,5.8,22.6,19.2,,,,,,,,,,1,1.4,,
156,2019-07-11,23.3,21.2,1,25.1,1502,.1,0,,0,,0,8.4,250,1516,3.7,250,1523,1.4,1211,19.6,70,1716,80.4,22.9,997.4,1008.5,2352,1002.3,238,1005.6,14.4,.1,1000,1.4,8.26,,,,,,8.6,7.6,24.2,19.3,,,,,,,,,,1.9,2.8,,
156,2019-07-12,24.4,20.7,505,28.6,1410,,,,,,,4.2,290,1836,2.7,250,2042,.9,803,19.2,46,1217,73.9,22.3,999.1,1009.4,654,1005.5,1631,1007.3,14.4,5,1300,2.96,18.93,,,,,,7.4,4.6,26.9,18.1,,,,,,,,,,3,4.3,,
156,2019-07-13,23.6,21.1,601,27.9,1620,.67,0,,0,,0,4.5,290,1849,2.5,250,1818,.8,689,20.2,56,1659,82.8,23.7,994.1,1006.2,24,999.4,1729,1002.4,14.3,2.7,1500,2.19,14.99,,,,,,9,5.3,25.3,20.7,,,,,,,,,,2.9,4.1,,
156,2019-07-14,25.1,21.2,259,30.4,1447,,,,,,,6.2,250,1753,2.9,250,1848,1,870,21.2,53,1322,80.4,25.1,994.7,1006.1,2319,1001.3,1653,1002.9,14.3,7.5,1000,2.84,21.84,,,,,,5.3,3,29.7,20.1,,,,,,,,,,3.8,5.4,,
156,2019-07-15,25.2,21.5,548,29.5,1444,.42,0,,0,,0,6.7,270,1918,3.8,230,1726,1.5,1312,21.4,61,1300,80.9,25.6,999.3,1010.3,2337,1005.8,20,1007.5,14.3,4.4,1300,2.56,18.79,,,,,,6.5,5.8,30.8,20.4,,,,,,,,,,3.6,5.1,,
156,2019-07-16,24.6,21.2,609,29.8,1458,3.05,6.1,1853,18.1,1838,18.5,4.8,110,1924,3.1,110,1925,1.1,950,21.4,56,1500,83.9,25.5,1002.5,1012.4,2353,1009.5,1615,1010.8,14.3,4.9,1400,3.02,16.62,,,,,,6.4,5.5,31.6,20,,,,,,,,,,2.9,4.2,,
156,2019-07-17,25.3,21.4,538,30.4,1452,3.6,1.7,2335,6.4,2313,5.4,7.8,200,1245,4,180,1246,1.5,1290,20.6,50,1455,77.4,24.3,1003.1,1012.4,1,1009.6,1746,1011.3,14.3,7.3,1200,3.53,22.35,,,,,,8.4,3.3,28.9,21,,,,,,,,,,3.9,5.6,,
156,2019-07-18,23.6,20.4,421,26.6,1402,7.1,5,244,9.1,217,26,7.8,50,428,4.2,50,436,1.5,1335,22.3,79,1425,92.8,26.9,1000.7,1011.8,1,1007.3,1952,1009,14.3,0,1300,1.31,9.78,,,,,,9.6,4.8,25.5,20.3,,,,,,,,,,1.6,2.3,,
156,2019-07-19,24.8,22.7,219,27.3,1412,7.88,.6,2320,1.4,1619,4,8,50,2335,3.7,160,1325,1.6,1375,23.7,82,1440,93.9,29.3,996.8,1008,18,1001.5,2355,1005,14.2,0,1300,.87,5.65,,,,,,9.4,6.3,25.3,21.8,,,,,,,,,,1.2,1.7,,
156,2019-07-20,24.2,22.4,2312,26.5,1106,18.88,2.3,2149,7.7,2109,36.6,13.6,90,35,7.6,200,2250,3.4,2938,23.6,90,1111,96.6,29.2,988.1,1002.1,9,994.5,1656,996.2,14.2,0,1100,.86,5.61,,,,,,10,8.4,25,22.5,,,,,,,,,,.9,1.3,,
156,2019-07-21,24.7,22.4,1,27.6,1658,8.97,1.3,631,3.6,58,13,9.9,200,8,5.4,230,13,3,2578,24.1,88,1708,96.9,30.1,997,1007.9,2139,998.8,1,1005.2,14.2,.5,1600,1.3,7.58,,,,,,8.9,6.3,25.2,22.6,,,,,,,,,,1.4,1.9,,
156,2019-07-22,27,23.5,537,31.8,1444,.07,0,,0,,0,7.6,200,1813,4.6,230,1822,1.4,1204,25.2,66,1359,90.9,32.2,999.2,1008.4,922,1005.7,1703,1007.3,14.2,5.5,1300,3.05,20.36,,,,,,7.1,4.6,29.6,22.6,,,,,,,,,,3.6,5.2,,
156,2019-07-23,27.7,25.2,532,31.4,1603,,,,,,,9.1,230,1519,5.5,230,1527,2.3,2027,24.7,65,1550,84.4,31.1,997.9,1008.3,26,1003.3,1749,1006,14.2,7.9,1200,3.47,23.36,,,,,,7.3,6.6,30.3,25,,,,,,,,,,4.2,6,,
156,2019-07-24,26.9,25.7,440,28.6,1110,.5,0,,0,,0,6.3,200,1458,3.9,200,1412,2.3,1997,25,81,1122,89.5,31.6,997.2,1006.4,2232,1004.2,1713,1005.4,14.1,0,1200,1.13,7.39,,,,,,9,6.5,27.3,25.4,,,,,,,,,,1.4,2.1,,
156,2019-07-25,27.6,25.9,423,31.1,1436,.82,0,,0,,0,7.2,250,1605,4,200,1507,2.3,1979,26.3,81,1439,92.5,34.1,997.8,1007.2,2208,1004.4,1754,1005.9,14.1,2.4,1400,1.96,11.58,,,,,,8.3,6.8,29.7,25.2,,,,,,,,,,2.3,3.3,,
156,2019-07-26,27.4,25.7,2002,30.1,1250,4.2,2.7,1817,7.6,1813,12.1,7.1,200,1355,4.3,200,1557,2.3,1973,25.6,76,1338,90.8,32.8,997.1,1006.7,1,1003.8,1512,1005.2,14.1,.3,1000,1.29,8.63,,,,,,9.4,7.5,29.6,25.4,,,,,,,,,,1.5,2.1,,
156,2019-07-27,26.4,25,724,28.5,1623,11.93,13.1,707,28.6,706,61.6,5.8,180,1601,3.5,180,1504,1.5,1308,25.9,94,1627,97.5,33.4,998.5,1008.7,2339,1004.9,214,1006.7,14.1,.1,1500,.95,5.74,,,,,,9.3,7.3,27.6,25.1,,,,,,,,,,1.1,1.6,,
156,2019-07-28,27.1,24.7,813,30.3,1525,2.43,6.3,758,10.5,716,13.8,7.9,200,1229,4.8,180,1233,2.4,2053,25.9,82,1528,93.3,33.4,1001.7,1011.5,2241,1007.8,146,1009.9,14,1.3,1500,1.82,10.54,,,,,,8.1,6.5,28.1,25,,,,,,,,,,2.3,3.3,,
156,2019-07-29,28.3,25.1,535,31.8,1413,,,,,,,9.9,250,1449,6.4,200,1529,2.8,2450,24.4,55,1510,80.6,30.5,1002.4,1011.7,810,1009.3,1719,1010.6,14,12.6,1400,3.14,25.52,,,,,,5.1,.9,31,23.2,,,,,,,,,,4.6,6.6,,
156,2019-07-30,28.4,25.9,150,32.4,1535,.1,0,,0,,0,13.3,200,1402,7.4,230,1623,3.5,3060,25.6,66,1431,85.1,32.7,1001.1,1010.7,1,1007.9,1441,1009.3,14,8.9,1100,3.07,22.88,,,,,,5.5,5.5,31,24.4,,,,,,,,,,4.5,6.4,,
156,2019-07-31,29,26.4,329,32.9,1426,,,,,,,9.8,230,1255,6.3,200,1259,2.9,2540,25.6,64,1404,83,32.8,1002.6,1012.3,2156,1009.2,1717,1010.7,14,9.2,1100,3.35,23.97,,,,,,3.6,3.4,33.4,25.1,,,,,,,,,,4.4,6.3,,
156,2019-08-01,29.2,24.9,542,34.6,1529,,,,,,,7.3,200,1735,4,200,1741,1.4,1231,25.1,47,1609,80.3,31.9,1004,1013.6,811,1010.1,1703,1012.1,13.9,9.2,1100,3.35,23.97,,,,,,3.9,3.6,36.7,23.7,,,,,,,,,,4.7,6.8,,
156,2019-08-02,29.3,25.5,523,34.7,1449,,,,,,,6.9,180,1649,3.7,200,1733,1,896,24.8,54,1450,78.4,31.4,1003.4,1013,342,1009,1619,1011.5,13.9,8.7,1400,2.96,21.24,,,,,,2.6,2.6,36.5,24.4,,,,,,,,,,3.9,5.6,,
156,2019-08-03,29.6,25.3,526,34.7,1502,,,,,,,8.4,180,1711,4.9,180,1736,1.4,1194,24.5,50,1534,75.6,30.7,1002.6,1012.2,1,1009.3,1754,1010.7,13.9,8.2,1000,2.72,20.51,,,,,,5.4,.9,35.9,23.5,,,,,,,,,,4.3,6.2,,
156,2019-08-04,29.7,25.2,453,34.8,1539,,,,,,,6.5,200,1432,4,200,1437,1.2,1065,24.3,48,1456,74.8,30.4,1002.3,1011.9,5,1008.9,1711,1010.4,13.9,10,1400,3.22,23.48,,,,,,2.4,1.9,37.4,23.3,,,,,,,,,,4.7,6.8,,
156,2019-08-05,29.3,25.6,603,34.7,1548,,,,,,,4.8,250,1619,2.4,250,1619,.9,786,24.9,54,1559,78.5,31.5,1001.1,1011.2,716,1007.2,1719,1009.2,13.8,7.5,1000,2.84,18.71,,,,,,4.3,2.5,34.2,23.9,,,,,,,,,,3.5,5.1,,
156,2019-08-06,29,25.9,618,33,1359,,,,,,,9.4,50,1432,5.3,50,1602,2.2,1913,23.8,56,1552,75.1,29.5,997.5,1008.6,31,1003.4,1842,1005.6,13.8,8.6,1200,2.77,21.25,,,,,,6.8,2,35.4,24.6,,,,,,,,,,4.2,6,,
156,2019-08-07,29,25.3,529,33.9,1423,,,,,,,8.1,200,1747,4.8,200,1755,2,1758,24.9,55,1424,80,31.5,998.4,1007.9,2155,1004.4,150,1006.5,13.8,8.2,1200,3.2,23.51,,,,,,6.9,4,36.9,24.2,,,,,,,,,,4.5,6.4,,
156,2019-08-08,28.6,26.1,602,33.1,1307,1.1,2.2,1839,2.9,1837,2.9,6.8,180,1241,4.2,200,1332,1.3,1133,25.2,61,1230,82.4,32,1000.3,1009.4,2214,1007.1,1616,1008.4,13.7,5.2,1200,2.46,15.88,,,,,,7.1,5,33.2,25,,,,,,,,,,3.1,4.5,,
156,2019-08-09,29.3,24.7,554,33.6,1430,,,,,,,5.3,200,1430,2.7,50,1545,1.1,939,24.4,53,1437,76.9,30.6,999.1,1009.1,1,1005.6,1541,1007.2,13.7,5.2,1400,2.59,17.01,,,,,,7.3,3.1,32.9,23.6,,,,,,,,,,3.5,4.9,,
156,2019-08-10,29.7,25.8,601,34.2,1526,,,,,,,9.5,160,1309,3.7,110,1334,1.9,1683,21.8,47,1448,64.5,26.3,996.8,1007.1,1,1002.7,1654,1004.9,13.7,9.8,1200,3.55,25.09,,,,,,6.5,.9,36.6,23.6,,,,,,,,,,5.3,7.5,,
156,2019-08-11,28.1,25.7,2034,31,926,5.15,3.2,2020,5.5,2221,14.2,13.8,160,1456,5.4,140,1529,3.1,2638,23.6,59,1133,77.6,29.2,992.5,1004.5,4,998.4,1540,1000.6,13.6,2.9,1100,2.05,12.44,,,,,,8.6,5.6,31.9,25.3,,,,,,,,,,2.7,3.8,,
156,2019-08-12,27.9,26.1,351,30.4,1245,9.9,.4,900,.8,338,1.7,12.7,160,1021,6,180,1024,3.5,3042,26.3,79,1247,91,34.1,992.7,1002.8,2352,999,250,1000.8,13.6,4.5,1000,2.75,15.3,,,,,,8.6,8,29,25.6,,,,,,,,,,3,4.3,,
156,2019-08-13,29.5,25.6,653,33.8,1512,,,,,,,5.6,200,1804,3.6,200,1805,1.2,1058,25.4,58,1146,80,32.5,994.2,1003.1,2152,1001,1650,1002.2,13.6,7.3,1100,3.02,19.16,,,,,,4.3,3.6,31.9,23.3,,,,,,,,,,3.5,5.1,,
156,2019-08-14,29.9,26,427,34.7,1422,.03,0,,0,,0,8.1,50,1146,4.5,50,1217,2.1,1831,25.3,55,1437,77.5,32.2,990.3,1002.7,1,995.2,2357,998.3,13.5,10.7,1200,3.4,23.34,,,,,,6.1,1.3,35.2,25,,,,,,,,,,4.5,6.4,,
156,2019-08-15,27.6,25.2,633,31.9,1219,1.65,0,,0,,0,6.5,50,1459,4,20,1505,1.5,1325,24.5,68,1229,84,30.7,984.4,995.3,3,990.5,1626,992.4,13.5,2.7,1200,2.82,15.22,,,,,,8.9,5.5,32.8,24.5,,,,,,,,,,2.8,4,,
156,2019-08-16,26.5,24.4,2333,29.3,1323,1.85,0,,0,,0,9.4,250,1326,4.5,250,1333,1.8,1540,24,68,1446,86.9,29.9,989.7,1002.3,2328,993.1,50,997.7,13.5,3.6,1300,1.82,12.6,,,,,,5.6,4.4,30.6,22.8,,,,,,,,,,2.5,3.6,,
156,2019-08-17,26.9,23.4,604,31.2,1414,.78,.4,2210,.4,2151,.4,9,200,1700,5.4,230,1716,2.4,2092,23.5,57,1427,83.4,29,995.2,1005.4,2345,1001.9,1612,1003.3,13.5,8.5,1200,3.16,22.21,,,,,,6.6,5.6,35.6,22.1,,,,,,,,,,4,5.8,,
156,2019-08-18,26.2,22.9,611,31.9,1520,,,,,,,6.5,50,1708,2.4,290,1733,1,837,19.9,37,1448,71.1,23.4,998.8,1008.7,2329,1005.3,9,1007,13.4,11.3,1200,3.53,26.38,,,,,,3.4,.8,32.9,20.8,,,,,,,,,,5,7.1,,
156,2019-08-19,26.6,20.8,634,32.2,1359,,,,,,,5,50,919,2.6,50,831,1.2,1004,19.6,41,1351,68.3,22.9,1000.8,1010.1,2342,1007.8,1522,1009,13.4,10.2,1000,2.92,22.05,,,,,,6.1,.9,33.7,17.7,,,,,,,,,,4.1,5.9,,
156,2019-08-20,27.2,22.7,623,31.6,1132,.17,0,,0,,0,5.7,50,906,3.1,180,1947,1.3,1098,22,55,1133,74.9,26.5,1001,1010.3,625,1007.8,1649,1009.2,13.4,5.3,1000,2.33,14.05,,,,,,4.8,3.3,31,21.4,,,,,,,,,,2.6,3.7,,
156,2019-08-21,26.7,24.9,459,29.9,1121,8.02,2.8,2055,7.3,2017,11.7,6.5,180,1557,3.8,200,1558,.9,743,24.6,71,1126,89.1,31.1,1000.3,1009.7,936,1007.4,1535,1008.5,13.3,1.3,1000,1.67,10.81,,,,,,8.5,6.6,30.7,23.3,,,,,,,,,,1.7,2.4,,
156,2019-08-22,26.7,24.5,913,31.6,1540,6.95,6.8,651,10.1,750,24.2,8.1,320,1834,3,290,1835,1.1,977,23.7,57,1450,85,29.3,998.7,1009,2104,1004.2,805,1006.8,13.3,5.2,1300,2.78,16.28,,,,,,7.8,6.4,29.8,24.6,,,,,,,,,,3,4.3,,
156,2019-08-23,25.6,23.1,2334,29.5,1531,.25,0,,0,,0,5.3,250,1833,2.4,270,1836,.8,729,21.5,49,1554,79.8,25.8,1001.5,1011.4,2155,1008.3,45,1009.7,13.2,5,1300,2.54,15.94,,,,,,7,2.9,27.3,20.8,,,,,,,,,,2.9,4.2,,
156,2019-08-24,24,20.3,504,28.9,1457,,,,,,,6.1,340,1555,2.6,230,1230,.8,685,20.1,51,1408,80.8,23.6,1003.6,1012.7,1037,1010.6,1540,1011.9,13.2,3.4,1300,1.98,15.48,,,,,,6.3,2.4,26.3,18,,,,,,,,,,2.5,3.6,,
156,2019-08-25,23.4,21.3,820,27.1,1421,4.97,0,,0,,0,4.2,360,1429,2.5,20,1608,.8,684,20.3,58,1610,84.4,23.9,1005.3,1014.9,1002,1012.4,35,1013.6,13.2,2.3,1400,2.38,12.66,,,,,,7.8,4.8,26.1,20.3,,,,,,,,,,2.4,3.5,,
156,2019-08-26,25.2,20.2,550,30.4,1317,,,,,,,8,160,1705,5,180,1501,1.9,1631,19.4,45,1315,72.3,22.6,1003.7,1014.3,41,1010,1608,1011.9,13.1,9.9,1200,3.46,24.2,,,,,,6.8,4.9,29.5,19,,,,,,,,,,4.6,6.5,,
156,2019-08-27,22.9,21.2,648,24.8,1,7.67,1.1,702,3.7,617,8.5,6.4,90,1332,4,50,1336,1.1,989,22.3,73,4,96.9,26.9,999,1011,1,1005.6,1541,1007.3,13.1,0,1500,.82,4.59,,,,,,9.8,8,25.6,21.6,,,,,,,,,,.8,1.2,,
156,2019-08-28,24.1,22.4,538,27.1,1745,4.15,.3,128,.6,128,1.2,4.2,230,1821,2.7,230,1854,.9,758,22.5,71,1414,91.8,27.3,999.4,1009.2,1036,1006.6,218,1007.7,13.1,.9,1100,1.56,9.97,,,,,,8.9,5.1,26,22.3,,,,,,,,,,1.7,2.5,,
156,2019-08-29,23,21.8,559,24.9,1448,.35,0,,0,,0,7.6,200,1805,4.4,200,1648,1.6,1405,21.7,86,1517,92.8,26,999.7,1009,2053,1006.2,450,1007.9,13,0,1400,.86,5.96,,,,,,9.6,5.5,25.1,21.2,,,,,,,,,,1.4,1.9,,
156,2019-08-30,23.6,20.5,522,28.1,1354,,,,,,,7.8,290,1732,3,250,1131,1.2,1079,19.2,51,1326,78.1,22.3,1002.2,1013.2,2207,1008.5,226,1010.5,13,10.2,1200,2.79,21.47,,,,,,3.4,2.8,26.2,17.7,,,,,,,,,,3.6,5.1,,
156,2019-08-31,23.4,20.1,304,29.1,1503,.43,0,,0,,0,5.8,250,1716,3.1,250,1719,1,857,19.2,50,1529,79,22.2,1006.2,1016.6,2358,1012.9,151,1014.5,13,6.4,1200,2.82,19.15,,,,,,6,2.5,26.8,18,,,,,,,,,,3.3,4.7,,
156,2019-09-01,22.1,19.7,537,25,954,4.22,.3,1656,.4,1621,.4,4.7,250,1228,2.7,200,1236,.8,677,19.9,64,1409,88.3,23.3,1008.8,1018.3,2302,1016,301,1017.2,12.9,2,900,2.26,8.85,,,,,,9,5.4,24.1,17.9,,,,,,,,,,1.4,2,,
156,2019-09-02,21.1,20.2,613,22.4,1138,5.2,1.8,1251,4.8,1243,5.5,6.8,50,1550,3.8,50,1119,1.7,1499,20,83,113,94.3,23.5,1008,1018,1,1014.9,1547,1016.4,12.9,0,1300,.89,5.36,,,,,,10,6.9,22.7,19.8,,,,,,,,,,1,1.4,,
156,2019-09-03,22.6,20.9,403,25.4,1434,9.72,1.7,1815,3.2,1802,10.6,7.2,50,1320,4.1,50,1320,1,866,22.2,93,1433,98.1,26.8,1006.3,1016.5,931,1012.6,1348,1014.7,12.9,0,1300,1.01,6.44,,,,,,10,4.6,24.2,21.2,,,,,,,,,,1.1,1.5,,
156,2019-09-04,24.4,22,348,27.1,1135,7.15,2.6,338,4.4,305,6.1,8.5,180,1138,4.5,180,1139,1.1,910,23.6,86,1139,95.5,29.2,1004.3,1013.7,1,1011.1,1820,1012.6,12.8,.3,1100,1.78,8.3,,,,,,9.1,4.4,25.1,22.1,,,,,,,,,,1.4,2,,
156,2019-09-05,24.9,22.5,2358,30.5,1403,3.5,.3,2337,.4,2326,.4,9.6,180,1354,5.4,160,1423,1.3,1124,23.2,67,1344,91.1,28.4,1003.4,1012.9,4,1010.1,1418,1011.7,12.8,2.6,1300,2.8,13.59,,,,,,8.9,6.3,27.3,22.5,,,,,,,,,,2.5,3.6,,
