지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
156,2020-06-13,23.9,21.8,337,27.7,1327,10.15,3.5,253,10.1,218,36.3,6.8,160,1641,4.3,200,2328,1.8,1562,23.1,80,1329,96,28.3,996.8,1006.3,2234,1002.5,239,1005.1,14.5,.3,1100,1.62,8.47,,,,,,10,6.8,24.8,22.2,,,,,,,,,,1.4,2,,
156,2020-06-14,23.1,21.4,2400,26.2,1529,8.95,8.5,257,17.7,254,50.3,9.4,250,802,5.7,200,816,2.3,1976,21.5,56,1749,92.1,25.9,997.8,1009,2221,1003.6,609,1006,14.5,1.5,1600,1.39,8.47,,,,,,8.9,7.4,24.3,21,,,,,,,,,,1.7,2.4,,
156,2020-06-15,23.5,18.3,453,29.5,1601,,,,,,,6.3,270,1619,2.6,270,1623,1,851,16.6,38,1312,68.5,19,999.5,1009.5,811,1005.7,1508,1007.7,14.5,11.9,1300,3.63,29.3,,,,,,3.8,2,26,15.5,,,,,,,,,,5.4,7.7,,
156,2020-06-16,24,18.9,506,29.9,1449,,,,,,,6.3,200,1423,2.6,250,1426,1,868,16.4,35,1634,65.5,18.7,998.2,1008.3,808,1004.3,1638,1006.5,14.5,11.3,1200,3.49,27.97,,,,,,6.9,3.5,28.5,16,,,,,,,,,,4.9,7,,
156,2020-06-17,22.2,17.5,2400,27,1329,4.83,.4,2344,1.1,2311,2,6.5,200,1237,4,230,1240,1.2,1022,18,51,1202,78.9,20.7,997.8,1007.3,2119,1004.8,1510,1006.1,14.5,3.2,1100,2.66,16.04,,,,,,9,3.4,25.4,17.4,,,,,,,,,,2.6,3.7,,
156,2020-06-18,18.3,17.2,13,19,1706,22.58,1.4,1158,6,1110,33.8,9.1,50,1100,5.6,50,1104,1.8,1524,18,96,1,98.6,20.7,994.1,1006.1,1,999.7,1622,1002.5,14.5,0,1300,.63,5.22,,,,,,10,6.6,20.6,17.6,,,,,,,,,,1,1.4,,
156,2020-06-19,22.2,17.4,553,29,1600,5.9,.5,520,1.3,450,2.4,6.4,270,1818,2.8,70,1103,1,850,18.3,47,1554,81.8,21.1,998.2,1010.6,2327,1001.5,1,1006.5,14.5,7.7,1200,3.66,24.82,,,,,,6.6,3.1,25.6,17.8,,,,,,,,,,4.1,5.8,,
156,2020-06-20,22.9,19.6,403,28.3,1622,.22,0,,0,,0,4.4,270,1846,2.3,230,710,.9,770,19.5,55,1724,82.5,22.6,1002.3,1012.7,822,1008.4,1747,1010.6,14.5,4.3,1200,3.13,18.12,,,,,,6.4,6.4,25,18.2,,,,,,,,,,3.3,4.8,,
156,2020-06-21,24.2,19.8,526,30.2,1338,,,,,,,7.7,230,1636,4.1,230,1649,1.5,1317,19.6,53,1342,77.3,22.8,999.6,1010.1,1,1005.3,1533,1007.9,14.5,9.1,1100,3.26,23.21,,,,,,5,4,27.2,18.6,,,,,,,,,,4.1,5.8,,
156,2020-06-22,24.5,19.6,504,31.1,1448,,,,,,,6.9,200,1718,4.8,200,1718,1.4,1211,19.9,50,1732,77.1,23.3,1000.6,1011.3,2257,1007,1610,1008.8,14.5,10.8,1100,3.4,25.25,,,,,,2.6,1.9,28.7,17.5,,,,,,,,,,4.6,6.6,,
156,2020-06-23,25.4,19.2,506,30.8,1359,,,,,,,8.6,230,1153,5.1,200,1143,1.9,1684,17.5,33,1403,65.1,20.2,1000.6,1010.9,1,1007.2,2341,1008.8,14.5,9.4,1100,3.68,25.84,,,,,,6.5,1.4,31.6,16,,,,,,,,,,5.4,7.8,,
156,2020-06-24,23.1,21.6,1251,25.5,2,13,1.1,1211,4.6,1149,8.6,10.5,200,442,5.7,180,449,2.9,2489,20.9,52,1,88.9,24.8,995.6,1007.2,1,1001.3,1657,1003.8,14.5,0,1000,1.28,6.31,,,,,,10,6.6,23.9,20.6,,,,,,,,,,1.1,1.6,,
156,2020-06-25,22.2,20.4,2321,23.8,1515,1.62,0,,0,,0,7,270,1649,4.4,200,1235,2.5,2150,21.2,85,1835,94.5,25.3,995.2,1005.7,2305,1001.9,152,1003.4,14.5,0,1000,.77,5.86,,,,,,10,7.9,23.9,19.6,,,,,,,,,,1.1,1.6,,
156,2020-06-26,23.8,19.9,404,28.8,1650,1.03,0,,0,,0,5.2,50,1155,2.9,230,2313,1.2,1048,19.8,53,1652,80.4,23.1,999.4,1009,2253,1005.1,21,1007.6,14.5,7.3,1300,3.42,23.34,,,,,,6.9,4.6,26.7,19.6,,,,,,,,,,4.1,5.8,,
156,2020-06-27,25.1,20.3,528,30.9,1558,,,,,,,6.3,50,1621,2.9,20,1629,1,897,21,48,1609,80.3,25,996.7,1008.7,1,1002.7,1824,1004.8,14.5,5.6,1300,2.9,20.33,,,,,,5.6,0,28.7,18.5,,,,,,,,,,3.9,5.5,,
156,2020-06-28,25,20.9,2343,30.2,1506,,,,,,,6.4,230,1445,3.2,230,1358,1.2,1073,20.1,53,1544,75.8,23.5,996.7,1007,2211,1003.6,1500,1004.8,14.5,12.6,1100,3.16,28.27,,,,,,2,.3,31,18.3,,,,,,,,,,4.5,6.5,,
156,2020-06-29,21.4,20,1813,24.8,1033,12.45,8,1303,19.4,1238,41.5,10.8,180,2211,5.3,160,2217,1.6,1374,20.8,75,1106,96.8,24.6,991.8,1006.2,34,987.8,2359,1000.1,14.5,0,1000,.72,5.43,,,,,,9.4,5.3,23.3,18.2,,,,,,,,,,.9,1.3,,
156,2020-06-30,20,18.3,2233,22.7,11,13.18,.5,213,1.2,147,4.9,10.9,180,34,6.9,200,354,3.2,2761,19.4,90,1208,96.9,22.5,986.7,1000.5,2357,987.1,132,994.9,14.5,.1,1100,1.2,8,,,,,,9.6,7,22.6,18.9,,,,,,,,,,1.5,2.2,,
156,2020-07-01,22.1,17.8,607,27.9,1448,,,,,,,5.4,290,216,2.4,20,1116,1,866,17.2,51,1413,75.6,19.6,997.3,1009.7,2341,1000.5,1,1005.6,14.5,7.4,1200,3.65,23.35,,,,,,6.9,5.9,24.7,17.2,,,,,,,,,,4,5.7,,
156,2020-07-02,23.1,18.6,517,28.1,1542,,,,,,,6.1,180,2031,3.5,180,2031,.9,805,19.3,60,1619,80.4,22.4,1002.7,1013,2216,1009.3,156,1011,14.5,3,1500,1.74,15.21,,,,,,8.3,2.9,25.5,16.8,,,,,,,,,,2.4,3.4,,
156,2020-07-03,20.3,18.1,2209,22.7,25,9.55,.8,1810,4,1810,7.4,9.4,50,1929,4.9,50,1930,1.6,1357,18.3,73,1243,88.9,21,1001.5,1012.6,11,1006.7,1931,1009.9,14.5,0,1200,1.18,5.88,,,,,,10,5.5,21.3,18.3,,,,,,,,,,1.2,1.7,,
156,2020-07-04,20.1,17.9,231,22.8,1258,2.33,0,,0,,0,4.3,50,13,2.5,50,301,.9,765,19.2,80,1253,95,22.3,999.2,1008.5,1,1006.8,308,1007.6,14.5,0,900,1.02,7.31,,,,,,9.1,8,22.1,17.8,,,,,,,,,,1.3,1.9,,
156,2020-07-05,22.5,19.5,314,26.4,1537,,,,,,,6.7,230,1602,4.1,200,1559,1,861,20.3,67,1307,88.4,23.8,996.4,1007.9,1,1002.3,1754,1004.6,14.4,2.2,1200,2.41,15.89,,,,,,7.5,6.8,24.9,19.8,,,,,,,,,,2.6,3.7,,
156,2020-07-06,22.9,20.4,537,25,1605,2.12,.3,1024,.3,1023,.3,6.7,200,1742,3.9,200,1742,1,884,22.1,82,932,95.4,26.6,993.3,1003,9,999.9,842,1001.5,14.4,.5,900,1.16,7.84,,,,,,8.9,7,24.5,19.7,,,,,,,,,,1.4,2.1,,
156,2020-07-07,25.3,22.3,450,31.6,1447,.12,0,,0,,0,6.2,290,1754,3,230,202,1.3,1095,21.9,57,1451,82.9,26.3,996,1005.9,2359,1002.4,1717,1004.2,14.4,8.4,1100,3.1,23.24,,,,,,4.9,4.9,29.2,21.5,,,,,,,,,,4.1,5.9,,
156,2020-07-08,24.8,20.3,600,30.8,1517,,,,,,,4.9,250,1456,2.8,20,1116,1.1,957,21,49,1435,81.1,24.9,996.8,1006.3,439,1003.2,1532,1005,14.4,9.1,1000,3.18,25.17,,,,,,5.9,3.1,32.4,19.8,,,,,,,,,,4.2,6,,
156,2020-07-09,25,21.1,544,29.9,1412,.18,0,,0,,0,6.2,50,1942,3.1,200,1107,1.4,1216,21.5,58,1423,82,25.7,995.5,1004.9,1,1002,1418,1003.6,14.4,5,900,2.46,17.78,,,,,,6.4,5.6,30.3,19.4,,,,,,,,,,3,4.3,,
156,2020-07-10,24.7,22,738,28.3,1410,6.42,14.1,430,38.8,357,68.1,10.5,90,645,5.5,50,721,2.3,1976,23.1,69,1356,91.3,28.3,992.9,1004.2,2336,998.1,648,1001,14.4,1.9,900,2.25,14.42,,,,,,9.1,6.9,26.6,22.2,,,,,,,,,,2.3,3.3,,
156,2020-07-11,24.9,21.8,328,28.9,1620,,,,,,,7.8,200,2351,4.5,180,2344,1.4,1175,22.7,68,1227,88.1,27.5,998.7,1009.9,2329,1004.2,1,1006.9,14.4,2.6,1200,2.29,16.16,,,,,,9.4,4,27.2,22.3,,,,,,,,,,2.8,4,,
156,2020-07-12,21.9,20.1,1920,24.1,1,15.13,4,1556,10.1,1520,37,7.4,200,4,4,180,9,1.2,1028,20.8,84,252,94.4,24.6,999.7,1011.1,1106,1004.6,2356,1007.9,14.3,0,1200,.7,4.84,,,,,,10,6.8,23.4,20.2,,,,,,,,,,.8,1.1,,
156,2020-07-13,21.5,20,317,25.7,1521,13.13,7.7,622,30.9,558,121.2,13.4,200,1700,7.6,200,1626,2.8,2399,21.1,88,1524,98,25.1,992.6,1004.6,1,999.2,1700,1000.9,14.3,.8,1300,1.97,8.1,,,,,,9.8,8.3,23.8,20,,,,,,,,,,1.4,2,,
156,2020-07-14,19.5,18.9,627,20.2,1241,11.47,.5,2318,.7,2245,1.3,8.6,200,145,5.6,200,237,2.6,2220,19.3,97,1206,98.8,22.4,994.3,1004.8,2356,1000.4,246,1002.6,14.3,0,900,.57,4.11,,,,,,9.8,8.4,21.5,19.4,,,,,,,,,,.7,1,,
156,2020-07-15,19.8,18.9,351,21.5,1359,11.43,.7,1724,2.4,1703,9.8,4.3,180,1910,2.3,160,1926,.6,522,19.5,95,1607,98.6,22.7,997.2,1007.3,2342,1004,248,1005.5,14.3,0,1300,.97,5.79,,,,,,9.8,6.9,22,19.3,,,,,,,,,,1,1.4,,
156,2020-07-16,22.7,19,137,28.3,1639,,,,,,,5.6,250,1736,3,250,1725,1.2,1012,20.7,59,1640,89.5,24.5,998.8,1008.8,2312,1005.1,1710,1007.1,14.3,5.4,1000,2.64,20.37,,,,,,6.8,6.3,25.6,19.4,,,,,,,,,,3.2,4.6,,
156,2020-07-17,24.4,20.6,439,30.1,1438,,,,,,,5.5,270,1559,3.4,200,2120,1,904,21.1,52,1505,84,25.1,1000.4,1010.1,833,1007.1,1459,1008.7,14.3,4.8,1200,3.34,20.8,,,,,,6.6,6,27.8,19,,,,,,,,,,3.7,5.3,,
156,2020-07-18,23.7,21.4,516,26.8,1635,,,,,,,9.1,180,2150,5,180,1503,2.1,1797,19.7,58,1644,79.8,23,1000.8,1010.3,935,1007.5,1658,1009,14.3,2.8,1300,2.42,17.23,,,,,,9.6,5.3,25.9,21.5,,,,,,,,,,3.1,4.4,,
156,2020-07-19,26.2,23.3,56,28.8,1428,,,,,,,11.5,180,1733,6.3,180,1424,3.2,2797,24.1,78,16,88.6,30.1,997.6,1008.6,1,1004.3,1647,1005.7,14.2,1.1,900,2.09,12.8,,,,,,9.8,6.8,26.5,22.7,,,,,,,,,,2.4,3.4,,
156,2020-07-20,24.8,21.8,2335,27.2,16,4.28,2.7,2236,4.7,2234,6.1,10.9,200,504,6.3,200,508,2.8,2406,23.8,84,1600,94.1,29.5,999.8,1011.6,2310,1004.4,38,1008,14.2,.5,1100,1.61,11.25,,,,,,10,7.3,26.6,22.5,,,,,,,,,,1.9,2.8,,
156,2020-07-21,24.7,21.6,451,29.1,1536,3.42,3,2119,6.4,2040,9.4,5.5,230,1507,3.4,200,2046,1,881,22.3,61,1247,87.8,26.9,1003.5,1013,936,1010.7,1628,1011.8,14.2,4,1200,3.06,19.51,,,,,,9,8.1,27.6,22.2,,,,,,,,,,3.2,4.5,,
156,2020-07-22,23,22.1,2226,24.1,809,15.3,4.8,303,8.1,217,19.7,4.9,270,1528,2.5,200,1507,.4,377,22.8,99,1,99,27.7,1001.9,1011.4,1,1009.2,1822,1010.2,14.2,0,1600,.59,5.19,,,,,,10,6.3,25.2,22.3,,,,,,,,,,.8,1.2,,
156,2020-07-23,22.8,21.5,704,25,1548,16.78,6.6,921,13.4,858,54.1,12.5,180,1516,6.2,160,1524,2.4,2073,22.5,95,1507,98.4,27.2,995.4,1010.1,1,996.6,2357,1003.7,14.1,.1,1500,1.17,4.67,,,,,,10,6.6,23.8,21.9,,,,,,,,,,.9,1.2,,
156,2020-07-24,20.9,19.8,514,22.7,3,15.9,3.3,1614,8.7,1554,21.9,13.7,180,342,8.3,200,346,2.2,1888,20.7,97,1,98.9,24.4,988.8,999.4,2326,995.8,1506,997,14.1,0,1100,.92,6.87,,,,,,9.3,6.9,23.3,20,,,,,,,,,,1.1,1.6,,
156,2020-07-25,22,20.2,441,24.3,1338,6.42,.5,604,1.1,522,1.6,4.6,250,1453,2.9,200,2155,1.2,1061,21.5,94,1711,97.4,25.7,994.5,1006.6,2238,999.4,1,1002.8,14.1,.4,1000,1.5,8.49,,,,,,9,7.5,23.9,21.1,,,,,,,,,,1.4,2.1,,
156,2020-07-26,23.3,19.6,518,28.4,1401,,,,,,,5.7,230,1956,3.9,200,1554,1.5,1328,21.2,64,1402,88.8,25.1,999.2,1008.8,2300,1006.1,149,1007.5,14.1,3.8,1200,3.54,16.79,,,,,,8.1,6.9,24.9,19,,,,,,,,,,2.9,4.1,,
156,2020-07-27,23.2,20.9,439,27.2,1249,7.5,1.7,1722,4.3,1658,8.9,4.1,360,601,2.2,50,607,.9,756,22.2,76,1252,94.1,26.7,999.5,1009.1,825,1006.9,1652,1007.8,14,0,1200,1.64,9.47,,,,,,10,7,25,20.8,,,,,,,,,,1.6,2.3,,
156,2020-07-28,25,22.5,2,29,1256,9.53,8.8,1430,23.2,1349,47.8,10.1,200,1907,4.7,230,1915,1.1,975,24.7,90,1205,98.1,31.1,1001.7,1011.7,2351,1007.6,1,1010,14,.2,1200,1.53,9.52,,,,,,10,7.5,26.1,23.3,,,,,,,,,,1.5,2.1,,
156,2020-07-29,24.9,23.2,958,26.2,1734,11.83,10,957,33.6,906,115.5,5.3,200,1945,3.1,180,1951,1.1,934,24.7,99,1,99,31.1,1004.2,1014,2400,1010.9,535,1012.5,14,0,1600,.88,5.24,,,,,,9.8,6.6,25.7,23.6,,,,,,,,,,1,1.4,,
156,2020-07-30,26.8,24.8,138,30.1,1209,3.38,1.4,658,1.7,608,3.2,7.6,200,620,4.7,200,1725,2.1,1821,26.1,82,1228,96.6,33.9,1005.9,1015,1109,1013.4,332,1014.1,14,3.5,1100,2.99,15.89,,,,,,8.5,7.4,28.3,24.5,,,,,,,,,,2.6,3.7,,
156,2020-07-31,27.4,24.9,435,30.7,1319,.12,0,,0,,0,4.7,250,1632,2.8,200,2229,1.3,1159,25.7,73,1239,91.5,33.1,1006.1,1016,755,1012.8,1708,1014.3,13.9,2,1000,2.61,15.27,,,,,,8.9,5.3,29,24.8,,,,,,,,,,2.8,4,,
156,2020-08-01,26.3,23,1643,30,1203,1.2,2.9,1615,2.9,1525,2.9,8.9,250,1620,5.1,200,1615,1.5,1319,25,75,1017,93.5,31.7,1003.8,1014,1,1010.2,1901,1012,13.9,3.4,1000,2.78,15.06,,,,,,8.6,5.9,28.3,23.8,,,,,,,,,,2.5,3.6,,
156,2020-08-02,27.4,25.5,8,30.4,1428,1.08,.5,1047,.7,1014,.7,11.4,230,1524,6.8,230,1211,3,2633,25.7,73,1439,91.1,33.1,1002,1011.5,1,1008.8,1740,1010.2,13.9,3.3,1200,2.54,16.25,,,,,,8.6,6.8,28.9,25,,,,,,,,,,2.8,4,,
156,2020-08-03,27.7,25.6,512,30.3,1150,,,,,,,13.6,230,1150,6.8,230,1156,3.1,2647,25.9,77,1214,90.4,33.4,1002.2,1011.3,2336,1009.6,655,1010.3,13.9,2.7,1100,2.38,16.02,,,,,,8.1,4.8,28.4,24.4,,,,,,,,,,3.1,4.4,,
156,2020-08-04,28.5,25.7,502,33,1309,,,,,,,10.7,180,1633,6.3,180,1704,2.9,2482,25.5,65,1310,84.4,32.6,1004.1,1013.9,2322,1010.8,137,1012.2,13.8,7.2,1200,3.39,22.2,,,,,,7.8,2.5,31.2,24.2,,,,,,,,,,4.2,5.9,,
156,2020-08-05,28.2,26.1,1050,31.2,1511,1.68,3.2,1143,3.5,1057,6.6,10.4,160,1746,5.4,180,1849,3.1,2696,26.3,74,1514,89.9,34.2,1003.6,1013.8,1,1010,1933,1011.8,13.8,3.8,1400,2.51,15.59,,,,,,8.1,3.3,30.1,25.7,,,,,,,,,,2.6,3.7,,
156,2020-08-06,25.5,24.8,358,28.1,15,9.28,9.8,740,18.4,730,38.8,11.5,200,231,7.5,200,233,3.6,3145,25.3,89,211,99,32.3,1000.7,1010,1,1008,1527,1008.9,13.8,0,1200,.54,3.23,,,,,,9.9,8,26,24.9,,,,,,,,,,.7,.9,,
156,2020-08-07,24.5,23.2,1412,26,1046,16.65,24,2310,52.9,2300,259.5,10,250,1409,5.7,200,1409,1.9,1678,24.3,99,1,99,30.4,998.3,1009.6,31,1004.2,2258,1006.5,13.7,0,1000,.4,2.33,,,,,,10,8.1,25.4,23.8,,,,,,,,,,.5,.7,,
156,2020-08-08,25,23,1012,27.1,1618,15.57,22.3,637,82,602,255.5,10.1,160,923,5.7,200,528,2,1725,24.7,98,1656,98.8,31.1,995.4,1005.5,2316,1002.6,430,1003.6,13.7,0,1600,.74,3.86,,,,,,10,7.4,25.2,23.5,,,,,,,,,,.9,1.2,,
156,2020-08-09,27.7,24.6,214,31.7,1345,3.02,10.7,7,15,6,17.6,11.2,200,1155,7.3,200,1256,3.9,3400,25.3,65,1343,88,32.3,996.6,1005.5,831,1003.5,1712,1004.7,13.7,7.3,1300,3.15,19.64,,,,,,7.5,5.1,27.6,23.9,,,,,,,,,,3.8,5.4,,
156,2020-08-10,25.8,24.3,2230,28.3,906,11.7,20.9,2057,47.5,2027,72.3,8.8,230,2350,5.2,200,2352,1.7,1467,25.5,94,906,98.4,32.6,996.5,1006.9,2354,1002.5,1311,1004.7,13.7,.8,900,1.16,5.02,,,,,,9.4,6.9,26.5,24.4,,,,,,,,,,.8,1.2,,
156,2020-08-11,26.9,25.3,702,30,1526,4.03,3.3,1717,3.3,1655,9.3,10.7,230,1720,5.2,200,1723,2.8,2380,26.6,94,1214,98.4,34.8,1002.1,1013.1,2351,1006.8,18,1010.3,13.6,.9,1000,2.04,11.06,,,,,,9.8,7.1,27.7,24.8,,,,,,,,,,1.7,2.5,,
156,2020-08-12,27.6,25.6,618,31.2,1214,1.73,1.7,541,2.4,655,4.6,9.4,200,1511,5.6,200,1515,2.5,2191,26.9,81,1224,96.4,35.6,1004.9,1013.7,737,1012.6,1512,1013.1,13.6,2.4,1200,2.59,12.79,,,,,,8.8,6.6,28.1,25.5,,,,,,,,,,2.2,3.1,,
156,2020-08-13,28.4,25.7,303,31.8,1452,,,,,,,10.3,230,1338,6.4,200,1406,2.8,2414,26.7,75,1406,91.3,35.1,1002.5,1013.5,20,1008.4,1806,1010.7,13.5,8,1300,3.41,21.73,,,,,,5,5,30.3,24.7,,,,,,,,,,4,5.7,,
156,2020-08-14,28.9,26.5,418,32.7,1439,,,,,,,8.7,200,950,5.2,200,951,2.7,2353,26.6,68,1556,88.4,34.8,1000,1009.2,18,1006.4,1616,1008.1,13.5,7.5,1100,2.93,20.31,,,,,,5.6,3.9,30.7,26.1,,,,,,,,,,3.5,5.1,,
156,2020-08-15,28.6,25.7,2357,32.9,1354,,,,,,,8.8,230,1343,4.8,230,1347,2.4,2066,25.3,55,1503,84.4,32.4,1002,1011.8,2253,1008.6,345,1010.1,13.5,9.5,1100,3.29,24,,,,,,3.5,1.9,31.4,24.6,,,,,,,,,,4.7,6.7,,
156,2020-08-16,28.3,24.3,536,33,1427,,,,,,,7.4,250,1325,4,230,1518,2,1738,25.8,65,1505,87.1,33.2,1003.7,1013.1,2240,1010.2,1549,1011.9,13.5,9.8,1200,3.44,24.17,,,,,,4.4,4.3,32.1,23.2,,,,,,,,,,4.3,6.1,,
156,2020-08-17,28.6,25.3,556,33.9,1630,,,,,,,5.5,200,45,3.8,200,51,1.1,939,25.4,53,1615,84.5,32.5,1005.5,1015,925,1012.2,1653,1013.7,13.4,8.6,1300,2.78,22.05,,,,,,4.1,4.1,32.8,24.3,,,,,,,,,,3.9,5.6,,
156,2020-08-18,28.6,25,648,34.2,1525,,,,,,,4.9,250,1802,2.6,250,2035,1.1,943,24.8,52,1531,82.1,31.4,1004.7,1015.1,657,1010.6,1731,1012.9,13.4,10.7,1200,3.41,25.62,,,,,,2.4,2,33.5,23.8,,,,,,,,,,4.9,7,,
156,2020-08-19,28.2,23.4,537,34.4,1541,,,,,,,5.6,250,1631,2.7,250,1627,1,881,24,50,1353,79.8,29.8,1003.3,1013.2,455,1009.2,1529,1011.5,13.4,12.3,1200,3.41,26.81,,,,,,1,0,33.6,21.9,,,,,,,,,,4.9,6.9,,
156,2020-08-20,28.2,23.8,731,34,1505,,,,,,,5.4,230,1628,3,250,1919,1.1,962,24.3,51,1435,82,30.5,1004.1,1013.7,737,1010.4,1522,1012.2,13.3,10.3,1200,3.4,25.35,,,,,,2.5,1.1,34.3,22.4,,,,,,,,,,4.3,6.1,,
156,2020-08-21,27.9,24,514,33,1600,,,,,,,5.7,230,2359,3.5,230,2301,1.1,917,24.8,55,1542,85,31.4,1005.5,1015.2,926,1012,1845,1013.7,13.3,,1900,.02,,,,,,,3.9,3.9,33,22.1,,,,,,,,,,,,,
156,2020-08-22,27.2,25.2,505,30.1,1256,.05,0,,0,,0,6.2,230,1543,3.8,230,1550,1.5,1334,24.4,68,1555,85.9,30.7,1004.1,1014.4,15,1010.4,1618,1012.3,13.3,1.9,1200,2.28,13.05,,,,,,9.1,4.6,30.7,24.1,,,,,,,,,,2.4,3.5,,
156,2020-08-23,27.4,24.2,550,32.2,1447,.17,0,,0,,0,4.6,180,1333,2.3,270,1617,.9,791,24.7,56,1334,86.4,31.1,1000.2,1011,4,1006.2,1758,1008.3,13.2,5.4,1000,2.86,18.45,,,,,,6.5,3.5,32.5,23.7,,,,,,,,,,3.3,4.8,,
156,2020-08-24,28.3,24,621,33.6,1513,,,,,,,7.9,180,1738,4.8,200,1736,1.9,1650,24.4,55,1514,81.1,30.6,997.3,1007.9,1,1003.4,1623,1005.4,13.2,10.6,1400,3.07,23.14,,,,,,3,1.9,34.3,22.8,,,,,,,,,,4.4,6.3,,
156,2020-08-25,29,24.1,601,33.8,1502,.07,0,,0,,0,9.4,110,2322,4.6,180,1218,1.8,1579,24.1,57,1612,76.3,30,996.2,1005.7,802,1003,1513,1004.3,13.2,10.1,1400,2.86,20.88,,,,,,3.9,1.8,33.7,22.6,,,,,,,,,,4,5.7,,
156,2020-08-26,27.6,24.3,1233,31,930,8.83,3.3,1205,9.2,1138,33.6,16.9,140,1754,8.2,180,2340,3.5,3049,25,66,934,86,31.6,991,1004.3,9,994,1837,999.1,13.1,2.1,1000,1.21,5.6,,,,,,9.1,5.8,29.4,24.3,,,,,,,,,,1.5,2.1,,
156,2020-08-27,28.4,26.5,645,31.4,1446,,,,,,,16.5,160,2,8.4,180,5,4,3432,26.2,73,1455,88.3,33.9,995,1006.4,2317,996.2,2,1003,13.1,6.8,1300,2.31,16.91,,,,,,8.3,5.5,29.3,25.8,,,,,,,,,,3,4.3,,
156,2020-08-28,28.4,25.8,614,33.1,1333,.13,0,,0,,0,9,180,1644,5.4,180,1619,2.2,1876,25.8,64,1257,86.5,33.1,999.2,1009.2,2228,1005.6,1530,1007.4,13.1,8.6,1200,3.4,21.46,,,,,,6,4.6,30.6,24.6,,,,,,,,,,4.1,5.8,,
156,2020-08-29,27.1,25.3,325,30.9,1340,3.13,10.4,1554,23.8,1526,26.7,9.6,200,1352,5.1,180,1359,2.1,1850,26.2,75,1342,95.1,34.1,1001.3,1011.6,2134,1007.9,429,1009.4,13,2.7,1300,2.63,14.45,,,,,,8.1,5.8,29.2,25.2,,,,,,,,,,2.6,3.7,,
156,2020-08-30,28.4,24.7,531,33.6,1416,,,,,,,4.9,50,2126,2.9,50,2140,.9,811,25.4,57,1343,85.6,32.5,1002.9,1012.2,910,1009.6,1515,1011.1,13,9,1100,2.8,21.05,,,,,,6,3.9,31.6,24.6,,,,,,,,,,3.8,5.5,,
156,2020-08-31,27.2,25.5,605,32,1300,.92,5.3,1349,10,1326,10,7.4,180,1617,4.1,180,1623,.9,808,26.3,68,1254,95.3,34.4,1003.1,1012.5,701,1009.2,1559,1011.3,13,4.1,1000,2.42,13.63,,,,,,5.4,4,29.9,24.7,,,,,,,,,,2.4,3.4,,
156,2020-09-01,26.7,23,617,31.1,1334,1,.1,,.1,,.1,7,20,1031,3.5,50,1039,1.7,1442,24.4,67,1236,88,30.6,1000,1011.2,1,1006.5,1650,1008.2,12.9,5.9,1000,2.62,15.61,,,,,,7.4,4,28.4,22.7,,,,,,,,,,2.5,3.5,,
156,2020-09-02,24.9,23.2,740,27.6,1229,15.65,2.4,2318,10.7,2124,49.4,12.8,50,1700,6.9,50,1701,3.6,3095,24.5,91,1231,97.8,30.7,989.4,1006.7,1,984.3,2400,997.5,12.9,.1,1200,1.45,6.3,,,,,,10,6.8,25.5,23.2,,,,,,,,,,1.2,1.7,,
156,2020-09-03,23.6,21.1,324,27.6,1348,6.52,4.8,315,10.9,257,17,14.9,290,314,6.7,250,914,3.7,3212,21.2,68,1418,87.5,25.2,994,1011.6,2324,983.5,45,1002.2,12.9,7.8,1300,2.96,20.66,,,,,,5.3,4.5,25.6,19.9,,,,,,,,,,3.6,5.2,,
156,2020-09-04,24.1,20,552,28.7,1328,,,,,,,6.3,250,1730,3.6,230,1733,1.6,1393,19.8,46,1235,78.6,23.1,1005,1014.4,2134,1011.4,21,1013.3,12.8,8.4,1100,3.1,19.74,,,,,,2.6,1.4,25.8,18.2,,,,,,,,,,3.4,4.9,,
