 Date,Chla,WT,y_t+1,Chla_t-12,WT_t-12,Chla_t-11,WT_t-11,Chla_t-10,WT_t-10,Chla_t-9,WT_t-9,Chla_t-8,WT_t-8,Chla_t-7,WT_t-7,Chla_t-6,WT_t-6,Chla_t-5,WT_t-5,Chla_t-4,WT_t-4,Chla_t-3,WT_t-3,Chla_t-2,WT_t-2,Chla_t-1,WT_t-1,Chla_t-0,WT_t-0
2020.09.08,4.2,21.5,6,90.7,26.6,8.2,24.6,57.4,26.1,20.1,23.1,25.7,23.8,5.7,20.6,18.6,25.1,6,23.1,5.2,25.3,57.5,29.7,45.3,29.3,24.1,28.3,4.2,21.5
2020.09.14,6,23.3,71.5,8.2,24.6,57.4,26.1,20.1,23.1,25.7,23.8,5.7,20.6,18.6,25.1,6,23.1,5.2,25.3,57.5,29.7,45.3,29.3,24.1,28.3,4.2,21.5,6,23.3
2020.09.21,71.5,22.7,230.8,57.4,26.1,20.1,23.1,25.7,23.8,5.7,20.6,18.6,25.1,6,23.1,5.2,25.3,57.5,29.7,45.3,29.3,24.1,28.3,4.2,21.5,6,23.3,71.5,22.7
2020.09.28,230.8,23.5,184.4,20.1,23.1,25.7,23.8,5.7,20.6,18.6,25.1,6,23.1,5.2,25.3,57.5,29.7,45.3,29.3,24.1,28.3,4.2,21.5,6,23.3,71.5,22.7,230.8,23.5
2020.10.05,184.4,22.2,204.7,25.7,23.8,5.7,20.6,18.6,25.1,6,23.1,5.2,25.3,57.5,29.7,45.3,29.3,24.1,28.3,4.2,21.5,6,23.3,71.5,22.7,230.8,23.5,184.4,22.2
2020.10.12,204.7,21.2,143.3,5.7,20.6,18.6,25.1,6,23.1,5.2,25.3,57.5,29.7,45.3,29.3,24.1,28.3,4.2,21.5,6,23.3,71.5,22.7,230.8,23.5,184.4,22.2,204.7,21.2
2020.10.19,143.3,17.4,116.2,18.6,25.1,6,23.1,5.2,25.3,57.5,29.7,45.3,29.3,24.1,28.3,4.2,21.5,6,23.3,71.5,22.7,230.8,23.5,184.4,22.2,204.7,21.2,143.3,17.4
2020.10.26,116.2,16.1,95.9,6,23.1,5.2,25.3,57.5,29.7,45.3,29.3,24.1,28.3,4.2,21.5,6,23.3,71.5,22.7,230.8,23.5,184.4,22.2,204.7,21.2,143.3,17.4,116.2,16.1
2020.11.02,95.9,16.3,61,5.2,25.3,57.5,29.7,45.3,29.3,24.1,28.3,4.2,21.5,6,23.3,71.5,22.7,230.8,23.5,184.4,22.2,204.7,21.2,143.3,17.4,116.2,16.1,95.9,16.3
2020.11.09,61,14,58.5,57.5,29.7,45.3,29.3,24.1,28.3,4.2,21.5,6,23.3,71.5,22.7,230.8,23.5,184.4,22.2,204.7,21.2,143.3,17.4,116.2,16.1,95.9,16.3,61,14
2020.11.16,58.5,13.7,13.1,45.3,29.3,24.1,28.3,4.2,21.5,6,23.3,71.5,22.7,230.8,23.5,184.4,22.2,204.7,21.2,143.3,17.4,116.2,16.1,95.9,16.3,61,14,58.5,13.7
2020.11.24,13.1,13.6,43.5,24.1,28.3,4.2,21.5,6,23.3,71.5,22.7,230.8,23.5,184.4,22.2,204.7,21.2,143.3,17.4,116.2,16.1,95.9,16.3,61,14,58.5,13.7,13.1,13.6
2020.12.01,43.5,10.1,54.1,4.2,21.5,6,23.3,71.5,22.7,230.8,23.5,184.4,22.2,204.7,21.2,143.3,17.4,116.2,16.1,95.9,16.3,61,14,58.5,13.7,13.1,13.6,43.5,10.1
2020.12.07,54.1,8.7,65.5,6,23.3,71.5,22.7,230.8,23.5,184.4,22.2,204.7,21.2,143.3,17.4,116.2,16.1,95.9,16.3,61,14,58.5,13.7,13.1,13.6,43.5,10.1,54.1,8.7
2020.12.15,65.5,7.6,68.6,71.5,22.7,230.8,23.5,184.4,22.2,204.7,21.2,143.3,17.4,116.2,16.1,95.9,16.3,61,14,58.5,13.7,13.1,13.6,43.5,10.1,54.1,8.7,65.5,7.6
2020.12.21,68.6,5.7,66.9,230.8,23.5,184.4,22.2,204.7,21.2,143.3,17.4,116.2,16.1,95.9,16.3,61,14,58.5,13.7,13.1,13.6,43.5,10.1,54.1,8.7,65.5,7.6,68.6,5.7
2021.01.04,66.9,5.9,47.4,184.4,22.2,204.7,21.2,143.3,17.4,116.2,16.1,95.9,16.3,61,14,58.5,13.7,13.1,13.6,43.5,10.1,54.1,8.7,65.5,7.6,68.6,5.7,66.9,5.9
2021.01.14,47.4,5.3,49.4,204.7,21.2,143.3,17.4,116.2,16.1,95.9,16.3,61,14,58.5,13.7,13.1,13.6,43.5,10.1,54.1,8.7,65.5,7.6,68.6,5.7,66.9,5.9,47.4,5.3
2021.01.19,49.4,5.2,51.4,143.3,17.4,116.2,16.1,95.9,16.3,61,14,58.5,13.7,13.1,13.6,43.5,10.1,54.1,8.7,65.5,7.6,68.6,5.7,66.9,5.9,47.4,5.3,49.4,5.2
2021.01.25,51.4,8.7,63.5,116.2,16.1,95.9,16.3,61,14,58.5,13.7,13.1,13.6,43.5,10.1,54.1,8.7,65.5,7.6,68.6,5.7,66.9,5.9,47.4,5.3,49.4,5.2,51.4,8.7
2021.02.01,63.5,7.7,51.7,95.9,16.3,61,14,58.5,13.7,13.1,13.6,43.5,10.1,54.1,8.7,65.5,7.6,68.6,5.7,66.9,5.9,47.4,5.3,49.4,5.2,51.4,8.7,63.5,7.7
2021.02.08,51.7,7.4,91.8,61,14,58.5,13.7,13.1,13.6,43.5,10.1,54.1,8.7,65.5,7.6,68.6,5.7,66.9,5.9,47.4,5.3,49.4,5.2,51.4,8.7,63.5,7.7,51.7,7.4
2021.02.15,91.8,10.4,52.7,58.5,13.7,13.1,13.6,43.5,10.1,54.1,8.7,65.5,7.6,68.6,5.7,66.9,5.9,47.4,5.3,49.4,5.2,51.4,8.7,63.5,7.7,51.7,7.4,91.8,10.4
2021.02.22,52.7,9.6,32.8,13.1,13.6,43.5,10.1,54.1,8.7,65.5,7.6,68.6,5.7,66.9,5.9,47.4,5.3,49.4,5.2,51.4,8.7,63.5,7.7,51.7,7.4,91.8,10.4,52.7,9.6
2021.03.02,32.8,10.7,73.6,43.5,10.1,54.1,8.7,65.5,7.6,68.6,5.7,66.9,5.9,47.4,5.3,49.4,5.2,51.4,8.7,63.5,7.7,51.7,7.4,91.8,10.4,52.7,9.6,32.8,10.7
2021.03.08,73.6,11.8,103.3,54.1,8.7,65.5,7.6,68.6,5.7,66.9,5.9,47.4,5.3,49.4,5.2,51.4,8.7,63.5,7.7,51.7,7.4,91.8,10.4,52.7,9.6,32.8,10.7,73.6,11.8
2021.03.15,103.3,12.7,85.6,65.5,7.6,68.6,5.7,66.9,5.9,47.4,5.3,49.4,5.2,51.4,8.7,63.5,7.7,51.7,7.4,91.8,10.4,52.7,9.6,32.8,10.7,73.6,11.8,103.3,12.7
2021.03.22,85.6,12.7,88.2,68.6,5.7,66.9,5.9,47.4,5.3,49.4,5.2,51.4,8.7,63.5,7.7,51.7,7.4,91.8,10.4,52.7,9.6,32.8,10.7,73.6,11.8,103.3,12.7,85.6,12.7
2021.03.29,88.2,14.7,127.3,66.9,5.9,47.4,5.3,49.4,5.2,51.4,8.7,63.5,7.7,51.7,7.4,91.8,10.4,52.7,9.6,32.8,10.7,73.6,11.8,103.3,12.7,85.6,12.7,88.2,14.7
2021.04.05,127.3,15.2,224.1,47.4,5.3,49.4,5.2,51.4,8.7,63.5,7.7,51.7,7.4,91.8,10.4,52.7,9.6,32.8,10.7,73.6,11.8,103.3,12.7,85.6,12.7,88.2,14.7,127.3,15.2
2021.04.12,224.1,17.4,228.3,49.4,5.2,51.4,8.7,63.5,7.7,51.7,7.4,91.8,10.4,52.7,9.6,32.8,10.7,73.6,11.8,103.3,12.7,85.6,12.7,88.2,14.7,127.3,15.2,224.1,17.4
2021.04.19,228.3,15.2,57.2,51.4,8.7,63.5,7.7,51.7,7.4,91.8,10.4,52.7,9.6,32.8,10.7,73.6,11.8,103.3,12.7,85.6,12.7,88.2,14.7,127.3,15.2,224.1,17.4,228.3,15.2
2021.04.26,57.2,19.7,77.4,63.5,7.7,51.7,7.4,91.8,10.4,52.7,9.6,32.8,10.7,73.6,11.8,103.3,12.7,85.6,12.7,88.2,14.7,127.3,15.2,224.1,17.4,228.3,15.2,57.2,19.7
2021.05.03,77.4,17,88.3,51.7,7.4,91.8,10.4,52.7,9.6,32.8,10.7,73.6,11.8,103.3,12.7,85.6,12.7,88.2,14.7,127.3,15.2,224.1,17.4,228.3,15.2,57.2,19.7,77.4,17
2021.05.10,88.3,19.5,13.9,91.8,10.4,52.7,9.6,32.8,10.7,73.6,11.8,103.3,12.7,85.6,12.7,88.2,14.7,127.3,15.2,224.1,17.4,228.3,15.2,57.2,19.7,77.4,17,88.3,19.5
2021.05.17,13.9,20.8,177.9,52.7,9.6,32.8,10.7,73.6,11.8,103.3,12.7,85.6,12.7,88.2,14.7,127.3,15.2,224.1,17.4,228.3,15.2,57.2,19.7,77.4,17,88.3,19.5,13.9,20.8
2021.05.24,177.9,26.8,122,32.8,10.7,73.6,11.8,103.3,12.7,85.6,12.7,88.2,14.7,127.3,15.2,224.1,17.4,228.3,15.2,57.2,19.7,77.4,17,88.3,19.5,13.9,20.8,177.9,26.8
2021.06.01,122,23.9,95.8,73.6,11.8,103.3,12.7,85.6,12.7,88.2,14.7,127.3,15.2,224.1,17.4,228.3,15.2,57.2,19.7,77.4,17,88.3,19.5,13.9,20.8,177.9,26.8,122,23.9
2021.06.07,95.8,23.8,82.9,103.3,12.7,85.6,12.7,88.2,14.7,127.3,15.2,224.1,17.4,228.3,15.2,57.2,19.7,77.4,17,88.3,19.5,13.9,20.8,177.9,26.8,122,23.9,95.8,23.8
2021.06.14,82.9,26.3,96.6,85.6,12.7,88.2,14.7,127.3,15.2,224.1,17.4,228.3,15.2,57.2,19.7,77.4,17,88.3,19.5,13.9,20.8,177.9,26.8,122,23.9,95.8,23.8,82.9,26.3
2021.06.21,96.6,25.8,60.2,88.2,14.7,127.3,15.2,224.1,17.4,228.3,15.2,57.2,19.7,77.4,17,88.3,19.5,13.9,20.8,177.9,26.8,122,23.9,95.8,23.8,82.9,26.3,96.6,25.8
2021.06.28,60.2,27,25.1,127.3,15.2,224.1,17.4,228.3,15.2,57.2,19.7,77.4,17,88.3,19.5,13.9,20.8,177.9,26.8,122,23.9,95.8,23.8,82.9,26.3,96.6,25.8,60.2,27
2021.07.05,25.1,24.8,60.3,224.1,17.4,228.3,15.2,57.2,19.7,77.4,17,88.3,19.5,13.9,20.8,177.9,26.8,122,23.9,95.8,23.8,82.9,26.3,96.6,25.8,60.2,27,25.1,24.8
2021.07.12,60.3,27.6,75.5,228.3,15.2,57.2,19.7,77.4,17,88.3,19.5,13.9,20.8,177.9,26.8,122,23.9,95.8,23.8,82.9,26.3,96.6,25.8,60.2,27,25.1,24.8,60.3,27.6
2021.07.19,75.5,29.1,142.8,57.2,19.7,77.4,17,88.3,19.5,13.9,20.8,177.9,26.8,122,23.9,95.8,23.8,82.9,26.3,96.6,25.8,60.2,27,25.1,24.8,60.3,27.6,75.5,29.1
2021.07.26,142.8,29.3,134.8,77.4,17,88.3,19.5,13.9,20.8,177.9,26.8,122,23.9,95.8,23.8,82.9,26.3,96.6,25.8,60.2,27,25.1,24.8,60.3,27.6,75.5,29.1,142.8,29.3
2021.08.02,134.8,29,54.2,88.3,19.5,13.9,20.8,177.9,26.8,122,23.9,95.8,23.8,82.9,26.3,96.6,25.8,60.2,27,25.1,24.8,60.3,27.6,75.5,29.1,142.8,29.3,134.8,29
2021.08.09,54.2,27.5,108.8,13.9,20.8,177.9,26.8,122,23.9,95.8,23.8,82.9,26.3,96.6,25.8,60.2,27,25.1,24.8,60.3,27.6,75.5,29.1,142.8,29.3,134.8,29,54.2,27.5
2021.08.17,108.8,28,4.2,177.9,26.8,122,23.9,95.8,23.8,82.9,26.3,96.6,25.8,60.2,27,25.1,24.8,60.3,27.6,75.5,29.1,142.8,29.3,134.8,29,54.2,27.5,108.8,28
2021.08.30,4.2,25.2,15.4,122,23.9,95.8,23.8,82.9,26.3,96.6,25.8,60.2,27,25.1,24.8,60.3,27.6,75.5,29.1,142.8,29.3,134.8,29,54.2,27.5,108.8,28,4.2,25.2
2021.09.06,15.4,24.2,62.9,95.8,23.8,82.9,26.3,96.6,25.8,60.2,27,25.1,24.8,60.3,27.6,75.5,29.1,142.8,29.3,134.8,29,54.2,27.5,108.8,28,4.2,25.2,15.4,24.2
2021.09.13,62.9,26.1,20.6,82.9,26.3,96.6,25.8,60.2,27,25.1,24.8,60.3,27.6,75.5,29.1,142.8,29.3,134.8,29,54.2,27.5,108.8,28,4.2,25.2,15.4,24.2,62.9,26.1
2021.09.23,20.6,24.9,24.2,96.6,25.8,60.2,27,25.1,24.8,60.3,27.6,75.5,29.1,142.8,29.3,134.8,29,54.2,27.5,108.8,28,4.2,25.2,15.4,24.2,62.9,26.1,20.6,24.9
2021.09.27,24.2,24.6,89.9,60.2,27,25.1,24.8,60.3,27.6,75.5,29.1,142.8,29.3,134.8,29,54.2,27.5,108.8,28,4.2,25.2,15.4,24.2,62.9,26.1,20.6,24.9,24.2,24.6
2021.10.05,89.9,25,53.9,25.1,24.8,60.3,27.6,75.5,29.1,142.8,29.3,134.8,29,54.2,27.5,108.8,28,4.2,25.2,15.4,24.2,62.9,26.1,20.6,24.9,24.2,24.6,89.9,25
2021.10.12,53.9,22.8,49.2,60.3,27.6,75.5,29.1,142.8,29.3,134.8,29,54.2,27.5,108.8,28,4.2,25.2,15.4,24.2,62.9,26.1,20.6,24.9,24.2,24.6,89.9,25,53.9,22.8
2021.10.18,49.2,16.2,91.6,75.5,29.1,142.8,29.3,134.8,29,54.2,27.5,108.8,28,4.2,25.2,15.4,24.2,62.9,26.1,20.6,24.9,24.2,24.6,89.9,25,53.9,22.8,49.2,16.2
2021.10.25,91.6,17,64.1,142.8,29.3,134.8,29,54.2,27.5,108.8,28,4.2,25.2,15.4,24.2,62.9,26.1,20.6,24.9,24.2,24.6,89.9,25,53.9,22.8,49.2,16.2,91.6,17
2021.11.01,64.1,16.9,70.5,134.8,29,54.2,27.5,108.8,28,4.2,25.2,15.4,24.2,62.9,26.1,20.6,24.9,24.2,24.6,89.9,25,53.9,22.8,49.2,16.2,91.6,17,64.1,16.9
2021.11.08,70.5,16.9,36.7,54.2,27.5,108.8,28,4.2,25.2,15.4,24.2,62.9,26.1,20.6,24.9,24.2,24.6,89.9,25,53.9,22.8,49.2,16.2,91.6,17,64.1,16.9,70.5,16.9
2021.11.15,36.7,12.5,52.2,108.8,28,4.2,25.2,15.4,24.2,62.9,26.1,20.6,24.9,24.2,24.6,89.9,25,53.9,22.8,49.2,16.2,91.6,17,64.1,16.9,70.5,16.9,36.7,12.5
2021.11.22,52.2,13.3,28.7,4.2,25.2,15.4,24.2,62.9,26.1,20.6,24.9,24.2,24.6,89.9,25,53.9,22.8,49.2,16.2,91.6,17,64.1,16.9,70.5,16.9,36.7,12.5,52.2,13.3
2021.11.29,28.7,11.6,42.5,15.4,24.2,62.9,26.1,20.6,24.9,24.2,24.6,89.9,25,53.9,22.8,49.2,16.2,91.6,17,64.1,16.9,70.5,16.9,36.7,12.5,52.2,13.3,28.7,11.6
2021.12.06,42.5,9.3,58.3,62.9,26.1,20.6,24.9,24.2,24.6,89.9,25,53.9,22.8,49.2,16.2,91.6,17,64.1,16.9,70.5,16.9,36.7,12.5,52.2,13.3,28.7,11.6,42.5,9.3
2021.12.13,58.3,10.4,36.6,20.6,24.9,24.2,24.6,89.9,25,53.9,22.8,49.2,16.2,91.6,17,64.1,16.9,70.5,16.9,36.7,12.5,52.2,13.3,28.7,11.6,42.5,9.3,58.3,10.4
2021.12.20,36.6,7.4,72.3,24.2,24.6,89.9,25,53.9,22.8,49.2,16.2,91.6,17,64.1,16.9,70.5,16.9,36.7,12.5,52.2,13.3,28.7,11.6,42.5,9.3,58.3,10.4,36.6,7.4
2022.01.03,72.3,5.7,97.2,89.9,25,53.9,22.8,49.2,16.2,91.6,17,64.1,16.9,70.5,16.9,36.7,12.5,52.2,13.3,28.7,11.6,42.5,9.3,58.3,10.4,36.6,7.4,72.3,5.7
2022.01.10,97.2,6.5,54.9,53.9,22.8,49.2,16.2,91.6,17,64.1,16.9,70.5,16.9,36.7,12.5,52.2,13.3,28.7,11.6,42.5,9.3,58.3,10.4,36.6,7.4,72.3,5.7,97.2,6.5
2022.01.17,54.9,5.8,71.9,49.2,16.2,91.6,17,64.1,16.9,70.5,16.9,36.7,12.5,52.2,13.3,28.7,11.6,42.5,9.3,58.3,10.4,36.6,7.4,72.3,5.7,97.2,6.5,54.9,5.8
2022.01.24,71.9,7.4,71.1,91.6,17,64.1,16.9,70.5,16.9,36.7,12.5,52.2,13.3,28.7,11.6,42.5,9.3,58.3,10.4,36.6,7.4,72.3,5.7,97.2,6.5,54.9,5.8,71.9,7.4
2022.02.03,71.1,6.8,85.2,64.1,16.9,70.5,16.9,36.7,12.5,52.2,13.3,28.7,11.6,42.5,9.3,58.3,10.4,36.6,7.4,72.3,5.7,97.2,6.5,54.9,5.8,71.9,7.4,71.1,6.8
2022.02.07,85.2,6.5,82.1,70.5,16.9,36.7,12.5,52.2,13.3,28.7,11.6,42.5,9.3,58.3,10.4,36.6,7.4,72.3,5.7,97.2,6.5,54.9,5.8,71.9,7.4,71.1,6.8,85.2,6.5
2022.02.14,82.1,8.4,71.3,36.7,12.5,52.2,13.3,28.7,11.6,42.5,9.3,58.3,10.4,36.6,7.4,72.3,5.7,97.2,6.5,54.9,5.8,71.9,7.4,71.1,6.8,85.2,6.5,82.1,8.4
2022.02.21,71.3,6.4,84.1,52.2,13.3,28.7,11.6,42.5,9.3,58.3,10.4,36.6,7.4,72.3,5.7,97.2,6.5,54.9,5.8,71.9,7.4,71.1,6.8,85.2,6.5,82.1,8.4,71.3,6.4
2022.02.28,84.1,8.3,115,28.7,11.6,42.5,9.3,58.3,10.4,36.6,7.4,72.3,5.7,97.2,6.5,54.9,5.8,71.9,7.4,71.1,6.8,85.2,6.5,82.1,8.4,71.3,6.4,84.1,8.3
2022.03.07,115,10.4,15.4,42.5,9.3,58.3,10.4,36.6,7.4,72.3,5.7,97.2,6.5,54.9,5.8,71.9,7.4,71.1,6.8,85.2,6.5,82.1,8.4,71.3,6.4,84.1,8.3,115,10.4
2022.03.14,15.4,14.8,5.7,58.3,10.4,36.6,7.4,72.3,5.7,97.2,6.5,54.9,5.8,71.9,7.4,71.1,6.8,85.2,6.5,82.1,8.4,71.3,6.4,84.1,8.3,115,10.4,15.4,14.8
2022.03.21,5.7,11.3,25.3,36.6,7.4,72.3,5.7,97.2,6.5,54.9,5.8,71.9,7.4,71.1,6.8,85.2,6.5,82.1,8.4,71.3,6.4,84.1,8.3,115,10.4,15.4,14.8,5.7,11.3
2022.03.28,25.3,12.3,111.6,72.3,5.7,97.2,6.5,54.9,5.8,71.9,7.4,71.1,6.8,85.2,6.5,82.1,8.4,71.3,6.4,84.1,8.3,115,10.4,15.4,14.8,5.7,11.3,25.3,12.3
2022.04.04,111.6,14.4,178,97.2,6.5,54.9,5.8,71.9,7.4,71.1,6.8,85.2,6.5,82.1,8.4,71.3,6.4,84.1,8.3,115,10.4,15.4,14.8,5.7,11.3,25.3,12.3,111.6,14.4
2022.04.11,178,17.7,30.8,54.9,5.8,71.9,7.4,71.1,6.8,85.2,6.5,82.1,8.4,71.3,6.4,84.1,8.3,115,10.4,15.4,14.8,5.7,11.3,25.3,12.3,111.6,14.4,178,17.7
2022.04.18,30.8,18.3,92.8,71.9,7.4,71.1,6.8,85.2,6.5,82.1,8.4,71.3,6.4,84.1,8.3,115,10.4,15.4,14.8,5.7,11.3,25.3,12.3,111.6,14.4,178,17.7,30.8,18.3
2022.04.25,92.8,20.8,119.3,71.1,6.8,85.2,6.5,82.1,8.4,71.3,6.4,84.1,8.3,115,10.4,15.4,14.8,5.7,11.3,25.3,12.3,111.6,14.4,178,17.7,30.8,18.3,92.8,20.8
2022.05.02,119.3,18.3,54.7,85.2,6.5,82.1,8.4,71.3,6.4,84.1,8.3,115,10.4,15.4,14.8,5.7,11.3,25.3,12.3,111.6,14.4,178,17.7,30.8,18.3,92.8,20.8,119.3,18.3
2022.05.09,54.7,21.6,77.7,82.1,8.4,71.3,6.4,84.1,8.3,115,10.4,15.4,14.8,5.7,11.3,25.3,12.3,111.6,14.4,178,17.7,30.8,18.3,92.8,20.8,119.3,18.3,54.7,21.6
2022.05.16,77.7,20,130.5,71.3,6.4,84.1,8.3,115,10.4,15.4,14.8,5.7,11.3,25.3,12.3,111.6,14.4,178,17.7,30.8,18.3,92.8,20.8,119.3,18.3,54.7,21.6,77.7,20
2022.05.23,130.5,23.5,95.5,84.1,8.3,115,10.4,15.4,14.8,5.7,11.3,25.3,12.3,111.6,14.4,178,17.7,30.8,18.3,92.8,20.8,119.3,18.3,54.7,21.6,77.7,20,130.5,23.5
2022.05.30,95.5,24.1,18.9,115,10.4,15.4,14.8,5.7,11.3,25.3,12.3,111.6,14.4,178,17.7,30.8,18.3,92.8,20.8,119.3,18.3,54.7,21.6,77.7,20,130.5,23.5,95.5,24.1
2022.06.07,18.9,23.1,71.1,15.4,14.8,5.7,11.3,25.3,12.3,111.6,14.4,178,17.7,30.8,18.3,92.8,20.8,119.3,18.3,54.7,21.6,77.7,20,130.5,23.5,95.5,24.1,18.9,23.1
2022.06.13,71.1,24.8,49.4,5.7,11.3,25.3,12.3,111.6,14.4,178,17.7,30.8,18.3,92.8,20.8,119.3,18.3,54.7,21.6,77.7,20,130.5,23.5,95.5,24.1,18.9,23.1,71.1,24.8
2022.06.20,49.4,26.8,23.4,25.3,12.3,111.6,14.4,178,17.7,30.8,18.3,92.8,20.8,119.3,18.3,54.7,21.6,77.7,20,130.5,23.5,95.5,24.1,18.9,23.1,71.1,24.8,49.4,26.8
2022.06.27,23.4,26.9,67.4,111.6,14.4,178,17.7,30.8,18.3,92.8,20.8,119.3,18.3,54.7,21.6,77.7,20,130.5,23.5,95.5,24.1,18.9,23.1,71.1,24.8,49.4,26.8,23.4,26.9
2022.07.04,67.4,29.5,79.3,178,17.7,30.8,18.3,92.8,20.8,119.3,18.3,54.7,21.6,77.7,20,130.5,23.5,95.5,24.1,18.9,23.1,71.1,24.8,49.4,26.8,23.4,26.9,67.4,29.5
2022.07.11,79.3,28.9,11.8,30.8,18.3,92.8,20.8,119.3,18.3,54.7,21.6,77.7,20,130.5,23.5,95.5,24.1,18.9,23.1,71.1,24.8,49.4,26.8,23.4,26.9,67.4,29.5,79.3,28.9
2022.07.19,11.8,25.6,31.6,92.8,20.8,119.3,18.3,54.7,21.6,77.7,20,130.5,23.5,95.5,24.1,18.9,23.1,71.1,24.8,49.4,26.8,23.4,26.9,67.4,29.5,79.3,28.9,11.8,25.6
2022.07.25,31.6,25.7,15,119.3,18.3,54.7,21.6,77.7,20,130.5,23.5,95.5,24.1,18.9,23.1,71.1,24.8,49.4,26.8,23.4,26.9,67.4,29.5,79.3,28.9,11.8,25.6,31.6,25.7
2022.08.01,15,27.3,84,54.7,21.6,77.7,20,130.5,23.5,95.5,24.1,18.9,23.1,71.1,24.8,49.4,26.8,23.4,26.9,67.4,29.5,79.3,28.9,11.8,25.6,31.6,25.7,15,27.3
2022.08.08,84,30.8,21.3,77.7,20,130.5,23.5,95.5,24.1,18.9,23.1,71.1,24.8,49.4,26.8,23.4,26.9,67.4,29.5,79.3,28.9,11.8,25.6,31.6,25.7,15,27.3,84,30.8
2022.08.17,21.3,27.7,26.4,130.5,23.5,95.5,24.1,18.9,23.1,71.1,24.8,49.4,26.8,23.4,26.9,67.4,29.5,79.3,28.9,11.8,25.6,31.6,25.7,15,27.3,84,30.8,21.3,27.7
2022.08.22,26.4,28.6,80.7,95.5,24.1,18.9,23.1,71.1,24.8,49.4,26.8,23.4,26.9,67.4,29.5,79.3,28.9,11.8,25.6,31.6,25.7,15,27.3,84,30.8,21.3,27.7,26.4,28.6
2022.08.29,80.7,25.9,48.7,18.9,23.1,71.1,24.8,49.4,26.8,23.4,26.9,67.4,29.5,79.3,28.9,11.8,25.6,31.6,25.7,15,27.3,84,30.8,21.3,27.7,26.4,28.6,80.7,25.9
2022.09.05,48.7,26.1,43.7,71.1,24.8,49.4,26.8,23.4,26.9,67.4,29.5,79.3,28.9,11.8,25.6,31.6,25.7,15,27.3,84,30.8,21.3,27.7,26.4,28.6,80.7,25.9,48.7,26.1
2022.09.13,43.7,25.4,48.8,49.4,26.8,23.4,26.9,67.4,29.5,79.3,28.9,11.8,25.6,31.6,25.7,15,27.3,84,30.8,21.3,27.7,26.4,28.6,80.7,25.9,48.7,26.1,43.7,25.4
2022.09.19,48.8,27,56.8,23.4,26.9,67.4,29.5,79.3,28.9,11.8,25.6,31.6,25.7,15,27.3,84,30.8,21.3,27.7,26.4,28.6,80.7,25.9,48.7,26.1,43.7,25.4,48.8,27
2022.09.26,56.8,22.6,17.6,67.4,29.5,79.3,28.9,11.8,25.6,31.6,25.7,15,27.3,84,30.8,21.3,27.7,26.4,28.6,80.7,25.9,48.7,26.1,43.7,25.4,48.8,27,56.8,22.6
2022.10.05,17.6,22.1,31.7,79.3,28.9,11.8,25.6,31.6,25.7,15,27.3,84,30.8,21.3,27.7,26.4,28.6,80.7,25.9,48.7,26.1,43.7,25.4,48.8,27,56.8,22.6,17.6,22.1
2022.10.11,31.7,19.1,61.3,11.8,25.6,31.6,25.7,15,27.3,84,30.8,21.3,27.7,26.4,28.6,80.7,25.9,48.7,26.1,43.7,25.4,48.8,27,56.8,22.6,17.6,22.1,31.7,19.1
2022.10.17,61.3,20.8,60.1,31.6,25.7,15,27.3,84,30.8,21.3,27.7,26.4,28.6,80.7,25.9,48.7,26.1,43.7,25.4,48.8,27,56.8,22.6,17.6,22.1,31.7,19.1,61.3,20.8
2022.10.24,60.1,17.8,28.4,15,27.3,84,30.8,21.3,27.7,26.4,28.6,80.7,25.9,48.7,26.1,43.7,25.4,48.8,27,56.8,22.6,17.6,22.1,31.7,19.1,61.3,20.8,60.1,17.8
2022.11.01,28.4,17.7,22.3,84,30.8,21.3,27.7,26.4,28.6,80.7,25.9,48.7,26.1,43.7,25.4,48.8,27,56.8,22.6,17.6,22.1,31.7,19.1,61.3,20.8,60.1,17.8,28.4,17.7
2022.11.07,22.3,14.2,18.5,21.3,27.7,26.4,28.6,80.7,25.9,48.7,26.1,43.7,25.4,48.8,27,56.8,22.6,17.6,22.1,31.7,19.1,61.3,20.8,60.1,17.8,28.4,17.7,22.3,14.2
2022.11.14,18.5,16.6,17.2,26.4,28.6,80.7,25.9,48.7,26.1,43.7,25.4,48.8,27,56.8,22.6,17.6,22.1,31.7,19.1,61.3,20.8,60.1,17.8,28.4,17.7,22.3,14.2,18.5,16.6
2022.11.21,17.2,14.5,17.1,80.7,25.9,48.7,26.1,43.7,25.4,48.8,27,56.8,22.6,17.6,22.1,31.7,19.1,61.3,20.8,60.1,17.8,28.4,17.7,22.3,14.2,18.5,16.6,17.2,14.5
2022.11.28,17.1,13.7,11.4,48.7,26.1,43.7,25.4,48.8,27,56.8,22.6,17.6,22.1,31.7,19.1,61.3,20.8,60.1,17.8,28.4,17.7,22.3,14.2,18.5,16.6,17.2,14.5,17.1,13.7
2022.12.05,11.4,8.3,20.9,43.7,25.4,48.8,27,56.8,22.6,17.6,22.1,31.7,19.1,61.3,20.8,60.1,17.8,28.4,17.7,22.3,14.2,18.5,16.6,17.2,14.5,17.1,13.7,11.4,8.3
