Date,Chla,WT,y_t+1,Chla_t-12,WT_t-12,Chla_t-11,WT_t-11,Chla_t-10,WT_t-10,Chla_t-9,WT_t-9,Chla_t-8,WT_t-8,Chla_t-7,WT_t-7,Chla_t-6,WT_t-6,Chla_t-5,WT_t-5,Chla_t-4,WT_t-4,Chla_t-3,WT_t-3,Chla_t-2,WT_t-2,Chla_t-1,WT_t-1,Chla_t-0,WT_t-0
2022.02.07,43.3,4.7,32.1,41.8,15.5,27.4,13,32.9,12.5,39.4,10.4,16.2,9,46.2,8.5,98.3,6.6,108.7,3.9,75.5,4.1,118.7,4.2,92.1,4.5,44.7,5.1,43.3,4.7
2022.02.14,32.1,5.8,11.2,27.4,13,32.9,12.5,39.4,10.4,16.2,9,46.2,8.5,98.3,6.6,108.7,3.9,75.5,4.1,118.7,4.2,92.1,4.5,44.7,5.1,43.3,4.7,32.1,5.8
2022.02.21,11.2,5,18,32.9,12.5,39.4,10.4,16.2,9,46.2,8.5,98.3,6.6,108.7,3.9,75.5,4.1,118.7,4.2,92.1,4.5,44.7,5.1,43.3,4.7,32.1,5.8,11.2,5
2022.02.28,18,5.9,8.8,39.4,10.4,16.2,9,46.2,8.5,98.3,6.6,108.7,3.9,75.5,4.1,118.7,4.2,92.1,4.5,44.7,5.1,43.3,4.7,32.1,5.8,11.2,5,18,5.9
2022.03.07,8.8,8,37,16.2,9,46.2,8.5,98.3,6.6,108.7,3.9,75.5,4.1,118.7,4.2,92.1,4.5,44.7,5.1,43.3,4.7,32.1,5.8,11.2,5,18,5.9,8.8,8
2022.03.14,37,11.7,15.9,46.2,8.5,98.3,6.6,108.7,3.9,75.5,4.1,118.7,4.2,92.1,4.5,44.7,5.1,43.3,4.7,32.1,5.8,11.2,5,18,5.9,8.8,8,37,11.7
2022.03.21,15.9,11.5,34.9,98.3,6.6,108.7,3.9,75.5,4.1,118.7,4.2,92.1,4.5,44.7,5.1,43.3,4.7,32.1,5.8,11.2,5,18,5.9,8.8,8,37,11.7,15.9,11.5
2022.03.28,34.9,12.9,42.4,108.7,3.9,75.5,4.1,118.7,4.2,92.1,4.5,44.7,5.1,43.3,4.7,32.1,5.8,11.2,5,18,5.9,8.8,8,37,11.7,15.9,11.5,34.9,12.9
2022.04.04,42.4,13.6,30.4,75.5,4.1,118.7,4.2,92.1,4.5,44.7,5.1,43.3,4.7,32.1,5.8,11.2,5,18,5.9,8.8,8,37,11.7,15.9,11.5,34.9,12.9,42.4,13.6
2022.04.11,30.4,16.6,123.2,118.7,4.2,92.1,4.5,44.7,5.1,43.3,4.7,32.1,5.8,11.2,5,18,5.9,8.8,8,37,11.7,15.9,11.5,34.9,12.9,42.4,13.6,30.4,16.6
2022.04.18,123.2,18.2,82.1,92.1,4.5,44.7,5.1,43.3,4.7,32.1,5.8,11.2,5,18,5.9,8.8,8,37,11.7,15.9,11.5,34.9,12.9,42.4,13.6,30.4,16.6,123.2,18.2
2022.04.25,82.1,19.5,11.9,44.7,5.1,43.3,4.7,32.1,5.8,11.2,5,18,5.9,8.8,8,37,11.7,15.9,11.5,34.9,12.9,42.4,13.6,30.4,16.6,123.2,18.2,82.1,19.5
2022.05.02,11.9,19.6,16.4,43.3,4.7,32.1,5.8,11.2,5,18,5.9,8.8,8,37,11.7,15.9,11.5,34.9,12.9,42.4,13.6,30.4,16.6,123.2,18.2,82.1,19.5,11.9,19.6
2022.05.09,16.4,20.7,20.8,32.1,5.8,11.2,5,18,5.9,8.8,8,37,11.7,15.9,11.5,34.9,12.9,42.4,13.6,30.4,16.6,123.2,18.2,82.1,19.5,11.9,19.6,16.4,20.7
2022.05.16,20.8,20.1,77.3,11.2,5,18,5.9,8.8,8,37,11.7,15.9,11.5,34.9,12.9,42.4,13.6,30.4,16.6,123.2,18.2,82.1,19.5,11.9,19.6,16.4,20.7,20.8,20.1
2022.05.23,77.3,22.1,53.6,18,5.9,8.8,8,37,11.7,15.9,11.5,34.9,12.9,42.4,13.6,30.4,16.6,123.2,18.2,82.1,19.5,11.9,19.6,16.4,20.7,20.8,20.1,77.3,22.1
2022.05.30,53.6,23.9,31.9,8.8,8,37,11.7,15.9,11.5,34.9,12.9,42.4,13.6,30.4,16.6,123.2,18.2,82.1,19.5,11.9,19.6,16.4,20.7,20.8,20.1,77.3,22.1,53.6,23.9
2022.06.07,31.9,23.8,45.3,37,11.7,15.9,11.5,34.9,12.9,42.4,13.6,30.4,16.6,123.2,18.2,82.1,19.5,11.9,19.6,16.4,20.7,20.8,20.1,77.3,22.1,53.6,23.9,31.9,23.8
2022.06.13,45.3,23.9,36.6,15.9,11.5,34.9,12.9,42.4,13.6,30.4,16.6,123.2,18.2,82.1,19.5,11.9,19.6,16.4,20.7,20.8,20.1,77.3,22.1,53.6,23.9,31.9,23.8,45.3,23.9
2022.06.20,36.6,25.1,24.1,34.9,12.9,42.4,13.6,30.4,16.6,123.2,18.2,82.1,19.5,11.9,19.6,16.4,20.7,20.8,20.1,77.3,22.1,53.6,23.9,31.9,23.8,45.3,23.9,36.6,25.1
2022.06.27,24.1,26.7,81.5,42.4,13.6,30.4,16.6,123.2,18.2,82.1,19.5,11.9,19.6,16.4,20.7,20.8,20.1,77.3,22.1,53.6,23.9,31.9,23.8,45.3,23.9,36.6,25.1,24.1,26.7
2022.07.04,81.5,29.1,49,30.4,16.6,123.2,18.2,82.1,19.5,11.9,19.6,16.4,20.7,20.8,20.1,77.3,22.1,53.6,23.9,31.9,23.8,45.3,23.9,36.6,25.1,24.1,26.7,81.5,29.1
2022.07.11,49,29.6,25.3,123.2,18.2,82.1,19.5,11.9,19.6,16.4,20.7,20.8,20.1,77.3,22.1,53.6,23.9,31.9,23.8,45.3,23.9,36.6,25.1,24.1,26.7,81.5,29.1,49,29.6
2022.07.19,25.3,26.1,23.7,82.1,19.5,11.9,19.6,16.4,20.7,20.8,20.1,77.3,22.1,53.6,23.9,31.9,23.8,45.3,23.9,36.6,25.1,24.1,26.7,81.5,29.1,49,29.6,25.3,26.1
2022.07.25,23.7,26.9,33.4,11.9,19.6,16.4,20.7,20.8,20.1,77.3,22.1,53.6,23.9,31.9,23.8,45.3,23.9,36.6,25.1,24.1,26.7,81.5,29.1,49,29.6,25.3,26.1,23.7,26.9
2022.08.01,33.4,28.3,69.9,16.4,20.7,20.8,20.1,77.3,22.1,53.6,23.9,31.9,23.8,45.3,23.9,36.6,25.1,24.1,26.7,81.5,29.1,49,29.6,25.3,26.1,23.7,26.9,33.4,28.3
2022.08.08,69.9,30,46.8,20.8,20.1,77.3,22.1,53.6,23.9,31.9,23.8,45.3,23.9,36.6,25.1,24.1,26.7,81.5,29.1,49,29.6,25.3,26.1,23.7,26.9,33.4,28.3,69.9,30
2022.08.17,46.8,29.2,53,77.3,22.1,53.6,23.9,31.9,23.8,45.3,23.9,36.6,25.1,24.1,26.7,81.5,29.1,49,29.6,25.3,26.1,23.7,26.9,33.4,28.3,69.9,30,46.8,29.2
2022.08.22,53,28.8,43.8,53.6,23.9,31.9,23.8,45.3,23.9,36.6,25.1,24.1,26.7,81.5,29.1,49,29.6,25.3,26.1,23.7,26.9,33.4,28.3,69.9,30,46.8,29.2,53,28.8
2022.08.29,43.8,27.4,34.7,31.9,23.8,45.3,23.9,36.6,25.1,24.1,26.7,81.5,29.1,49,29.6,25.3,26.1,23.7,26.9,33.4,28.3,69.9,30,46.8,29.2,53,28.8,43.8,27.4
2022.09.05,34.7,25.6,29.5,45.3,23.9,36.6,25.1,24.1,26.7,81.5,29.1,49,29.6,25.3,26.1,23.7,26.9,33.4,28.3,69.9,30,46.8,29.2,53,28.8,43.8,27.4,34.7,25.6
2022.09.13,29.5,24.9,47.9,36.6,25.1,24.1,26.7,81.5,29.1,49,29.6,25.3,26.1,23.7,26.9,33.4,28.3,69.9,30,46.8,29.2,53,28.8,43.8,27.4,34.7,25.6,29.5,24.9
2022.09.19,47.9,26.9,43.7,24.1,26.7,81.5,29.1,49,29.6,25.3,26.1,23.7,26.9,33.4,28.3,69.9,30,46.8,29.2,53,28.8,43.8,27.4,34.7,25.6,29.5,24.9,47.9,26.9
2022.09.26,43.7,23.6,40.4,81.5,29.1,49,29.6,25.3,26.1,23.7,26.9,33.4,28.3,69.9,30,46.8,29.2,53,28.8,43.8,27.4,34.7,25.6,29.5,24.9,47.9,26.9,43.7,23.6
2022.10.05,40.4,23.1,40.9,49,29.6,25.3,26.1,23.7,26.9,33.4,28.3,69.9,30,46.8,29.2,53,28.8,43.8,27.4,34.7,25.6,29.5,24.9,47.9,26.9,43.7,23.6,40.4,23.1
2022.10.11,40.9,19.6,33.1,25.3,26.1,23.7,26.9,33.4,28.3,69.9,30,46.8,29.2,53,28.8,43.8,27.4,34.7,25.6,29.5,24.9,47.9,26.9,43.7,23.6,40.4,23.1,40.9,19.6
2022.10.17,33.1,19.3,19.6,23.7,26.9,33.4,28.3,69.9,30,46.8,29.2,53,28.8,43.8,27.4,34.7,25.6,29.5,24.9,47.9,26.9,43.7,23.6,40.4,23.1,40.9,19.6,33.1,19.3
2022.10.24,19.6,17.3,22.6,33.4,28.3,69.9,30,46.8,29.2,53,28.8,43.8,27.4,34.7,25.6,29.5,24.9,47.9,26.9,43.7,23.6,40.4,23.1,40.9,19.6,33.1,19.3,19.6,17.3
2022.11.01,22.6,16.7,13.4,69.9,30,46.8,29.2,53,28.8,43.8,27.4,34.7,25.6,29.5,24.9,47.9,26.9,43.7,23.6,40.4,23.1,40.9,19.6,33.1,19.3,19.6,17.3,22.6,16.7
2022.11.07,13.4,14.2,20.8,46.8,29.2,53,28.8,43.8,27.4,34.7,25.6,29.5,24.9,47.9,26.9,43.7,23.6,40.4,23.1,40.9,19.6,33.1,19.3,19.6,17.3,22.6,16.7,13.4,14.2
2022.11.14,20.8,14.8,15.5,53,28.8,43.8,27.4,34.7,25.6,29.5,24.9,47.9,26.9,43.7,23.6,40.4,23.1,40.9,19.6,33.1,19.3,19.6,17.3,22.6,16.7,13.4,14.2,20.8,14.8
2022.11.21,15.5,13.6,17.9,43.8,27.4,34.7,25.6,29.5,24.9,47.9,26.9,43.7,23.6,40.4,23.1,40.9,19.6,33.1,19.3,19.6,17.3,22.6,16.7,13.4,14.2,20.8,14.8,15.5,13.6
2022.11.28,17.9,12.7,23.9,34.7,25.6,29.5,24.9,47.9,26.9,43.7,23.6,40.4,23.1,40.9,19.6,33.1,19.3,19.6,17.3,22.6,16.7,13.4,14.2,20.8,14.8,15.5,13.6,17.9,12.7
2022.12.05,23.9,8.6,38.3,29.5,24.9,47.9,26.9,43.7,23.6,40.4,23.1,40.9,19.6,33.1,19.3,19.6,17.3,22.6,16.7,13.4,14.2,20.8,14.8,15.5,13.6,17.9,12.7,23.9,8.6
2022.12.12,38.3,7.3,47,47.9,26.9,43.7,23.6,40.4,23.1,40.9,19.6,33.1,19.3,19.6,17.3,22.6,16.7,13.4,14.2,20.8,14.8,15.5,13.6,17.9,12.7,23.9,8.6,38.3,7.3
2023.01.09,47,4.4,37.4,43.7,23.6,40.4,23.1,40.9,19.6,33.1,19.3,19.6,17.3,22.6,16.7,13.4,14.2,20.8,14.8,15.5,13.6,17.9,12.7,23.9,8.6,38.3,7.3,47,4.4
2023.01.16,37.4,6.8,53.2,40.4,23.1,40.9,19.6,33.1,19.3,19.6,17.3,22.6,16.7,13.4,14.2,20.8,14.8,15.5,13.6,17.9,12.7,23.9,8.6,38.3,7.3,47,4.4,37.4,6.8
2023.01.30,53.2,3.3,42.4,40.9,19.6,33.1,19.3,19.6,17.3,22.6,16.7,13.4,14.2,20.8,14.8,15.5,13.6,17.9,12.7,23.9,8.6,38.3,7.3,47,4.4,37.4,6.8,53.2,3.3
2023.02.06,42.4,4.3,26.7,33.1,19.3,19.6,17.3,22.6,16.7,13.4,14.2,20.8,14.8,15.5,13.6,17.9,12.7,23.9,8.6,38.3,7.3,47,4.4,37.4,6.8,53.2,3.3,42.4,4.3
2023.02.13,26.7,6.2,18,19.6,17.3,22.6,16.7,13.4,14.2,20.8,14.8,15.5,13.6,17.9,12.7,23.9,8.6,38.3,7.3,47,4.4,37.4,6.8,53.2,3.3,42.4,4.3,26.7,6.2
2023.02.20,18,6.8,11.3,22.6,16.7,13.4,14.2,20.8,14.8,15.5,13.6,17.9,12.7,23.9,8.6,38.3,7.3,47,4.4,37.4,6.8,53.2,3.3,42.4,4.3,26.7,6.2,18,6.8
2023.02.27,11.3,7.2,115.7,13.4,14.2,20.8,14.8,15.5,13.6,17.9,12.7,23.9,8.6,38.3,7.3,47,4.4,37.4,6.8,53.2,3.3,42.4,4.3,26.7,6.2,18,6.8,11.3,7.2
2023.04.03,115.7,14.7,29.1,20.8,14.8,15.5,13.6,17.9,12.7,23.9,8.6,38.3,7.3,47,4.4,37.4,6.8,53.2,3.3,42.4,4.3,26.7,6.2,18,6.8,11.3,7.2,115.7,14.7
2023.04.10,29.1,15.1,34.2,15.5,13.6,17.9,12.7,23.9,8.6,38.3,7.3,47,4.4,37.4,6.8,53.2,3.3,42.4,4.3,26.7,6.2,18,6.8,11.3,7.2,115.7,14.7,29.1,15.1
2023.04.17,34.2,15.7,34.8,17.9,12.7,23.9,8.6,38.3,7.3,47,4.4,37.4,6.8,53.2,3.3,42.4,4.3,26.7,6.2,18,6.8,11.3,7.2,115.7,14.7,29.1,15.1,34.2,15.7
2023.04.24,34.8,18.2,18.8,23.9,8.6,38.3,7.3,47,4.4,37.4,6.8,53.2,3.3,42.4,4.3,26.7,6.2,18,6.8,11.3,7.2,115.7,14.7,29.1,15.1,34.2,15.7,34.8,18.2
2023.05.02,18.8,17.8,5.4,38.3,7.3,47,4.4,37.4,6.8,53.2,3.3,42.4,4.3,26.7,6.2,18,6.8,11.3,7.2,115.7,14.7,29.1,15.1,34.2,15.7,34.8,18.2,18.8,17.8
2023.05.08,5.4,16.7,39.6,47,4.4,37.4,6.8,53.2,3.3,42.4,4.3,26.7,6.2,18,6.8,11.3,7.2,115.7,14.7,29.1,15.1,34.2,15.7,34.8,18.2,18.8,17.8,5.4,16.7
2023.05.15,39.6,19.6,27.4,37.4,6.8,53.2,3.3,42.4,4.3,26.7,6.2,18,6.8,11.3,7.2,115.7,14.7,29.1,15.1,34.2,15.7,34.8,18.2,18.8,17.8,5.4,16.7,39.6,19.6
2023.05.22,27.4,22.1,16.7,53.2,3.3,42.4,4.3,26.7,6.2,18,6.8,11.3,7.2,115.7,14.7,29.1,15.1,34.2,15.7,34.8,18.2,18.8,17.8,5.4,16.7,39.6,19.6,27.4,22.1
2023.05.30,16.7,22.9,50.4,42.4,4.3,26.7,6.2,18,6.8,11.3,7.2,115.7,14.7,29.1,15.1,34.2,15.7,34.8,18.2,18.8,17.8,5.4,16.7,39.6,19.6,27.4,22.1,16.7,22.9
2023.06.05,50.4,23.4,36.5,26.7,6.2,18,6.8,11.3,7.2,115.7,14.7,29.1,15.1,34.2,15.7,34.8,18.2,18.8,17.8,5.4,16.7,39.6,19.6,27.4,22.1,16.7,22.9,50.4,23.4
2023.06.12,36.5,25.6,28.3,18,6.8,11.3,7.2,115.7,14.7,29.1,15.1,34.2,15.7,34.8,18.2,18.8,17.8,5.4,16.7,39.6,19.6,27.4,22.1,16.7,22.9,50.4,23.4,36.5,25.6
2023.06.19,28.3,26.1,49.7,11.3,7.2,115.7,14.7,29.1,15.1,34.2,15.7,34.8,18.2,18.8,17.8,5.4,16.7,39.6,19.6,27.4,22.1,16.7,22.9,50.4,23.4,36.5,25.6,28.3,26.1
2023.06.26,49.7,25.3,6.6,115.7,14.7,29.1,15.1,34.2,15.7,34.8,18.2,18.8,17.8,5.4,16.7,39.6,19.6,27.4,22.1,16.7,22.9,50.4,23.4,36.5,25.6,28.3,26.1,49.7,25.3
2023.07.03,6.6,24.7,3.5,29.1,15.1,34.2,15.7,34.8,18.2,18.8,17.8,5.4,16.7,39.6,19.6,27.4,22.1,16.7,22.9,50.4,23.4,36.5,25.6,28.3,26.1,49.7,25.3,6.6,24.7
2023.07.10,3.5,24.7,3.6,34.2,15.7,34.8,18.2,18.8,17.8,5.4,16.7,39.6,19.6,27.4,22.1,16.7,22.9,50.4,23.4,36.5,25.6,28.3,26.1,49.7,25.3,6.6,24.7,3.5,24.7
2023.07.20,3.6,23.7,2.5,34.8,18.2,18.8,17.8,5.4,16.7,39.6,19.6,27.4,22.1,16.7,22.9,50.4,23.4,36.5,25.6,28.3,26.1,49.7,25.3,6.6,24.7,3.5,24.7,3.6,23.7
2023.07.26,2.5,24.2,20.7,18.8,17.8,5.4,16.7,39.6,19.6,27.4,22.1,16.7,22.9,50.4,23.4,36.5,25.6,28.3,26.1,49.7,25.3,6.6,24.7,3.5,24.7,3.6,23.7,2.5,24.2
2023.08.02,20.7,30.1,30.7,5.4,16.7,39.6,19.6,27.4,22.1,16.7,22.9,50.4,23.4,36.5,25.6,28.3,26.1,49.7,25.3,6.6,24.7,3.5,24.7,3.6,23.7,2.5,24.2,20.7,30.1
2023.08.07,30.7,31.4,30.1,39.6,19.6,27.4,22.1,16.7,22.9,50.4,23.4,36.5,25.6,28.3,26.1,49.7,25.3,6.6,24.7,3.5,24.7,3.6,23.7,2.5,24.2,20.7,30.1,30.7,31.4
2023.08.16,30.1,28.8,24.1,27.4,22.1,16.7,22.9,50.4,23.4,36.5,25.6,28.3,26.1,49.7,25.3,6.6,24.7,3.5,24.7,3.6,23.7,2.5,24.2,20.7,30.1,30.7,31.4,30.1,28.8
2023.08.21,24.1,30.1,17.2,16.7,22.9,50.4,23.4,36.5,25.6,28.3,26.1,49.7,25.3,6.6,24.7,3.5,24.7,3.6,23.7,2.5,24.2,20.7,30.1,30.7,31.4,30.1,28.8,24.1,30.1
2023.08.29,17.2,27.7,38.1,50.4,23.4,36.5,25.6,28.3,26.1,49.7,25.3,6.6,24.7,3.5,24.7,3.6,23.7,2.5,24.2,20.7,30.1,30.7,31.4,30.1,28.8,24.1,30.1,17.2,27.7
2023.09.04,38.1,26.5,17.1,36.5,25.6,28.3,26.1,49.7,25.3,6.6,24.7,3.5,24.7,3.6,23.7,2.5,24.2,20.7,30.1,30.7,31.4,30.1,28.8,24.1,30.1,17.2,27.7,38.1,26.5
2023.09.11,17.1,28.1,2.7,28.3,26.1,49.7,25.3,6.6,24.7,3.5,24.7,3.6,23.7,2.5,24.2,20.7,30.1,30.7,31.4,30.1,28.8,24.1,30.1,17.2,27.7,38.1,26.5,17.1,28.1
2023.09.18,2.7,24.7,16.6,49.7,25.3,6.6,24.7,3.5,24.7,3.6,23.7,2.5,24.2,20.7,30.1,30.7,31.4,30.1,28.8,24.1,30.1,17.2,27.7,38.1,26.5,17.1,28.1,2.7,24.7
2023.09.26,16.6,23.5,7,6.6,24.7,3.5,24.7,3.6,23.7,2.5,24.2,20.7,30.1,30.7,31.4,30.1,28.8,24.1,30.1,17.2,27.7,38.1,26.5,17.1,28.1,2.7,24.7,16.6,23.5
2023.10.04,7,22.2,21.9,3.5,24.7,3.6,23.7,2.5,24.2,20.7,30.1,30.7,31.4,30.1,28.8,24.1,30.1,17.2,27.7,38.1,26.5,17.1,28.1,2.7,24.7,16.6,23.5,7,22.2
2023.10.10,21.9,20.6,25.3,3.6,23.7,2.5,24.2,20.7,30.1,30.7,31.4,30.1,28.8,24.1,30.1,17.2,27.7,38.1,26.5,17.1,28.1,2.7,24.7,16.6,23.5,7,22.2,21.9,20.6
2023.10.16,25.3,20.2,24.1,2.5,24.2,20.7,30.1,30.7,31.4,30.1,28.8,24.1,30.1,17.2,27.7,38.1,26.5,17.1,28.1,2.7,24.7,16.6,23.5,7,22.2,21.9,20.6,25.3,20.2
2023.10.23,24.1,18.3,28.8,20.7,30.1,30.7,31.4,30.1,28.8,24.1,30.1,17.2,27.7,38.1,26.5,17.1,28.1,2.7,24.7,16.6,23.5,7,22.2,21.9,20.6,25.3,20.2,24.1,18.3
2023.10.30,28.8,18,21,30.7,31.4,30.1,28.8,24.1,30.1,17.2,27.7,38.1,26.5,17.1,28.1,2.7,24.7,16.6,23.5,7,22.2,21.9,20.6,25.3,20.2,24.1,18.3,28.8,18
2023.11.06,21,19.2,16.1,30.1,28.8,24.1,30.1,17.2,27.7,38.1,26.5,17.1,28.1,2.7,24.7,16.6,23.5,7,22.2,21.9,20.6,25.3,20.2,24.1,18.3,28.8,18,21,19.2
2023.11.13,16.1,14.1,13.7,24.1,30.1,17.2,27.7,38.1,26.5,17.1,28.1,2.7,24.7,16.6,23.5,7,22.2,21.9,20.6,25.3,20.2,24.1,18.3,28.8,18,21,19.2,16.1,14.1
2023.11.20,13.7,10.5,12.9,17.2,27.7,38.1,26.5,17.1,28.1,2.7,24.7,16.6,23.5,7,22.2,21.9,20.6,25.3,20.2,24.1,18.3,28.8,18,21,19.2,16.1,14.1,13.7,10.5
2023.11.27,12.9,9.6,8.3,38.1,26.5,17.1,28.1,2.7,24.7,16.6,23.5,7,22.2,21.9,20.6,25.3,20.2,24.1,18.3,28.8,18,21,19.2,16.1,14.1,13.7,10.5,12.9,9.6
2023.12.04,8.3,7.7,14.3,17.1,28.1,2.7,24.7,16.6,23.5,7,22.2,21.9,20.6,25.3,20.2,24.1,18.3,28.8,18,21,19.2,16.1,14.1,13.7,10.5,12.9,9.6,8.3,7.7
2023.12.11,14.3,9.8,13.2,2.7,24.7,16.6,23.5,7,22.2,21.9,20.6,25.3,20.2,24.1,18.3,28.8,18,21,19.2,16.1,14.1,13.7,10.5,12.9,9.6,8.3,7.7,14.3,9.8
2023.12.18,13.2,8.6,,16.6,23.5,7,22.2,21.9,20.6,25.3,20.2,24.1,18.3,28.8,18,21,19.2,16.1,14.1,13.7,10.5,12.9,9.6,8.3,7.7,14.3,9.8,13.2,8.6
