year,month,date,spot,Flow,Temperature,pH,DO,BOD,COD,SS,EC,TN,NO3N,NH3N,TP,PO4P,TOC
2016,04,2016.04.11,광주천2,1.132,20.0,7.9,14.6,5.4,9.1,16.8,184,3.379,2.597,0.084,0.155,0.005,5.7
2016,04,2016.04.18,광주천2,2.848,16.2,7.2,10.5,4.1,5.7,8.7,175,2.743,2.158,0.270,0.121,0.028,4.4
2016,04,2016.04.25,광주천2,1.246,20.6,7.1,9.1,2.3,4.8,11.3,231,2.681,2.084,0.180,0.108,0.017,3.6
2016,05,2016.05.02,광주천2,1.534,19.0,6.7,10.3,1.6,5.0,8.9,223,2.665,2.129,0.094,0.072,0.017,3.6
2016,05,2016.05.09,광주천2,1.577,17.2,7.3,6.8,2.3,4.9,14.1,211,2.740,2.221,0.095,0.085,0.038,3.4
2016,05,2016.05.16,광주천2,0.742,20.4,6.7,6.8,8.4,10.5,11.0,227,4.108,1.297,2.171,0.194,0.131,7.0
2016,05,2016.05.23,광주천2,0.543,25.3,7.4,9.5,4.2,7.0,13.3,363,4.425,3.620,0.422,0.132,0.036,5.0
2016,06,2016.06.01,광주천2,1.107,26.9,7.9,10.8,2.3,5.6,7.5,362,4.378,3.638,0.211,0.099,0.050,4.5
2016,06,2016.06.07,광주천2,1.028,22.7,6.8,8.1,3.5,6.7,13.9,290,3.524,1.959,0.403,0.160,0.060,5.4
2016,06,2016.06.13,광주천2,1.231,23.8,7.0,9.3,2.9,6.8,17.9,293,3.146,2.140,0.253,0.087,0.048,4.6
2016,06,2016.06.20,광주천2,3.754,24.6,7.2,7.5,1.9,5.4,12.7,214,1.844,1.434,0.141,0.091,0.042,3.9
2016,06,2016.06.27,광주천2,1.085,24.8,6.7,8.5,2.4,5.1,7.9,279,2.983,2.438,0.153,0.108,0.059,4.3
2016,07,2016.07.05,광주천2,5.439,23.0,7.3,8.6,2.8,4.3,11.8,160,2.576,1.816,0.129,0.085,0.047,3.5
2016,07,2016.07.11,광주천2,2.763,24.9,7.3,7.7,2.1,4.4,15.6,215,2.874,2.205,0.235,0.109,0.057,3.6
2016,07,2016.07.18,광주천2,1.717,27.1,7.3,8.4,2.3,5.6,9.8,257,2.480,1.846,0.281,0.110,0.075,3.6
2016,07,2016.07.25,광주천2,1.060,30.9,7.8,9.5,2.5,6.1,9.1,288,3.180,2.469,0.053,0.133,0.052,4.4
2016,08,2016.08.01,광주천2,0.808,29.9,8.2,11.5,5.2,9.0,11.2,317,2.810,1.915,0.077,0.123,0.024,7.6
2016,08,2016.08.08,광주천2,0.965,28.3,7.4,5.3,7.4,9.1,10.9,252,3.471,1.117,1.454,0.280,0.117,6.9
2016,08,2016.08.16,광주천2,0.829,30.1,8.2,11.9,3.4,7.5,17.2,321,3.203,2.322,0.058,0.132,0.043,6.2
2016,08,2016.08.22,광주천2,0.924,33.4,9.0,17.1,6.8,14.7,17.1,289,2.419,1.324,0.022,0.165,0.029,6.9
2016,08,2016.08.29,광주천2,1.209,27.8,8.1,6.8,2.3,5.2,7.6,257,2.672,1.621,0.487,0.160,0.079,4.6
2016,09,2016.09.05,광주천2,0.867,27.9,7.4,8.1,2.7,5.8,10.2,272,2.313,1.541,0.162,0.084,0.047,5.0
2016,09,2016.09.12,광주천2,0.932,25.0,7.5,5.3,5.0,8.9,8.3,306,3.645,1.184,1.815,0.154,0.076,7.4
2016,09,2016.09.20,광주천2,2.539,21.5,7.1,10.4,1.7,4.8,7.6,191,3.388,2.532,0.121,0.126,0.076,3.1
2016,09,2016.09.26,광주천2,1.598,25.2,8.4,13.0,1.6,4.5,9.2,306,3.146,2.548,0.032,0.096,0.044,3.5
2016,10,2016.10.04,광주천2,2.400,22.5,6.9,7.9,1.8,4.4,4.6,246,3.409,2.562,0.206,0.138,0.101,3.3
2016,10,2016.10.10,광주천2,3.365,16.9,7.1,10.5,0.9,3.8,2.7,148,2.514,1.655,0.278,0.102,0.084,2.7
2016,10,2016.10.18,광주천2,2.833,17.2,8.2,8.7,1.3,4.0,4.5,153,2.133,1.441,0.057,0.095,0.049,2.6
2016,10,2016.10.24,광주천2,1.584,17.1,7.8,8.7,1.1,3.9,4.8,224,2.743,1.885,0.033,0.091,0.024,2.7
2016,11,2016.11.01,광주천2,1.366,12.4,7.4,12.2,1.0,3.8,3.5,209,2.973,2.590,0.066,0.075,0.041,2.9
2016,11,2016.11.07,광주천2,1.267,15.1,7.9,11.2,1.6,4.4,3.3,90,3.798,3.090,0.053,0.068,0.029,3.1
2016,11,2016.11.14,광주천2,1.249,15.0,7.6,8.4,2.1,5.3,4.8,326,3.798,3.087,0.043,0.081,0.012,3.5
2016,11,2016.11.21,광주천2,1.182,14.3,8.0,10.3,4.0,7.6,38.0,331,4.083,3.173,0.114,0.115,0.006,4.5
2016,11,2016.11.28,광주천2,1.022,8.9,7.4,13.2,3.3,6.4,6.8,367,4.030,3.447,0.019,0.079,0.007,4.5
2016,12,2016.12.05,광주천2,0.734,8.5,7.8,13.0,3.8,7.0,7.3,470,5.764,4.670,0.205,0.079,0.008,4.8
2016,12,2016.12.12,광주천2,0.806,4.9,8.1,13.9,3.8,7.0,7.7,494,5.744,4.885,0.068,0.084,0.000,4.4
2016,12,2016.12.19,광주천2,7.141,9.3,7.5,12.6,8.0,13.6,34.1,441,6.193,3.406,0.939,0.321,0.077,11.9
2016,12,2016.12.26,광주천2,2.621,10.1,7.5,6.2,14.5,20.5,23.9,451,13.787,2.085,8.062,0.982,0.642,18.9
2017,01,2017.01.02,광주천2,0.917,6.7,7.3,8.1,2.4,5.7,3.3,381,5.852,4.075,0.662,0.097,0.025,4.8
2017,01,2017.01.09,광주천2,0.781,8.1,6.9,8.5,2.7,6.1,5.6,391,5.163,3.917,0.409,0.108,0.020,4.6
2017,01,2017.01.16,광주천2,0.613,1.3,7.7,15.2,2.4,6.0,4.1,419,5.512,4.502,0.290,0.086,0.005,4.1
2017,01,2017.01.25,광주천2,0.836,4.1,7.9,13.4,2.3,5.7,2.6,476,5.756,4.595,0.655,0.069,0.004,4.5
2017,02,2017.02.01,광주천2,0.700,2.6,6.8,13.0,2.9,5.6,4.4,429,5.266,4.370,0.480,0.072,0.005,4.0
2017,02,2017.02.06,광주천2,0.745,6.7,8.0,12.7,4.9,8.3,12.5,489,6.645,4.243,1.294,0.132,0.020,6.5
2017,02,2017.02.13,광주천2,0.636,2.8,7.0,12.5,4.0,6.8,4.6,499,5.898,4.319,0.886,0.074,0.000,5.2
2017,02,2017.02.22,광주천2,0.757,6.7,7.6,11.1,6.5,10.7,10.2,468,6.076,3.419,1.519,0.155,0.012,6.6
2017,02,2017.02.27,광주천2,1.698,12.3,8.3,13.2,4.3,7.4,7.3,338,4.419,3.698,0.325,0.089,0.000,4.9
2017,03,2017.03.06,광주천2,1.123,7.8,7.4,11.4,4.1,7.6,11.2,242,2.021,1.355,0.053,0.102,0.009,5.1
2017,03,2017.03.13,광주천2,1.181,9.7,7.1,11.4,4.8,8.9,18.0,101,1.847,0.965,0.026,0.177,0.004,6.1
2017,03,2017.03.20,광주천2,1.127,10.7,8.0,10.0,8.1,14.2,20.7,380,6.622,3.207,1.496,0.215,0.001,9.2
2017,03,2017.03.27,광주천2,1.322,12.0,7.9,13.0,7.3,11.6,21.9,304,4.465,2.634,0.335,0.160,0.007,7.4
2017,04,2017.04.03,광주천2,1.539,17.6,8.3,14.6,7.0,11.2,35.6,284,3.481,2.291,0.048,0.131,0.002,7.4
2017,04,2017.04.10,광주천2,1.805,15.7,7.4,9.4,5.4,8.7,21.9,270,4.848,2.401,0.233,0.757,0.005,6.1
2017,04,2017.04.17,광주천2,5.217,18.5,7.2,7.0,6.5,10.6,15.8,290,4.104,2.414,0.649,0.146,0.026,6.8
2017,04,2017.04.24,광주천2,0.971,19.6,8.0,12.6,8.1,12.6,15.6,315,3.733,2.644,0.018,0.170,0.005,9.4
2017,05,2017.05.08,광주천2,1.122,19.5,7.2,5.5,6.2,11.7,16.1,371,2.946,0.967,1.040,0.221,0.076,6.7
2017,05,2017.05.15,광주천2,0.618,19.6,7.8,7.2,6.1,10.9,14.2,399,5.080,2.767,0.928,0.180,0.027,7.3
2017,05,2017.05.22,광주천2,0.289,23.4,7.5,10.0,4.7,11.7,15.8,393,4.607,3.126,0.436,0.111,0.008,7.2
2017,05,2017.05.29,광주천2,0.750,24.1,8.6,12.4,4.9,12.1,18.6,414,4.391,3.484,0.029,0.128,0.006,7.8
2017,06,2017.06.05,광주천2,0.755,22.0,8.1,9.8,6.1,13.0,30.5,343,4.823,3.470,0.039,0.163,0.013,9.3
2017,06,2017.06.12,광주천2,0.784,22.9,8.3,10.1,3.3,10.7,14.7,351,4.576,3.871,0.046,0.117,0.005,8.6
2017,06,2017.06.19,광주천2,0.779,26.0,9.2,13.3,5.9,12.2,17.2,329,3.645,2.889,0.022,0.111,0.004,9.3
2017,06,2017.06.26,광주천2,0.808,26.3,8.9,14.3,8.8,15.6,19.7,290,2.834,0.529,0.039,0.100,0.014,11.6
2017,07,2017.07.03,광주천2,0.945,27.5,7.1,4.0,5.4,10.0,11.5,266,3.782,1.037,1.945,0.246,0.132,7.1
2017,07,2017.07.10,광주천2,0.719,27.0,7.2,5.5,3.6,9.1,7.6,314,3.855,2.417,0.910,0.191,0.131,6.2
2017,07,2017.07.17,광주천2,1.264,28.1,7.4,6.3,1.8,5.8,7.3,258,3.212,3.029,0.153,0.140,0.091,4.5
2017,07,2017.07.24,광주천2,0.698,30.0,7.4,6.8,4.3,7.6,7.5,331,3.305,2.788,0.099,0.136,0.063,5.9
2017,08,2017.08.07,광주천2,1.012,31.0,7.6,6.8,6.0,11.5,9.3,352,3.644,2.561,0.295,0.169,0.072,7.6
2017,08,2017.08.14,광주천2,0,24.0,8.1,6.6,6.7,12.6,89.2,150,2.693,0.966,0.871,0.219,0.079,8.5
2017,08,2017.08.21,광주천2,0,25.1,7.3,7.0,4.8,8.2,81.7,108,2.477,0.977,0.887,0.235,0.148,6.9
2017,08,2017.08.28,광주천2,2.277,25.1,7.2,9.5,1.2,5.0,7.0,270,3.966,3.375,0.178,0.087,0.059,3.9
2017,09,2017.09.04,광주천2,0.648,24.5,7.7,6.2,3.5,7.0,8.3,391,4.267,3.139,0.031,0.098,0.038,5.2
2017,09,2017.09.12,광주천2,7.670,20.7,7.8,8.1,2.7,5.7,14.0,141,2.670,2.004,0.138,0.096,0.062,4.0
2017,09,2017.09.18,광주천2,0.722,24.4,7.3,8.9,1.8,5.2,6.1,243,1.792,1.375,0.015,0.070,0.047,3.9
2017,09,2017.09.25,광주천2,0.890,23.4,7.0,8.0,2.5,6.0,8.9,278,3.517,0.840,0.019,0.046,0.012,4.5
2017,10,2017.10.10,광주천2,1.031,24.2,7.4,9.5,2.0,5.3,5.4,239,1.750,1.230,0.030,0.103,0.065,3.8
2017,10,2017.10.16,광주천2,0.892,17.2,7.4,11.3,1.7,4.9,2.5,291,1.743,1.267,0.043,0.093,0.055,3.6
2017,10,2017.10.23,광주천2,0.794,16.3,8.5,11.6,4.2,7.3,11.2,287,1.071,0.638,0.030,0.084,0.008,5.3
2017,10,2017.10.30,광주천2,0.764,13.3,6.6,10.4,4.3,8.0,10.4,407,3.419,2.630,0.156,0.056,0.004,5.8
2017,11,2017.11.06,광주천2,0.753,13.3,8.7,13.2,5.9,10.9,11.9,420,3.890,3.191,0.090,0.085,0.007,6.4
2017,11,2017.11.13,광주천2,0.659,11.4,8.2,11.0,5.2,11.1,13.1,401,3.729,2.975,0.017,0.075,0.000,7.0
2017,11,2017.11.20,광주천2,0.716,7.4,7.5,12.5,4.7,8.4,10.5,414,3.705,2.587,0.014,0.073,0.011,6.5
2017,11,2017.11.27,광주천2,0.687,6.5,8.2,11.9,7.6,12.3,20.6,348,1.275,0.317,0.005,0.096,0.004,8.4
2017,12,2017.12.04,광주천2,0.660,6.9,8.2,14.4,7.4,12.0,18.2,364,1.476,0.517,0.024,0.094,0.000,7.9
2017,12,2017.12.11,광주천2,0.679,4.1,7.7,13.2,7.3,11.8,16.6,392,1.889,0.548,0.021,0.086,0.004,7.3
2017,12,2017.12.18,광주천2,0.684,2.9,8.4,15.9,6.8,11.9,21.4,423,2.197,1.255,0.056,0.089,0.000,8.0
2017,12,2017.12.26,광주천2,0.775,4.5,7.6,13.8,7.0,12.2,19.3,405,2.889,1.948,0.253,0.132,0.005,9.0
2018,01,2018.01.15,광주천2,0.619,2.7,8.4,15.8,7.4,12.4,19.7,433,2.424,1.432,0.010,0.111,0.009,9.1
2018,01,2018.01.22,광주천2,0.832,4.9,8.4,12.6,7.7,13.0,22.8,377,2.650,1.347,0.049,0.166,0.017,10.0
2018,01,2018.01.29,광주천2,0.822,0.9,7.7,16.0,4.9,8.5,10.6,387,2.538,1.635,0.042,0.091,0.010,7.1
2018,02,2018.02.05,광주천2,0.681,2.0,7.9,16.7,4.5,9.3,10.8,293,2.183,1.225,0.002,0.096,0.014,7.7
2018,02,2018.02.19,광주천2,0.716,4.5,8.3,14.1,6.6,12.0,16.9,421,2.632,1.428,0.060,0.144,0.012,8.6
2018,02,2018.02.26,광주천2,0.625,5.8,8.4,13.1,7.0,13.1,20.5,355,2.277,1.178,0.017,0.150,0.011,9.1
2018,03,2018.03.05,광주천2,1.068,12.8,7.1,5.0,12.2,20.0,31.2,361,5.475,0.804,2.331,0.435,0.015,17.2
2018,03,2018.03.12,광주천2,1.011,9.0,7.2,10.4,6.9,11.6,15.7,355,2.388,1.312,0.038,0.182,0.010,8.0
2018,03,2018.03.21,광주천2,5.789,8.7,7.3,10.0,6.9,14.1,15.0,268,6.378,1.646,3.720,0.346,0.306,10.0
2018,03,2018.03.26,광주천2,1.536,12.2,7.5,10.3,2.3,5.3,7.7,237,2.689,1.788,0.271,0.057,0.017,4.2
2018,04,2018.04.02,광주천2,1.020,16.6,7.5,11.2,5.9,9.7,24.0,396,5.174,2.159,1.440,0.100,0.006,8.1
2018,04,2018.04.09,광주천2,1.440,12.6,7.3,9.6,2.1,6.0,5.7,256,3.601,1.913,0.755,0.064,0.018,4.0
2018,04,2018.04.16,광주천2,1.381,12.8,7.7,10.9,3.8,6.6,7.0,264,3.019,1.583,0.478,0.091,0.024,5.0
2018,05,2018.05.08,광주천2,2.951,16.8,6.8,13.4,3.6,7.1,15.7,247,2.682,1.139,0.778,0.174,0.043,6.1
2018,05,2018.05.14,광주천2,1.410,19.9,7.2,7.4,3.4,7.3,7.7,368,4.357,2.465,1.125,0.131,0.049,4.9
2018,05,2018.05.21,광주천2,0.712,19.5,7.7,8.2,2.1,7.1,9.0,364,4.769,3.400,0.457,0.091,0.026,5.7
2018,05,2018.05.28,광주천2,0.812,22.6,7.1,7.7,5.0,9.0,21.0,373,4.842,3.034,0.818,0.098,0.028,6.2
2018,06,2018.06.04,광주천2,0.803,23.9,7.1,8.6,3.8,8.3,7.5,401,4.419,3.195,0.187,0.071,0.005,6.4
2018,06,2018.06.11,광주천2,0.924,23.8,7.8,6.4,2.1,7.9,7.2,372,4.453,3.347,0.216,0.068,0.019,6.5
2018,06,2018.06.18,광주천2,0.395,24.8,7.5,9.9,6.3,11.9,12.7,387,3.017,2.142,0.012,0.097,0.005,8.3
2018,06,2018.06.25,광주천2,0.370,27.5,7.9,7.9,5.4,12.6,9.6,410,2.521,1.456,0.031,0.116,0.031,8.1
2018,07,2018.07.02,광주천2,14.048,22.7,7.6,5.5,7.0,14.6,21.7,228,7.120,1.409,3.917,0.535,0.366,8.9
2018,07,2018.07.09,광주천2,0.926,24.3,7.3,8.0,3.0,6.4,5.7,260,2.246,1.792,0.077,0.127,0.094,4.4
2018,07,2018.07.16,광주천2,0.417,32.2,8.3,14.6,7.2,13.5,26.2,309,0.982,0.293,0.010,0.259,0.155,7.6
2018,07,2018.07.23,광주천2,0.910,31.4,8.3,10.0,6.9,12.2,16.2,294,0.724,0.163,0.005,0.222,0.132,8.9
2018,08,2018.08.06,광주천2,0.402,32.0,8.4,9.9,6.8,15.7,18.4,297,0.819,0.165,0.011,0.209,0.112,11.4
2018,08,2018.08.13,광주천2,1.453,29.9,7.6,7.1,2.4,6.8,6.1,248,1.120,0.700,0.004,0.137,0.093,6.0
2018,08,2018.08.20,광주천2,0.595,27.6,8.2,9.6,4.4,10.0,9.9,341,3.000,1.803,0.283,0.080,0.008,6.7
2018,08,2018.08.28,광주천2,17.339,22.4,7.3,7.2,2.9,6.2,17.3,210,5.818,1.933,2.753,0.465,0.264,8.1
2018,09,2018.09.03,광주천2,2.608,22.4,7.4,6.4,2.1,3.6,2.5,253,2.546,1.782,0.457,0.151,0.123,3.9
2018,09,2018.09.10,광주천2,1.371,21.2,7.6,7.1,2.2,4.8,2.9,310,3.493,2.397,0.361,0.095,0.052,4.0
2018,09,2018.09.17,광주천2,1.242,24.3,7.6,9.8,3.0,6.9,6.9,231,2.879,1.834,0.005,0.057,0.011,3.9
2018,10,2018.10.01,광주천2,0.589,20.0,8.1,9.6,3.4,8.2,13.7,277,2.927,2.166,0.005,0.117,0.014,6.2
2018,10,2018.10.08,광주천2,1.696,16.2,7.7,8.7,1.9,4.2,9.2,210,2.511,1.602,0.129,0.121,0.083,4.0
2018,10,2018.10.15,광주천2,0.940,16.6,7.3,7.7,3.2,7.7,4.1,349,5.529,2.857,2.570,0.211,0.127,5.6
2018,10,2018.10.22,광주천2,0.774,15.4,7.4,9.0,1.5,4.8,6.4,260,2.872,2.571,0.004,0.090,0.023,4.7
2018,10,2018.10.29,광주천2,0.566,12.8,7.0,8.6,3.0,4.7,4.3,271,2.030,1.692,0.018,0.091,0.022,4.6
2018,11,2018.11.05,광주천2,0.573,12.3,7.6,9.3,2.3,5.4,5.6,250,1.446,1.075,0.007,0.092,0.015,4.7
2018,11,2018.11.12,광주천2,0.925,13.6,7.4,7.3,4.1,7.0,7.4,223,1.464,1.048,0.312,0.148,0.041,6.1
2018,11,2018.11.19,광주천2,0.729,8.1,7.9,9.8,2.4,5.2,4.3,232,1.492,1.021,0.004,0.071,0.018,4.8
2018,11,2018.11.26,광주천2,0.654,9.3,7.0,6.8,4.8,10.7,9.9,308,4.740,1.680,2.204,0.209,0.050,8.3
2018,12,2018.12.03,광주천2,3.579,13.9,6.8,4.9,8.9,18.9,35.4,379,8.935,1.837,5.166,0.520,0.340,13.1
2018,12,2018.12.10,광주천2,0.698,1.5,8.5,13.0,3.2,7.2,5.1,438,4.765,2.900,1.217,0.113,0.026,6.1
2018,12,2018.12.17,광주천2,0.779,3.0,7.5,14.4,2.9,7.1,5.9,359,2.658,2.009,0.025,0.111,0.015,5.9
2019,01,2019.01.14,광주천2,0.649,3.3,7.9,12.4,3.4,8.3,10.3,452,5.483,2.932,1.491,0.113,0.009,7.6
2019,01,2019.01.21,광주천2,0.830,4.1,8.0,14.2,3.8,9.2,16.4,452,5.764,3.133,1.472,0.130,0.015,6.7
2019,01,2019.01.28,광주천2,0.672,4.3,8.1,13.7,6.0,12.1,15.2,441,5.464,3.091,1.504,0.120,0.004,7.8
2019,02,2019.02.11,광주천2,0.750,1.5,8.4,15.6,6.0,12.7,22.3,419,5.988,2.902,2.770,0.126,0.014,9.6
2019,02,2019.02.18,광주천2,0.706,4.4,8.4,8.5,6.4,13.2,22.7,429,5.404,3.498,1.323,0.121,0.007,10.9
2019,02,2019.02.25,광주천2,0.797,8.8,7.2,13.3,6.4,13.3,22.2,395,6.433,2.804,1.775,0.170,0.004,11.3
2019,03,2019.03.04,광주천2,0.823,8.9,7.8,10.2,6.5,13.6,21.4,381,5.038,2.877,1.160,0.160,0.006,9.4
2019,03,2019.03.11,광주천2,0.806,9.5,7.5,9.0,8.5,17.4,30.4,350,6.306,1.659,2.842,0.472,0.091,14.3
2019,03,2019.03.18,광주천2,0.632,9.8,8.3,13.9,5.6,13.9,23.2,384,3.723,2.877,0.262,0.206,0.007,9.5
2019,03,2019.03.25,광주천2,0.998,7.8,7.6,10.1,7.9,11.0,17.9,337,3.955,2.435,1.164,0.178,0.015,8.3
2019,04,2019.04.01,광주천2,0.648,10.0,7.6,10.7,3.9,8.4,10.6,354,2.457,1.752,0.398,0.147,0.013,5.9
2019,04,2019.04.08,광주천2,1.224,11.9,7.2,5.6,7.7,16.1,22.3,333,7.339,1.532,4.017,0.478,0.077,14.5
2019,04,2019.04.22,광주천2,1.049,19.9,8.6,10.1,5.1,11.0,15.9,210,3.408,2.235,0.508,0.233,0.013,6.7
2019,04,2019.04.30,광주천2,3.722,14.4,7.1,8.7,3.6,8.1,23.3,179,2.153,1.388,0.603,0.202,0.067,5.6
2019,05,2019.05.07,광주천2,0.975,16.5,7.4,9.6,3.4,7.0,9.1,303,2.968,2.307,0.165,0.110,0.032,4.8
2019,05,2019.05.13,광주천2,0.983,21.2,7.5,8.7,3.2,8.1,14.0,366,3.042,2.396,0.097,0.138,0.016,5.8
2019,05,2019.05.20,광주천2,1.374,19.5,7.1,7.1,2.8,7.2,24.7,298,2.373,1.759,0.545,0.103,0.030,4.7
2019,05,2019.05.28,광주천2,2.083,17.1,6.9,6.6,3.1,8.7,12.2,202,2.265,1.085,1.068,0.192,0.079,6.1
2019,06,2019.06.03,광주천2,0.936,23.8,8.3,10.9,2.7,6.9,6.2,320,3.312,2.561,0.042,0.108,0.031,4.9
2019,06,2019.06.10,광주천2,1.112,22.3,7.2,5.9,2.0,7.0,5.1,258,2.335,1.805,0.190,0.103,0.044,4.9
2019,06,2019.06.17,광주천2,0.726,21.1,7.8,10.4,2.6,7.2,6.0,266,2.271,1.605,0.031,0.109,0.026,5.4
2019,06,2019.06.24,광주천2,0.802,25.9,7.3,6.0,4.7,10.0,14.4,250,3.824,0.429,2.397,0.266,0.121,9.1
2019,07,2019.07.02,광주천2,1.586,24.7,7.1,6.1,3.0,6.7,7.6,261,3.907,1.674,2.013,0.180,0.129,6.0
2019,07,2019.07.11,광주천2,1.905,22.3,7.0,5.2,2.0,5.9,8.8,173,2.927,1.199,1.152,0.132,0.098,4.8
2019,07,2019.07.15,광주천2,1.028,26.2,7.5,10.0,2.4,5.8,4.6,297,2.603,2.037,0.070,0.074,0.036,5.2
2019,07,2019.07.23,광주천2,2.345,25.1,6.9,7.1,1.3,5.2,3.2,157,1.985,1.601,0.064,0.068,0.045,3.9
2019,08,2019.08.05,광주천2,1.177,27.2,8.0,9.0,2.6,5.7,5.9,267,2.216,1.772,0.003,0.090,0.038,5.4
2019,08,2019.08.13,광주천2,1.675,29.7,7.0,6.1,5.1,10.7,11.5,223,1.210,0.417,0.690,0.217,0.124,9.0
2019,08,2019.08.19,광주천2,0.977,24.4,8.0,9.6,3.4,7.1,12.0,273,1.786,1.275,0.025,0.108,0.046,7.0
2019,08,2019.08.26,광주천2,0.956,25.8,6.8,11.6,1.9,6.3,8.5,338,2.354,1.762,0.086,0.104,0.060,6.0
2019,09,2019.09.16,광주천2,1.181,25.9,7.1,9.3,2.4,5.5,12.8,365,2.581,2.073,0.055,0.103,0.050,4.5
2019,09,2019.09.24,광주천2,1.445,20.4,7.2,7.9,2.3,4.7,10.9,194,3.510,2.736,0.189,0.116,0.075,3.1
2019,09,2019.09.30,광주천2,0.856,20.2,7.2,8.3,1.6,4.8,5.0,281,2.837,2.396,0.011,0.083,0.054,4.2
2019,10,2019.10.07,광주천2,1.414,19.6,7.0,7.8,1.0,3.6,3.7,302,2.562,2.259,0.048,0.090,0.068,2.4
2019,10,2019.10.21,광주천2,0.743,14.3,8.0,12.1,1.8,4.8,7.2,312,2.932,2.448,0.009,0.060,0.020,3.2
2019,10,2019.10.28,광주천2,0.774,14.1,7.5,10.3,1.8,4.6,7.4,387,2.476,2.279,0.011,0.048,0.038,4.4
2019,11,2019.11.04,광주천2,0.716,15.4,8.0,11.3,3.1,6.3,7.5,326,2.379,2.025,0.008,0.068,0.034,5.5
2019,11,2019.11.11,광주천2,0.854,8.8,7.3,7.4,10.7,22.1,26.0,370,7.668,2.191,3.278,0.396,0.090,18.6
2019,11,2019.11.18,광주천2,2.033,16.0,6.6,5.9,8.9,23.7,31.3,493,12.010,1.453,7.943,0.718,0.616,18.8
2019,11,2019.11.25,광주천2,0.652,10.8,7.8,11.8,8.2,12.1,19.5,372,2.675,1.586,0.011,0.165,0.013,9.8
2019,12,2019.12.09,광주천2,0.674,0.5,8.6,17.5,8.0,15.1,30.9,410,3.344,2.071,0.009,0.190,0.003,10.0
2019,12,2019.12.16,광주천2,0.704,7.6,7.7,13.6,9.0,16.4,35.8,374,3.974,2.413,0.005,0.183,0.001,11.7
2020,01,2020.01.13,광주천2,0.900,5.3,6.9,15.2,4.8,7.3,16.7,294,4.762,3.525,0.397,0.101,0.033,5.8
2020,01,2020.01.28,광주천2,1.359,8.0,6.7,10.1,6.1,11.6,9.7,315,5.611,2.444,2.351,0.196,0.105,8.7
2020,02,2020.02.03,광주천2,0.892,6.7,6.6,12.6,4.3,7.4,10.1,353,5.971,3.976,1.284,0.087,0.024,5.7
2020,02,2020.02.10,광주천2,0.744,5.6,7.2,13.1,4.3,8.6,9.4,358,5.916,4.470,0.715,0.096,0.022,6.1
2020,02,2020.02.24,광주천2,1.022,8.4,6.3,12.3,4.6,8.0,11.9,330,4.264,3.133,0.207,0.093,0.016,5.4
2020,03,2020.03.02,광주천2,0.819,9.6,7.3,13.3,3.3,6.4,6.5,352,5.225,4.184,0.776,0.082,0.020,4.9
2020,03,2020.03.09,광주천2,0.750,10.5,6.9,10.9,7.6,9.9,15.1,362,5.745,3.610,1.596,0.147,0.013,8.0
2020,03,2020.03.16,광주천2,0.822,9.4,7.3,12.3,5.9,9.5,14.8,303,5.176,4.007,0.495,0.121,0.005,6.3
2020,03,2020.03.23,광주천2,0.740,13.5,8.4,12.9,9.1,13.5,24.1,308,4.250,3.184,0.007,0.230,0.008,9.6
2020,03,2020.03.30,광주천2,0.820,13.1,7.0,10.7,6.9,11.5,15.0,349,4.079,2.583,0.677,0.164,0.016,7.2
2020,04,2020.04.06,광주천2,0.781,13.5,7.1,11.5,5.9,11.8,13.3,335,4.298,3.111,0.283,0.160,0.013,7.7
2020,04,2020.04.13,광주천2,0.446,16.1,7.8,13.4,4.9,9.3,7.8,328,3.953,2.926,0.381,0.102,0.032,6.3
2020,04,2020.04.20,광주천2,1.834,13.3,6.5,7.7,5.9,9.8,25.6,186,3.970,1.219,2.035,0.156,0.075,8.0
2020,04,2020.04.27,광주천2,0.648,19.9,8.4,14.7,6.8,13.9,21.0,343,4.116,2.998,0.307,0.183,0.017,7.2
2020,05,2020.05.04,광주천2,0.169,24.9,6.4,4.9,6.9,11.7,10.6,248,3.592,0.906,1.794,0.199,0.082,7.8
2020,05,2020.05.11,광주천2,1.848,23.2,6.9,9.9,4.3,7.6,8.0,239,3.251,2.005,0.707,0.132,0.069,5.1
2020,05,2020.05.18,광주천2,1.579,25.4,7.4,9.1,5.5,8.6,5.3,295,3.164,2.020,0.630,0.161,0.096,6.2
2020,05,2020.05.25,광주천2,0.513,22.2,6.8,5.3,6.8,10.6,11.2,281,4.440,0.825,2.614,0.310,0.174,8.5
2020,06,2020.06.01,광주천2,1.381,22.4,6.7,6.8,7.0,8.9,13.0,290,3.342,1.896,0.655,0.143,0.060,7.3
2020,06,2020.06.08,광주천2,1.276,27.2,7.1,8.3,5.1,9.1,9.9,280,3.222,2.118,0.327,0.146,0.083,5.6
2020,06,2020.06.15,광주천2,3.251,21.5,6.5,8.2,3.9,6.5,11.8,183,3.954,3.236,0.384,0.127,0.087,4.2
2020,07,2020.07.06,광주천2,1.252,23.9,6.9,6.8,4.0,6.2,5.0,235,2.625,1.662,0.390,0.176,0.132,4.5
2020,07,2020.07.16,광주천2,0,19.6,7.5,9.3,3.1,5.7,11.9,162,3.188,1.715,0.897,0.169,0.136,3.5
