"pH","DO","Temp","EC","BOD","COD","SS","T_N","T_P","TOC","NH3_N","PO4_P","Chl_a","Flow","Rain","log.TC","log.FC"
1.34408298923232,0.0367483028129946,0.626103465921296,-0.554457350893219,1.19579224797871,0.97872740578494,-0.376357083575711,-0.354102519539157,-0.916731560477072,-0.667704116612834,-0.265273280317957,-0.813633208647254,0.738791843137085,-0.137642959077002,-0.630701507395468,-0.249026960117246,-0.690201484381107
1.57582143565169,0.0757041008479711,1.07957343419746,-0.131745266349469,0.888627529772004,0.935753644828412,-0.0814834218553838,-0.210730932329648,-1.10028181730229,0.155653866292011,-0.0452274220042112,-0.982126049830533,0.00184237367365863,-0.145706136178,-0.0119367323962999,0.290192234001207,-0.399917405526824
0.185390757135493,-0.976102446096399,1.0165914941591,-1.37639751528384,-0.401464286696166,0.119252186654367,-0.730205477640104,-0.678375315315959,-0.264108425098511,-0.491270263133224,-0.566080650459619,0.590473801213401,-0.704400867895458,0.661280023836904,0.876479218234086,0.365468403596044,-0.00657585118888622
0.880606096393591,-0.547588667711655,1.44486868641992,-1.03587944717916,0.950060473413345,0.849806122915354,-0.25840761888758,-0.7884340925562,-0.202925006156771,-0.902949254585647,-0.490000965404335,0.646638081607827,1.17209083675678,-0.0443941959193469,0.675869164865934,0.241243222166223,-0.10093474554249
0.880606096393591,-0.158030687361889,0.991398718143759,-1.10633146126978,0.151432206075907,-0.138590379084805,-0.626999696037989,-0.770301803585585,-0.835153668554752,-0.902949254585647,-0.666739926071226,-0.223908264505779,0.769498071031394,-0.118842805214572,-0.396222224237889,-0.542623523135449,-0.342755300957916
0.417129203554858,-0.196986485396865,0.374175705767872,-0.859749411952594,-0.0328666248481175,0.162225947610896,-0.641743379124005,-0.533317003551043,-1.28383207412751,-0.961760539078851,-0.654450130793065,-0.617058227266763,0.50678923238008,-0.33249610933117,-0.0796751919751561,-0.51853904918477,-0.227934030041239
-0.27808613570324,-0.664456061816585,-0.306029246646371,0.349676829936469,-0.647196061261532,-0.0526428571717478,-0.921873357758316,-0.0412151145113454,-0.0805581682732912,-1.13819439255846,-0.255909626772691,1.29252730614373,-0.598634971815059,-0.0585987566154054,0.324150240129565,-0.118073727259908,0.17253207646036
-1.2050399213807,0.114659898882948,-1.16258363116801,0.197030799406781,-1.2000925540336,-1.21293440299802,-1.34944016725279,-0.0998287928117033,0.245753399415989,-1.54987338401088,-0.365347327582985,1.76992368949635,-1.15817068011136,0.0324775443181466,-0.492619262869338,0.335435942151471,0.270867465044845
1.80755988207106,2.06244980063178,-1.50268610737513,0.361418832284906,-0.524330173978849,-1.21293440299802,-1.03982282244645,0.32058730262324,-1.28383207412751,-1.60868466850409,-0.500535075642759,-0.476647526280697,-0.00498123252507689,-0.289464646046052,-0.613766892500754,-0.689275542656996,-0.812975743759545
0.185390757135493,0.971687455652434,-1.35152945128308,0.478838855769281,-0.708629004902874,-0.783196793432735,-1.03982282244645,0.00727821645657697,-0.0601636952927112,-1.43225081502448,-0.241278918108213,1.0117059041716,-0.902285447658785,0.0306393070515978,-0.674992038658567,-0.109590531981733,-0.193636767299894
0.648867649974226,0.270483091022854,-0.734306438907191,-0.601425360286969,-0.217165455772142,-0.396432944823977,0.242877606036976,-0.209044207774241,-0.366080790001411,-1.07938310806526,-0.484148681938544,0.0849952776635651,0.00866597987239392,0.175525826151395,-0.544725770237689,-0.481876044304383,-0.494524830769858
-0.0463476892838743,-0.00220749522198194,0.0214768415530794,-1.20026748005728,0.0285663187932238,-0.61130174960662,-0.125714471113433,-0.622291723848709,0.00101972364902889,-0.314836409653615,-0.635137595355954,-0.560893946872337,-0.120982537903579,0.27821644435996,1.1461303938653,0.10365944587307,0.347994884397966
-0.741563028541972,0.0757041008479711,0.437157645806228,-1.17678347536041,0.704328698847979,-0.267511661954391,-0.110970788027416,-0.717591661229148,0.245753399415989,-0.314836409653615,-0.740478697740194,0.056913137466352,1.48938852499798,0.143649120824652,0.0974869330772374,-0.303436419487608,-0.317322306606242
-1.43677836780007,-0.625500263781609,0.991398718143759,-0.660135372029157,-0.0942995684894592,0.0333046647413092,-0.656487062210022,-0.4224148640331,-0.0397692223121312,0.390899004264825,-0.36827346931588,0.197323838452417,-0.0732172945124312,0.0758014544411254,0.248595804445455,-0.630965763618508,-0.548704564665606
-0.27808613570324,0.0367483028129946,1.29371203032787,-1.43510752702603,0.151432206075907,-0.482380466737034,0.257621289122993,-0.752169514614971,0.592459440085849,-0.256025125160412,-0.689563831587812,0.534309520818975,0.346434486709798,1.5283013418525,2.66242975828432,0.443572304950272,0.413358508318066
1.34408298923232,0.0757041008479711,1.82276032665006,-0.542715348544782,0.765761642489321,1.40846501535023,0.242877606036976,-0.769036760169031,1.18389915652267,1.09663441818326,-0.614069374879106,0.674720221805041,1.33585738552643,-0.0162357432453955,-0.208638797711825,-1.4616363449377,-0.801046261066903
0.185390757135493,-0.119074889326912,0.915820390097733,-0.965427433088532,-0.278598399413483,-0.439406705780506,-0.74494916072612,-0.694820879731167,0.123386561532509,-0.0207799871875983,-0.639819422128587,0.534309520818975,0.578437097466802,0.585034955394826,2.00979575349572,-0.14225570920229,0.17128942201321
-0.973301474961337,-0.898190850026445,0.34898292975253,-1.52904354581353,-1.2000925540336,-1.21293440299802,-0.523793914435875,-0.852951306800479,0.776009696911069,-1.02057182357205,-0.675518351269913,1.40485586693258,-1.29805460718544,0.850493127932344,1.55907446475948,0.698263179278915,0.64556920267553
-0.0463476892838743,0.932731657617457,-0.482378678753767,0.126578785316156,-0.278598399413483,-0.912118076302321,-0.980848090102382,-0.0218177821241764,0.184569980474249,-0.785326685599241,-0.378222351207725,0.113077417860778,0.431729564193991,-0.265484005341529,-0.853456826395169,-0.422883709323973,-0.105159770662801
0.185390757135493,1.08855484975736,-1.09960169112965,1.24206900841772,0.089999262434565,-0.654275510563149,-0.877642308500267,0.509500452828711,-0.386475262981991,-0.138402556174005,-0.210847044086099,-0.58897608706955,0.411258745597784,-0.305507444008659,-0.678900026711193,-0.529167420280413,-0.681668590510676
0.417129203554858,1.59498022421206,-1.47749333135979,0.478838855769281,-0.217165455772142,-0.740223032476206,-0.833411259242218,0.368658952452311,-0.243713952117931,-0.256025125160412,-0.300386981112703,-0.701304647858402,0.803616102025071,-0.431217806168777,-1.11138403786851,-0.647542122208045,-0.838243050851599
1.11234454281296,0.698996869407597,-1.33893306327541,1.23032700606928,0.827194586130662,0.0762784256978385,-0.0372523725973346,0.736364905530817,0.306936818357729,0.684955426730841,0.216369648916651,-0.869797489041681,1.7725681822455,-0.234359306169283,-0.717979907237456,-0.270283702308534,-0.772713739671879
1.34408298923232,0.0367483028129946,-0.860270318983902,0.925034945009906,1.6258228534681,0.591963557176182,-0.214176569629531,0.919374519792367,-0.100952641253871,0.979011849196857,0.742489932491271,-1.01020819002775,1.84421604733222,-0.739122548315694,-1.16218788255265,-0.695126022159185,-0.392212947954493
0.648867649974226,0.543173677267691,0.160037109637462,-0.343101308621344,1.6258228534681,0.677911079089239,-0.700718111468071,0.218118785882326,0.449698129221789,1.03782313369006,0.170721837883481,-0.336236825294632,1.62586064897269,-0.384092087153618,-1.14785859302635,-1.18471364850073,-1.09422986696454
0.417129203554858,0.660041071372621,0.77726012201335,1.11290698258491,1.6258228534681,2.09604519065469,-0.332126034317662,0.617872505513546,0.204964453454829,1.6847472631153,0.382574499345119,0.197323838452417,0.424905957995255,-0.539966251733014,-0.897747357658268,-1.36783365691926,-1.01130339352471
0.648867649974226,0.387350485127785,1.06697704618979,0.537548867511469,1.93298757167481,2.78362536595914,-0.00776500642530201,-0.103202241922515,-0.447658681923731,3.03740680645897,-0.24361983149453,-0.785551068450041,0.759262661733291,0.0268374981594176,-0.715374581869039,-1.63880836586233,-1.3305827428125
-0.27808613570324,-1.36566042644617,1.25592286630485,-1.50555954111666,-0.340031343054825,0.205199708567424,-0.287894985059613,-0.712109806424079,0.776009696911069,0.567332857744434,-0.421529248854579,1.46102014732701,-0.793107748479019,0.0711640831550592,1.49394133054904,0.454785723996134,0.265399785477384
-0.509824582122605,-0.820279253956492,1.44486868641992,-0.848007409604157,-0.708629004902874,-0.0956166181282763,-0.214176569629531,-0.544280713161182,0.408909183260629,0.273276435278418,-0.147642382655555,1.06787018456602,-0.155100568897256,3.01610374040556,2.3028948574427,0.773929380840564,0.888301038018866
0.185390757135493,0.504217879232714,0.903224002090061,-1.01239544248228,0.151432206075907,-0.31048542291092,-0.523793914435875,-0.834397336691013,-0.773970249613012,0.214465150785214,-0.713558193797555,-0.251990404702992,0.691026599745937,1.04400937835629,0.153501428498215,0.355717604425728,0.390825041009743
-0.973301474961337,-0.430721273606726,0.323790153737188,0.878066935616156,-0.1557325121308,-0.61130174960662,-0.980848090102382,-0.234345076105331,-0.998309452399392,-0.373647694146818,-0.350716618918507,-0.58897608706955,0.155373513145206,-0.216478270940127,-0.151321639606639,-0.548864034604451,-0.182867095424592
-1.66851681421944,0.932731657617457,-0.646131722853493,1.03071296614584,0.335731036999931,0.0333046647413092,-0.140458154199449,0.364020459924944,-0.835153668554752,0.567332857744434,-0.140619642496606,-0.841715348844468,1.33585738552643,-0.289297533567275,-1.23643965555255,-1.31605691332488,-0.872540313592944
-0.27808613570324,0.893775859582481,-1.33893306327541,1.92310514462709,0.888627529772004,0.677911079089239,0.464032852327222,1.04672222372552,0.408909183260629,1.27306827166287,0.788137743524442,-0.757468928252828,0.912793801204838,0.103291457199968,-0.892536706921432,0.654092059037386,0.735868759168443
0.880606096393591,1.82871501242192,-1.46489694335212,2.08749317750522,1.50295696618542,1.23656997152411,0.124928141348845,1.01509613831166,0.143781034513089,1.56712469412889,0.826177586052084,-0.785551068450041,2.4071635587279,-0.639857735922061,-0.758362450447928,-0.22689264600063,-0.851580875251011
0.185390757135493,1.43915703207215,-1.47749333135979,2.16968719394428,1.50295696618542,1.6663075810894,0.405058119983156,2.09164808579953,0.85758758883339,2.15523753906092,2.74280042109867,-0.757468928252828,2.98034647942167,-0.519327860604035,-0.977209781395003,-0.642276690656075,-1.41732002322358
-0.509824582122605,0.660041071372621,-0.734306438907191,0.232256806452094,0.888627529772004,0.892779883871883,1.67301486538056,0.533957958882098,1.34705494036731,1.15544570267647,0.733711507292584,0.113077417860778,0.489730216883242,0.654303077847958,0.244687816392829,0.337971149935754,0.226214748577248
-1.2050399213807,0.465262081197738,0.0340732295607508,0.279224815845844,0.212865149717248,-0.138590379084805,0.7146754647895,0.190709511856979,0.0214141966296089,0.332087719771621,0.292449333971935,-0.448565386083484,0.905970195006102,0.870295956667437,0.395796687761047,0.327147762856703,0.30624169497372
-1.43677836780007,-0.625500263781609,0.449754033813899,-0.530973346196344,0.212865149717248,0.548989796219654,0.803137563305598,-0.376029938759435,0.408909183260629,0.508521573251231,-0.173392429905036,-0.251990404702992,1.13114919956437,0.651295053229969,-0.151321639606639,0.916876096677391,0.834618365901978
0.880606096393591,0.231527292987878,1.20553731427417,0.408386841678656,2.24015228988152,2.8695728878722,0.39031443689714,-0.17193626755531,-0.0397692223121312,2.50810524602014,-0.221966382671102,-0.617058227266763,2.72104944386973,0.468306888968979,1.63332623775938,-1.04761741216609,-0.449623583412832
0.185390757135493,-0.586544465746632,1.62121811852732,0.220514804103656,1.74868874075078,1.62333382013287,0.272364972209009,-0.0838049095353467,0.592459440085849,1.44950212514248,-0.00426143774367353,0.281570259044057,1.67703769546321,1.91286893363844,-0.163045603764518,-0.156101844024139,0.16731292778233
0.648867649974226,0.153615696917924,1.53304340247362,-0.460521332105719,1.19579224797871,1.9671239077851,2.89674056151992,-0.459522804252031,1.10232126460035,1.86118111659491,-0.24303460314795,0.478145240424549,0.557966278870596,1.60241572619017,3.90907794707212,0.659650014564465,0.721868185730551
-0.0463476892838743,-0.0411632932569592,0.865434838067048,-0.859749411952594,-0.1557325121308,-0.267511661954391,-0.494306548263842,-0.611328014238571,-0.427264208943151,-0.138402556174005,-0.645671705594378,0.169241698255204,0.377140714604107,-0.205908406657472,0.425757929497849,0.395793389015725,0.817966796310165
0.417129203554858,-0.119074889326912,0.172633497645133,-0.425295325060407,-0.278598399413483,-0.525354227693563,-0.626999696037989,-0.461631209946289,0.368120237299469,0.332087719771621,-0.540915831556718,0.281570259044057,0.199726953436986,-0.406986496746089,0.367138108708454,0.741069187636601,0.787480340540081
0.185390757135493,1.04959905172239,-0.570553394807465,0.243998808800531,0.704328698847979,-0.138590379084805,0.0659534090047798,0.108060008642085,0.79640416989165,0.861389280210451,0.0448977433689718,-0.167743984111353,0.383964320802842,-0.590434220323716,-0.648938784974391,0.788750595579444,0.757242415659427
0.185390757135493,0.854820061547504,-1.26335473522938,1.14813298963022,-0.0328666248481175,0.0333046647413092,1.05378017576788,0.410405385198609,0.164175507493669,0.861389280210451,-0.0973127448497521,-0.167743984111353,0.70126200904404,-0.411874536750321,-0.84173286223729,0.384384953986456,0.235576078745779
0.880606096393591,1.67289182028201,-1.5152824953828,1.30077902015991,-0.1557325121308,0.248173469523953,0.0069786766607143,1.18756372410192,-0.0193747493315511,0.979011849196857,0.389597239504068,-0.701304647858402,0.568201688168699,-0.675661584500068,-1.05015889171069,-0.962785459384349,-0.726652681497512
2.03929832849042,1.32228963796722,-1.27595112323705,0.889808937964594,1.19579224797871,2.13901895161121,1.12749859119796,0.749437020835213,0.959559953736289,2.56691653051335,0.520688389137788,-0.364318965491845,2.10351308288417,-0.64023373899931,-0.781810378763686,0.139347370836425,-0.280788265860027
0.880606096393591,0.348394687092807,-0.734306438907191,0.631484886298969,0.704328698847979,1.58036005917634,1.71724591463861,0.489681439302691,1.14311021056151,1.7435585476085,0.619591979709658,-0.476647526280697,1.06291313757702,-0.576814553303378,-0.822192921974158,-0.0913565375332428,-0.259248922109424
0.417129203554858,-0.313853879501795,-0.280836470631029,0.713678902738031,-0.0328666248481175,0.33412099143701,-0.00776500642530201,0.272093971655318,1.36744941334789,0.802577995717247,0.712058058469157,-0.448565386083484,0.0632548294622774,-0.173321473295926,-0.1604402783961,0.687537300191568,0.610360660006275
-0.0463476892838743,-0.508632869676679,0.361579317760201,0.208772801755219,0.827194586130662,1.9671239077851,-0.184689203457498,-0.291272029850283,1.16350468354209,1.86118111659491,0.15140930244637,-0.13966184391414,0.383964320802842,-0.272586285689559,-0.237297376764418,0.822878392675549,0.825588410252687
-0.27808613570324,-0.859235051991469,0.789856510021021,-0.178713275743219,0.888627529772004,1.6663075810894,0.0659534090047798,-0.5632563644095,0.470092602202369,1.39069084064928,-0.0955570598100147,-0.58897608706955,0.878675770211161,-0.333874787281082,0.794411469128933,0.0903983590014401,0.0447043556635114
-0.509824582122605,-0.820279253956492,1.06697704618979,-1.41162352232916,-0.585763117620191,-0.138590379084805,-0.199432886543515,-0.789699135972754,-0.0601636952927112,0.390899004264825,-0.543256744943034,0.590473801213401,-0.694165458597355,0.499431588141225,1.89125344923272,0.683831996506848,0.78284109727072
-0.0463476892838743,-0.742367657886538,1.20553731427417,-0.448779329757282,-0.401464286696166,1.92415014682857,2.48391743511146,-0.606267840572353,0.674037332008169,2.21404882355413,-0.354227988997981,0.281570259044057,0.633025947056686,1.20372712994757,-0.419670152553647,0.932672391333302,0.837683580204948
-0.509824582122605,-0.352809677536772,0.764663734005679,-0.988911437785407,-0.1557325121308,-0.740223032476206,-0.730205477640104,-0.603316072600392,0.0214141966296089,-0.256025125160412,-0.508143044148287,0.197323838452417,-0.0902763100092697,0.817488413373855,0.896019158497217,0.710841710208622,0.91646787215427
0.417129203554858,0.348394687092807,0.13484433362212,-0.507489341499469,-0.278598399413483,-0.740223032476206,-0.523793914435875,-0.510967903191914,-1.05949287134113,-0.491270263133224,-0.660302414258856,-0.448565386083484,0.14854990694647,0.0953953925777473,0.688895791708022,0.161091652986228,0.366386170215789
-0.0463476892838743,0.348394687092807,-0.532764230784452,0.901550940313031,0.212865149717248,-0.439406705780506,-0.936617040844333,0.29528643429215,-0.957520506438232,0.449710288758028,-0.0563467605892143,-0.476647526280697,-0.124394341002947,-0.112701421619511,-0.966788479921333,-0.421323581456723,0.0123953400376065
1.11234454281296,1.01064325368741,-1.09960169112965,1.28903701781147,1.07292636069603,0.677911079089239,0.272364972209009,0.709798993783173,-0.651603411729532,1.15544570267647,0.214613963876914,-0.95404390963332,0.875263967111793,-0.41926926393621,-0.85215416371096,-0.0539134687192311,0.144696616844196
0.185390757135493,2.84156576133131,-1.47749333135979,0.608000881602094,-1.26152549767495,-1.47077696873719,-1.34944016725279,0.512873901939523,-1.14107076326345,-1.66749595299729,0.129755853622943,-0.195826124308566,-0.799931354677754,-0.0825376192002336,-0.728401208711127,-0.275744149843911,-0.703456465150709
-0.0463476892838743,1.63393602224704,-1.35152945128308,0.161804792361468,0.089999262434565,-0.482380466737034,-0.877642308500267,0.86961614540789,-1.03909839836055,-1.19700567705166,0.511324735592523,-0.869797489041681,1.1072665778688,-0.189364271258533,-0.929011262079278,-0.388463388252759,-0.677443565390365
2.03929832849042,1.20542224386229,-0.822481154960889,0.608000881602094,1.25722519162005,0.849806122915354,-0.0372523725973346,0.804255568885908,-0.875942614515912,-0.550081547626428,0.645927255305718,-0.982126049830533,2.43104618042347,-0.427583109755374,-0.815679608553114,-0.731594011056166,-0.838243050851599
0.880606096393591,-0.274898081466819,-0.0918906505159609,-0.0965192593041566,0.520029867923955,0.420068513350067,-0.671230745296038,0.138421050639393,-0.570025519807211,-0.550081547626428,0.275477711921141,-0.223908264505779,0.639849553255421,-0.0244242547054762,0.815254072076273,0.18771133472119,-0.285013290980337
0.417129203554858,-0.625500263781609,0.638699853928967,-1.14155746831509,-0.0942995684894592,0.248173469523953,-0.803923893070186,-0.47596836866724,-1.22264865518577,-0.844137970092444,-0.389926918139307,-0.532811806675123,-0.516751697430234,-0.137642959077002,-0.250324003606506,0.239585586307269,-0.838243050851599
1.57582143565169,-0.00220749522198194,1.12995898622814,-0.0965192593041566,0.0285663187932238,1.064674927698,-0.317382351231646,-0.314042811348265,-1.38580443903041,-0.138402556174005,-0.156420807854242,-0.869797489041681,-0.458751044740983,-0.145706136178,0.270741070077005,-0.0878462498319291,-0.990758173331831
0.185390757135493,-0.703411859851562,1.06697704618979,-1.41162352232916,-0.0942995684894592,0.634937318132711,-0.58276864677994,-0.62524349182067,-0.692392357690692,-0.373647694146818,-0.535648776437506,0.0288309972691389,-0.486045469535924,0.661280023836904,0.815254072076273,0.145100342346911,-0.37382166213667
1.34408298923232,0.0367483028129946,1.48265785044294,-1.20026748005728,2.48588406444688,3.34228425839402,1.39288488674625,-0.855903074772439,-0.0805581682732912,-0.844137970092444,-0.669080839457543,0.253488118846844,3.56717661251292,-0.0443941959193469,-0.136992350080342,0.360593004010886,-0.458570695432313
0.648867649974226,-0.547588667711655,1.0165914941591,-0.953685430740094,-0.892927835826898,-0.138590379084805,-0.612256012951973,-0.942347708236996,-0.896337087496492,-0.961760539078851,-0.695416115053603,0.0288309972691389,-0.117570734804211,-0.118842805214572,-0.228178737974957,-0.0584963443292791,-0.694592196761038
0.417129203554858,-0.664456061816585,0.411964869790886,-1.17678347536041,-0.954360779468239,-0.353459183867449,-0.553281280607907,-0.769458441307882,-1.10028181730229,-1.13819439255846,-0.684882004815179,-0.364318965491845,-0.564516940821382,-0.33249610933117,-0.166953591817144,-0.82997957468465,-0.285013290980337
-0.27808613570324,-0.898190850026445,-0.280836470631029,0.279224815845844,-0.770061948544215,-0.439406705780506,-0.612256012951973,-0.120069487476575,-0.264108425098511,-1.19700567705166,-0.261176681891903,0.983623763974385,-0.718048080292929,-0.0585987566154054,0.127448174814039,-0.24697929229148,0.0944933771793286
-0.741563028541972,0.660041071372621,-1.11219807913733,0.220514804103656,-1.26152549767495,-0.998065598215379,-1.12828492096255,-0.144526993529962,-0.366080790001411,-1.49106209951768,-0.474199800046699,0.815130922791106,-0.905697250758153,0.0324775443181466,-0.361050331764252,-0.209633731469171,0.115867033670312
1.57582143565169,2.41305198294657,-1.42710777932911,0.608000881602094,-0.0942995684894592,-0.396432944823977,-0.450075499005793,0.309623593013101,-1.34501549306925,-1.25581696154487,-0.589489784322784,-1.03829033022496,1.36997541652011,-0.289464646046052,-0.232086726027583,-0.553056878247687,-0.442996093028031
0.185390757135493,0.971687455652434,-1.35152945128308,0.478838855769281,-0.892927835826898,-0.697249271519678,-0.9071296746723,0.0920361253657283,-0.304897371059671,-1.37343953053127,-0.213187957472416,0.75896664239668,-0.605458578013794,0.0306393070515978,-0.736217184816379,-0.249026960117246,-0.308209507327141
0.880606096393591,0.387350485127785,-0.721710050899519,-0.542715348544782,-0.524330173978849,-0.31048542291092,-0.302638668145629,-0.210309251190796,-0.712786830671272,-1.13819439255846,-0.456642949649326,-0.167743984111353,-0.131217947201682,0.175525826151395,-0.548633758290315,-0.306946707188921,-0.30522713665398
0.648867649974226,0.0757041008479711,-0.0163123224699342,-0.624909364983844,-0.524330173978849,0.0333046647413092,-1.15777228713458,-0.0281429992069487,-0.264108425098511,-0.961760539078851,-0.344279107106137,0.141159558057991,-0.929579872453727,0.27821644435996,1.23731678175992,-1.02899338575079,-0.572894904570129
1.11234454281296,0.504217879232714,0.500139585844584,-1.24723548945103,0.950060473413345,-0.0526428571717478,-0.273151301973596,-0.726868646283881,-0.814759195574172,-1.02057182357205,-0.791978792239156,-0.617058227266763,1.1072665778688,0.143649120824652,0.298096986445389,-0.563782757335034,-0.23398161501737
1.11234454281296,-0.0801190912919357,1.07957343419746,-0.601425360286969,1.07292636069603,1.58036005917634,0.449289169241205,-0.4224148640331,0.123386561532509,-0.373647694146818,-0.448449752797218,0.056913137466352,0.353258092908533,0.0758014544411254,0.476561774181991,-1.59200452984481,-0.98089978138444
2.03929832849042,1.59498022421206,1.47006146243526,-1.52904354581353,0.642895755206638,0.806832361958825,0.55249495084332,-0.911143303961986,-0.590419992787791,-0.961760539078851,-0.87449598910681,0.113077417860778,1.42797606920936,1.5283013418525,1.98243983712734,-1.26535275763924,-0.649276731254961
2.50277522132915,0.309438889057831,1.70939283458102,-0.718845383771344,3.96027471183908,4.45960204326376,3.53071893421862,-0.873613682604202,-0.304897371059671,0.567332857744434,-0.718825248916767,0.281570259044057,3.65929529619585,-0.0162357432453955,-0.998052384342343,-1.20792055052608,-0.484583595192657
1.11234454281296,-0.0801190912919357,1.09216982220513,-1.12981546596666,-0.401464286696166,0.763858601002297,-0.685974428382054,-0.715904936673742,0.470092602202369,-0.491270263133224,-0.65796150087254,1.29252730614373,-0.458751044740983,0.585034955394826,1.31287121744403,-1.03035849763464,-0.334636625236534
-0.741563028541972,-0.235942283431842,0.273404601706503,-1.58775355755572,-1.32295844131629,-1.04103935917191,-0.951360723930349,-0.721808472617663,0.85758758883339,-1.25581696154487,-0.653864902446486,2.0788272316657,-1.06264019332907,0.850493127932344,1.38191233970709,-0.0725374951345338,0.452460701588391
0.417129203554858,0.698996869407597,-0.444589514730754,-0.730587386119782,-0.831494892185556,-1.21293440299802,-0.936617040844333,0.10089142928161,-0.794364722593592,-1.25581696154487,-0.527455579585398,-0.280072544900205,-0.0936881131086375,-0.265484005341529,-0.462658021132536,-0.575678732322819,-0.00980675275147652
0.417129203554858,1.20542224386229,-1.06181252710664,1.04245496849428,-1.07722666675092,-1.21293440299802,-1.33469648416677,0.663835749648359,-0.794364722593592,-1.31462824603807,-0.296875611033229,-0.336236825294632,-0.653223821404942,-0.305507444008659,-0.665873399869105,-0.310066962923422,-0.193636767299894
0.880606096393591,1.94558240652685,-1.33893306327541,0.678452895692719,0.0285663187932238,-0.525354227693563,-0.184689203457498,0.206733395133335,-1.01870392537997,-0.902949254585647,-0.503461217375655,-0.785551068450041,0.646673159454156,-0.431217806168777,-1.08272545881591,-0.322157953894613,-0.421870967426478
1.57582143565169,1.8676708104569,-1.33893306327541,0.784130916828656,0.27429809335859,-0.00966909621521932,0.22813392295096,1.09310714899918,-0.814759195574172,-0.256025125160412,0.0162215543865954,-1.15061889101381,2.8404625523476,-0.234359306169283,-0.843035524921499,-0.932655489948073,-0.554586462382117
0.648867649974226,1.08855484975736,-0.83507754296856,0.807614921525531,0.335731036999931,-0.0526428571717478,-0.405844449747744,0.687871574562895,0.612853913066429,-0.314836409653615,0.253239034751135,-0.532811806675123,0.687614796646569,-0.739122548315694,-1.22341302871046,-0.902623028503501,-0.746369465392295
0.417129203554858,0.309438889057831,0.0466696175684217,0.255740811148969,0.642895755206638,-0.0956166181282763,-0.848154942328234,0.378779299784747,-0.508842100865472,0.0380312973056048,0.233926499314024,-0.476647526280697,0.578437097466802,-0.384092087153618,-1.18303048549999,-0.783760786617354,-0.681668590510676
1.57582143565169,0.660041071372621,0.878031226074719,1.01897096379741,-0.217165455772142,1.23656997152411,-0.538537597521891,0.305406781624586,-0.937126033457652,0.802577995717247,-0.038789910191841,-0.785551068450041,-0.20968941848714,-0.539966251733014,-1.09054143492117,-0.506935598172094,-0.806928158783414
1.57582143565169,0.815864263512528,1.12995898622814,0.161804792361468,0.827194586130662,3.08444169265485,2.61661058288561,0.0486029680640237,-0.0397692223121312,0.743766711224044,-0.226062981097156,-0.58897608706955,0.534083657175022,0.0268374981594176,-0.892536706921432,-0.364768946268893,-0.142853622226356
0.648867649974226,-1.01505824413138,1.43227229841225,-1.10633146126978,-0.217165455772142,0.849806122915354,-0.228920252715547,-0.335548549429691,1.20429362950325,-0.0207799871875983,-0.230744807869789,1.68567726890471,0.653496765652892,0.0711640831550592,0.536484257655595,-0.0262211990755348,0.261754665765743
1.34408298923232,-0.313853879501795,1.50785062645828,-1.05936345187603,0.458596924282614,0.506016035263125,1.37814120366024,-0.573376711741936,0.918771007775129,-0.491270263133224,-0.314432461430602,1.03978804436881,1.09361936547133,3.01610374040556,1.35195109797029,0.519921062453842,1.01364344992141
0.648867649974226,-0.508632869676679,0.991398718143759,-1.16504147301197,-1.44582432859897,-0.568327988650092,0.7146754647895,-0.846626089717706,-0.529236573846051,-0.844137970092444,-0.800171989091263,0.141159558057991,-0.0425110666181218,1.04400937835629,0.161317404603467,-0.526437196512725,0.00924728210482603
0.417129203554858,0.0367483028129946,0.374175705767872,-0.249165289833844,-0.647196061261532,-0.783196793432735,-0.287894985059613,-0.364222866871593,-0.896337087496492,-1.19700567705166,-0.642160335514904,-0.617058227266763,0.00866597987239392,-0.216478270940127,-0.447026068922031,-0.481876044304383,0.174437479945991
-0.27808613570324,0.270483091022854,-0.545360618792123,1.47690905538647,-0.892927835826898,-0.396432944823977,-0.509050231349858,0.262816986600585,-1.24304312816635,-0.902949254585647,-0.334330225214292,-1.09445461061939,0.233844984430663,-0.289297533567275,-1.24555829434201,-0.593912726771309,0.0579593364331134
0.417129203554858,1.63393602224704,-1.38931861530609,2.38104323621616,0.581462811565297,0.291147230480482,0.39031443689714,1.09395051127689,-0.753575776632432,-0.314836409653615,0.195886656786382,-1.20678317140824,1.97727636820756,0.103291457199968,-0.673689375974358,-0.418203325722222,-0.0543766255892633
1.34408298923232,1.78975921438694,-1.43970416733678,1.34774702955366,0.827194586130662,1.02170116674147,0.685188098617467,1.25798447429012,-0.100952641253871,-0.0795912716808019,0.717325113588369,-0.701304647858402,2.88140418954001,-0.639857735922061,-0.508251215079843,-0.501280134653311,-0.557568833055277
1.57582143565169,2.25722879080666,-1.45230055534445,1.46516705303803,0.089999262434565,0.463042274306596,-0.0667397387693675,2.01532379966741,-0.773970249613012,-0.373647694146818,2.02706615323242,-1.06637247042217,0.673967584249098,-0.519327860604035,-0.751849137026884,-0.629405635751258,-0.106899486888811
-0.0463476892838743,1.08855484975736,-0.494975066761438,-0.0260672452135316,0.581462811565297,0.763858601002297,1.56980908377845,0.835459973160919,0.470092602202369,-0.314836409653615,1.00291654671898,-0.0554154233225006,0.540907263373757,0.654303077847958,0.725370346865867,0.195024434098927,0.206663651942085
