p.H,DO,BOD,COD,SS,TN,T.P,TOC,WT,EC,TC,NH3N,PO4P,Chla,FC,Flow
1.430154047,-0.259525155,0.159824226,0.937499498,-0.297319785,-1.080807892,-0.482054638,0.061118779,1.761047112,-0.638626414,-0.518540342,-0.835895525,-0.205089762,0.812896822,-0.386004345,-0.321982921
2.768617217,-0.050026485,1.278134873,1.017138055,0.208807424,-1.214448684,-0.488695543,0.169422522,1.785983755,-1.133355563,-0.154533325,-0.770350959,-0.243724842,1.6803761,-0.324278358,0.092135687
-1.820399366,-1.935514512,-0.016751139,-0.257078849,0.425719085,-1.355462762,-0.355877439,-0.642855552,1.262314253,-1.456832314,0.945343994,-0.708831058,0.289439253,-0.522603923,1.25316354,0.736600745
-0.290727171,-1.237185614,-1.076203331,-0.296898127,-0.014129561,-1.531499943,-0.415645586,-1.076070526,1.15009936,-1.780309065,0.52634311,-0.949736089,0.266258206,-0.910137621,0.21603313,1.183250449
-2.01160839,-0.992770499,-1.076203331,-0.973825857,-0.297319785,-1.432882255,-0.727768132,-1.671741114,1.187504324,-1.751766998,0.264467558,-1.361401965,-0.13554662,-1.041302873,0.065481941,0.87651386
-0.099518147,-0.643606049,-2.253372433,-1.252560805,-0.225015898,-1.655463299,-1.132863352,-2.267411702,0.963074538,-2.227468103,-0.001336127,-1.326329872,-0.560532493,-1.097942413,-0.319259985,1.802015768
0.856526974,-0.2944416,-1.959080157,-1.37201864,-0.749219078,-1.386799223,-0.767613563,-2.050804215,0.81345468,-1.94204744,-0.222620968,-1.076800556,-0.13554662,-1.163525039,-0.151980887,1.040933388
0.282899901,-0.08494293,-1.959080157,-1.212741527,0.479947,-1.783574127,-0.853945332,-1.942500472,0.377063429,-2.512888765,1.050094214,-1.313680921,-0.320995001,-1.157562982,0.333128499,5.054347144
-0.290727171,0.019806404,-1.488212517,-1.451657196,-0.664864543,-1.09186782,-1.000045247,-2.321563574,0.72617643,-1.48537438,-0.430812032,-1.113022554,-0.630075636,-0.543471122,-0.335987895,-0.123804381
-0.290727171,0.403887299,-1.370495606,-1.172922248,-0.520256769,-1.276660777,-1.046531584,-2.104956087,0.489278322,-1.323636005,-0.475069,-1.118772077,-0.776888937,-0.27815959,-0.34435185,-0.121763621
-0.481936196,0.753051748,-0.664194145,-0.774729466,-0.532307417,-1.051314752,-1.152786067,-1.834196729,0.514214965,-0.952589143,-0.480306511,-1.113022554,-0.792342969,-0.021791144,-0.367770924,-0.220965306
-0.290727171,0.648302413,-0.134468049,-0.655271631,-0.405775615,-0.575737864,-1.099658826,-1.021918654,0.190038607,-0.553000216,-0.506625004,-1.192365977,-0.776888937,1.280918288,-0.374880285,-0.402921533
-0.481936196,-0.818188274,-0.60533569,-0.814548744,-0.194889278,-0.925047245,-0.302750197,-1.292678012,0.003013785,-1.551972535,-0.259283546,-0.681808298,0.088536841,-0.832630881,0.257852904,-0.321982921
-0.864354244,-0.713438939,-1.605929427,-1.172922248,-0.556408713,-1.400163303,-0.714486322,-1.56343737,-0.084264465,-1.399748181,-0.442596432,-1.092324269,-0.197362747,-0.939947906,-0.335987895,-0.277899048
-0.290727171,-0.50394027,-0.899627966,-0.575633075,-0.713067134,0.048226387,-0.488695543,-0.697007424,-0.271289287,-0.16292531,-0.358796255,-0.194823665,-0.035095413,-0.683579459,-0.311732426,-0.395605928
-0.290727171,-0.22460871,-1.076203331,-0.973825857,-0.652813895,-0.021358991,-0.827381711,-1.455133627,-0.371035859,0.179579485,-0.453071454,-0.691007536,-0.436900239,-0.591167577,-0.3535522,-0.186981465
-0.099518147,-0.643606049,-1.193920241,-0.854368023,-0.59858598,-0.354078481,-0.375800154,-1.455133627,-0.794958788,-0.381747818,-0.285471101,-0.320738228,0.080809825,-0.889270422,-0.316750799,-0.219650918
0.282899901,0.753051748,-1.605929427,-1.212741527,-0.610636628,-0.255460793,-0.926995289,-1.725892985,-0.98198361,0.217635573,-0.358796255,-0.482874788,-0.606894588,-0.868403223,-0.376134879,-0.325822316
0.474108926,0.543553079,-1.370495606,-0.973825857,-0.538332741,0.118733425,-0.867227142,-1.56343737,-1.131603468,-0.686196525,-0.486591525,-0.432278982,-0.630075636,-0.597129634,-0.379480461,-0.344552341
-0.481936196,0.718135303,-0.311043415,-0.575633075,-0.478079502,-0.040253034,-0.163291187,-1.400981755,-1.580463041,0.617224501,-0.123108259,-0.23277052,-0.058276461,-0.89225145,-0.342679059,-0.31873154
-0.099518147,0.543553079,-0.958486421,-0.973825857,-0.086433448,-0.752696706,-0.621513648,-1.455133627,-1.293691647,-0.296121619,-0.196433413,-0.807722861,-0.235997826,-1.130733726,0.400040138,-0.024360573
-0.481936196,1.695795762,-1.017344876,-1.093283692,-0.472054178,-0.178041299,-0.302750197,-1.725892985,-1.680209612,-0.191467376,-0.091683192,-0.228170901,-0.00418735,-1.205259437,-0.277440211,-0.249068991
-0.481936196,0.438803744,-1.135061786,-0.973825857,-0.688965839,0.359286851,-0.342595628,-1.23852614,-1.755019541,0.797990921,-0.358796255,0.093227457,0.049901761,-1.187373267,-0.362752551,-0.310084253
-0.099518147,0.753051748,-1.193920241,-0.934006579,-0.785371021,0.774494968,-0.581668217,-1.021918654,-1.717614577,0.826532987,-0.421646388,0.607809802,-0.174181699,-1.163525039,-0.384164275,-0.363178599
-1.437981317,0.927633973,-0.840769511,-0.655271631,-0.694991163,0.930255615,-0.515259164,-0.967766782,-1.605399683,0.740906788,-0.48449652,0.687728178,-0.151000651,-0.948890991,-0.383495159,-0.366049499
-0.481936196,0.368970854,-0.546477235,-0.257078849,-0.339497052,0.771729986,-0.25626386,-0.480399937,-1.40590654,0.407916015,-0.175483369,0.897585782,0.011266682,-0.793877512,-0.29416812,-0.137380623
-0.099518147,1.241881977,-0.781911055,-0.137621014,-0.574484684,0.079562848,-0.654718174,-0.913614911,-1.730082898,0.179579485,-0.358796255,0.058730317,-0.212816778,-0.62395889,-0.376636716,-0.292305429
-0.290727171,0.124555739,-0.075609594,-1.172922248,-0.002078913,-0.383110791,-0.282827481,-0.642855552,-1.418374862,-1.009673276,1.416719987,-0.317863466,0.150352968,-1.136695783,0.232761039,0.395984082
-0.290727171,0.822884638,-0.546477235,-0.655271631,-0.46000353,-0.025045634,-0.389081965,-1.130222397,-1.74255122,-0.581542282,-0.12834577,0.151297644,0.026720714,-1.232088693,-0.260712301,-0.228419268
-0.290727171,0.438803744,-1.664787882,-1.212741527,-0.694991163,0.134862487,-0.528540975,-1.346829884,-1.480716469,-0.476888039,-0.248808523,0.314584109,-0.158727667,-1.187373267,-0.381153252,-0.128854397
-0.290727171,0.683218858,-1.900221702,-1.252560805,-0.725117782,-0.552696348,-0.80081809,-1.455133627,-1.443311504,-0.771822724,-0.395458833,-0.191373951,-0.382811128,-1.145638868,-0.385669787,-0.228903516
-0.290727171,1.381547757,0.395258046,0.65876455,-0.285269137,0.297535589,-0.017191271,0.006966907,-0.994451932,0.198607529,-0.487115276,0.595735803,-0.71507281,1.564115991,-0.385335229,-0.407729425
1.621363071,1.800545097,0.866125687,1.614427228,-0.291294461,1.207675467,-0.203136618,0.277726266,-0.483250752,0.29374775,-0.28023359,0.98555349,-0.745980874,1.096094524,-0.356061387,-0.418417473
-0.481936196,-0.259525155,0.983842597,0.977318776,1.263239108,-0.819517102,-0.276186576,-0.426248066,-0.495719073,-1.380720137,1.469095098,-0.740453437,-0.042822429,-0.606072719,1.119340261,1.03432686
0.474108926,1.067299753,-0.664194145,-0.774729466,-0.484104826,-0.056382095,-0.648077269,-0.642855552,-0.533124038,-0.524458149,-0.48449652,0.26341335,-0.444627255,0.088506909,-0.375131204,-0.314286834
0.474108926,1.172049088,0.277541136,0.22075249,-0.18283863,0.98048612,-0.907072574,-0.263792451,-0.47078243,0.06541122,-0.50335156,1.233357949,-0.75370789,0.598262774,-0.383996996,-0.37697967
1.238945023,0.159472184,0.218682681,0.021656099,-0.21296525,0.297996419,-0.614872743,-0.426248066,-0.645338931,-0.267579553,-0.392840077,0.645181705,-0.529624429,0.997720586,-0.342679059,-0.307317121
0.856526974,0.787968193,0.512974957,1.33569228,-0.249117193,1.068504711,-0.926995289,-0.534551809,-0.221416001,0.360345905,-0.517754715,0.956230921,-0.784615953,1.221297719,-0.386004345,-0.40124396
-0.481936196,-1.411767838,-0.840769511,-0.296898127,-0.791396345,0.614586848,-0.482054638,-0.588703681,0.015482107,0.132009375,-0.023595549,0.937257494,-0.181908715,-1.080056243,-0.126889022,-0.22649957
2.00378112,2.359208216,0.042107316,1.176415168,-0.496155474,-0.105230109,-1.039890678,-0.263792451,0.389531751,-0.305635641,-0.509374698,0.273762492,-0.769161921,0.145146449,-0.381822368,-0.393668936
1.430154047,0.299137964,1.513568693,2.331174236,-0.243091869,0.072189563,-0.322672912,0.006966907,0.751113073,-0.058271067,-0.259283546,0.497418953,-0.220543794,1.555172905,-0.340169873,-0.500082458
0.474108926,-0.399190935,0.866125687,1.256053724,-0.176813306,0.152374039,0.700026495,0.494333752,0.701239787,-0.010700957,-0.274996079,0.755572554,0.946235603,1.701243299,-0.269076256,-0.223611376
-0.290727171,-1.341934948,0.689550322,1.295873002,-0.291294461,0.556983058,1.490294218,0.115270651,0.626429858,0.369859927,-0.138820792,1.359272512,2.174831127,-0.096316855,-0.202164616,0.982443134
-0.481936196,-0.22460871,0.454116501,1.136595889,-0.21296525,-0.153617292,-0.40900468,-0.209640579,0.72617643,-0.809878812,-0.227858479,-0.223571282,-0.143273635,1.292842402,-0.231438459,-0.178455239
0.282899901,-0.43410738,0.159824226,0.738403107,-0.255142517,-0.030575598,-0.39572287,-0.155488707,1.037884467,-0.248551509,-0.379746299,0.238115447,-0.328722016,0.529699119,-0.243984391,-0.199468148
-0.290727171,-0.818188274,0.218682681,1.096776611,-0.237066545,-0.317672886,-0.448850112,-0.047184964,1.037884467,-0.438831951,0.578718221,0.006409654,-0.575986524,1.3345768,1.244799585,0.082156717
-0.481936196,-1.132436279,-0.193326505,0.698583829,-0.327446404,-0.116750867,-0.076959418,0.223574394,1.06282111,-0.553000216,0.107342227,0.183494975,0.289439253,-0.3944197,0.21603313,0.021521936
0.091690877,-0.713438939,-0.48761878,0.141113933,-0.508206121,-0.41076061,-0.482054638,-0.209640579,1.249845932,0.046383176,-0.518016591,-0.423079745,-0.552805477,0.031867368,-0.376803995,-0.236824431
-0.290727171,-0.678522494,-1.311637151,-1.13310297,0.630580098,-1.39647666,-0.322672912,-1.23852614,0.800986359,-2.217954081,1.678595539,-1.164768264,-0.073730493,-1.235069722,0.600775056,3.83542547
0.282899901,-0.643606049,-0.60533569,-0.894187301,-0.453978206,-0.949932082,-0.601590932,-0.805311167,1.374529146,-0.638626414,-0.466165232,-0.941111804,-0.367357096,-0.155937424,-0.325951149,-0.173630053
1.047735999,-0.57377316,0.630691867,-0.097801736,0.076250298,-0.764217464,-0.581668217,-0.534551809,1.424402432,-0.610084348,-0.513826582,-0.74850277,-0.784615953,1.158696122,-0.366098133,-0.090149137
-0.67314522,-1.656182953,-0.36990187,-0.69509091,-0.267193165,-0.997858435,-0.329313818,-0.859463039,1.312187539,-1.057243386,0.316842669,-0.588091067,-0.127819604,-0.457021297,0.492043642,0.316965168
0.474108926,-1.097519834,0.924984142,0.778222385,-0.261167841,-0.65730483,0.102345023,-0.588703681,1.499212361,-0.838420878,-0.075970659,-0.337986798,0.096263857,1.632679645,0.241124994,0.746804544
2.194990144,-0.50394027,0.748408777,0.857860942,-0.0743828,-1.101545257,-0.017191271,0.223574394,1.910666969,-0.809878812,-0.502827809,-0.805423051,-0.089184524,0.803953736,-0.367770924,-0.299638329
1.047735999,-0.678522494,-1.135061786,-0.057982458,-0.532307417,-0.662834794,-0.468772828,-0.642855552,1.74857879,-0.239037487,-0.519640219,-0.197123475,-0.22827081,0.040810454,-0.383160601,-0.23058109
-1.055563269,-1.202269169,-2.076797067,-0.894187301,-0.447952882,-1.357766913,-0.38244106,-1.23852614,1.125162717,-2.12281386,-0.295946123,-1.103823316,0.204442079,-1.232088693,0.14912149,0.723145565
-0.864354244,-1.062603389,-1.135061786,-1.13310297,-0.538332741,-1.002927569,-0.335954723,-1.021918654,1.025416145,-1.342664049,-0.46179191,-0.891665902,-0.13554662,-0.06650657,-0.307550448,-0.1020651
1.238945023,-0.36427449,-0.428760325,-0.257078849,-0.586535332,-0.896014935,-0.448850112,-0.805311167,0.925669574,-0.952589143,-0.353558744,-0.911789234,-0.637802651,1.108018638,-0.270749047,-0.157909284
-0.481936196,-1.062603389,-1.135061786,-1.212741527,-0.622687276,-1.286338214,-0.309391102,-0.859463039,0.913201252,-1.561486557,-0.117870747,-0.962959993,0.073082809,-0.591167577,0.316400589,-0.012479199
3.151035266,1.032383308,0.100965771,-0.376536684,-0.514231445,-0.996936774,-0.687922701,-1.23852614,1.175036003,-0.838420878,-0.518409404,-1.05322751,-0.71507281,0.192842905,-0.380985973,-0.251715061
0.474108926,-0.57377316,-0.193326505,-0.69509091,-0.532307417,-0.784954828,-0.9402771,-0.967766782,0.763581395,-0.296121619,-0.481877765,-0.933062471,-0.738253858,0.127260279,-0.369443715,-0.238865191
-0.481936196,0.089639294,-0.899627966,-0.734910188,-0.472054178,-0.432880465,-0.980122531,-1.076070526,0.676303144,-0.086813133,-0.496726109,-0.758276959,-0.792342969,0.747314196,-0.370949227,-0.179890689
-0.67314522,-0.399190935,-0.840769511,-0.774729466,-0.134636039,0.004447507,-0.309391102,-0.751159296,0.576556573,-0.067785089,-0.411171366,-0.342011465,-0.351903064,0.002057084,-0.328460336,-0.309963191
0.474108926,0.473720189,-0.60533569,-0.217259571,-0.441927558,0.080023679,-0.887149858,-0.751159296,0.239911893,0.046383176,-0.519195031,-0.821521717,-0.769161921,1.170620236,-0.382491484,-0.327620952
1.621363071,0.368970854,-0.428760325,-0.535813797,-0.357573024,-0.071589496,-1.006686152,-0.697007424,-0.071796143,0.484028192,-0.516969089,-0.795648862,-0.807797001,0.392571811,-0.381989647,-0.398234703
-0.099518147,0.089639294,-0.311043415,-0.774729466,-0.423851587,0.521038293,-0.780895374,-0.913614911,-0.034391179,0.7028507,-0.517885653,-0.65536049,-0.784615953,0.37468564,-0.379480461,-0.382980888
1.047735999,0.159472184,0.218682681,-0.734910188,-0.188863954,-0.331958626,-0.667999985,-0.697007424,-0.433377466,0.236663618,-0.353558744,-0.708256106,-0.699618778,-0.251330334,-0.332642313,-0.336752488
0.856526974,0.857801083,1.395851783,-0.416355962,-0.152712011,-0.055921265,-0.681281795,-0.480399937,-0.695212217,1.692308997,-0.405933855,-0.594990495,-0.800069985,1.456798967,-0.346024641,-0.300831655
0.66531795,0.124555739,0.924984142,-0.655271631,0.269060663,0.47311194,-0.38244106,-0.372096194,-0.919642003,-1.551972535,1.259594656,-0.589240971,-0.011914366,-0.790896483,0.316400589,-0.158393532
-0.290727171,0.194388629,-0.075609594,-0.814548744,-0.610636628,-0.018594009,0.002731444,-0.697007424,-1.144071789,0.893131142,-0.337846211,-0.186774333,0.320347317,-0.826668825,-0.31089603,-0.269978132
0.282899901,0.403887299,-0.134468049,-1.13310297,-0.538332741,0.2551392,-0.754331753,-0.913614911,-1.056793539,1.188065826,-0.369271277,-0.078683293,-0.660983699,-0.731275914,-0.277440211,-0.375302096
0.091690877,0.892717528,-0.840769511,-0.894187301,-0.616661952,0.657904898,-0.628154553,-0.588703681,-1.243818361,1.169037782,-0.483449018,-0.037286724,-0.444627255,-1.023416702,-0.380484135,-0.323297308
0.091690877,0.822884638,-1.252778696,-0.774729466,-0.616661952,0.764356701,-0.827381711,-0.805311167,-1.356033254,1.216607893,-0.514350333,0.047806222,-0.707345794,-1.211221494,-0.385669787,-0.326306564
-0.099518147,1.800545097,-1.017344876,-0.854368023,-0.550383389,1.005831788,-0.8140999,-0.913614911,-1.368501576,0.7028507,-0.508589071,0.68082875,-0.761434905,-0.951872019,-0.38516795,-0.373987709
0.282899901,0.927633973,-0.781911055,-0.774729466,-0.550383389,1.339472938,-0.887149858,-1.021918654,-1.49318479,1.302234091,-0.51513596,0.660130465,-0.792342969,-0.337780159,-0.385669787,-0.393201982
0.66531795,1.835461542,-0.664194145,-0.734910188,-0.381674319,1.410901637,-0.780895374,-0.588703681,-1.480716469,1.511542577,-0.515659711,1.259805757,-0.769161921,-0.465964382,-0.384666113,-0.38778878
0.474108926,0.648302413,-0.311043415,-0.575633075,-0.435902235,1.672653258,-0.654718174,-1.130222397,-1.356033254,1.406888334,-0.509112822,1.251756424,-0.769161921,-0.352685301,-0.385502508,-0.389587416
0.282899901,0.927633973,1.631285603,0.260571768,0.353415198,1.956524734,-0.203136618,0.331878137,-1.144071789,1.454458445,-0.506494067,1.539232594,-0.637802651,0.881460476,-0.378309507,-0.428863396
0.856526974,0.683218858,1.395851783,0.141113933,-0.18283863,2.448230683,-0.515259164,-0.101336836,-1.393438219,1.121467672,-0.511469702,2.067613796,-0.769161921,1.048398069,-0.383160601,-0.429105521
0.282899901,1.172049088,0.218682681,0.539306716,-0.249117193,1.890165168,-0.621513648,0.765093111,-1.181476754,0.712364722,-0.510160324,2.219401214,-0.761434905,0.267368616,-0.38516795,-0.415892465
0.474108926,1.032383308,0.218682681,0.778222385,-0.152712011,1.63210019,-0.694563606,0.440181881,-1.081730182,1.540084644,-0.50570844,1.951473423,-0.800069985,-0.588186549,-0.383495159,-0.409891247
-0.67314522,-0.15477582,0.042107316,0.22075249,-0.423851587,1.912745853,-0.488695543,0.494333752,-0.869768717,1.625710842,-0.38498381,2.624167662,-0.676437731,-0.668674317,-0.377138553,-0.417570039
0.856526974,0.822884638,1.925577879,1.216234446,-0.140661363,1.640855966,0.275008559,1.7398268,-1.044325218,1.463972467,-0.51416702,1.834758098,-0.297813953,0.68173157,-0.382491484,-0.404478045
-0.099518147,-0.608689605,1.336993328,-0.217259571,-0.273218489,-0.127349964,-0.003909461,0.656789367,-0.757553824,0.074925242,-0.154533325,0.249039542,-0.49098935,-0.302007818,-0.325951149,-0.345520838
1.621363071,0.927633973,1.278134873,1.614427228,-0.357573024,0.543158148,-0.541822785,1.198308084,-0.695212217,0.693336678,-0.503089684,0.730274651,-0.575986524,1.403140454,-0.382491484,-0.426580513
-0.481936196,-1.726015843,1.336993328,-0.217259571,0.359440522,-0.213064403,0.215240412,-0.209640579,-0.159074394,-0.067785089,-0.316896167,0.251339351,0.119444904,-0.579243463,-0.366934528,-0.280787242
0.66531795,-0.2944416,0.218682681,-0.934006579,-0.508206121,-0.072971987,-0.714486322,-0.697007424,-0.308694251,0.398401993,-0.504660938,0.124274884,-0.722799826,0.213710104,-0.383662438,-0.415062325
0.091690877,-0.015110041,2.337587064,0.738403107,-0.423851587,0.536706524,-0.880508953,0.169422522,-0.046859501,0.959729296,-0.501256556,0.387028103,-0.730526842,0.261406559,-0.358988771,-0.396920316
-0.099518147,-0.853104719,1.807860969,1.017138055,-0.014129561,0.345461942,-0.482054638,0.710941239,0.015482107,1.283206047,-0.390221322,0.350806106,-0.684164747,0.976853386,-0.364425342,-0.38514271
0.282899901,-0.643606049,0.218682681,-0.177440292,-0.502180798,0.22610689,-0.621513648,0.115270651,0.102760357,0.864589075,0.133529782,0.480745335,-0.545078461,0.437287237,-0.018157608,-0.138452886
0.474108926,0.124555739,0.100965771,-0.615452353,-0.423851587,-0.447627035,-0.687922701,-0.047184964,0.190038607,0.312775794,-0.513826582,-0.385707843,-0.637802651,0.073601767,-0.383495159,-0.385384834
0.474108926,0.159472184,1.572427148,0.698583829,0.353415198,0.085092812,-0.329313818,0.981700597,0.339658465,0.636252545,0.408499112,0.261688493,-0.707345794,1.409102511,0.048754031,0.522701436
0.856526974,-0.36427449,0.630691867,0.857860942,-0.237066545,-0.42596801,-0.601590932,0.710941239,0.613961537,0.036869154,-0.511993453,-0.428829268,-0.707345794,0.598262774,-0.382324205,-0.198759071
-0.099518147,0.438803744,1.160417963,0.857860942,0.148554185,-0.296474691,-0.023832177,0.223574394,0.701239787,0.036869154,-0.48449652,-0.045911009,-0.460081286,1.230240805,-0.381571449,-0.396072882
0.282899901,-0.678522494,-0.193326505,0.101294655,-0.158737335,-0.535645626,-0.362518344,0.873396854,0.863327966,0.06541122,-0.516445338,-0.239669948,-0.58371354,0.923194874,-0.383662438,-0.163685672
1.238945023,0.089639294,0.042107316,0.101294655,-0.176813306,-0.719977753,-0.727768132,0.602637496,0.925669574,-0.781336746,-0.51513596,-0.704231439,-0.769161921,0.559509404,-0.381989647,-0.25783734
1.621363071,0.578469524,0.100965771,-0.097801736,-0.291294461,-0.276198157,-0.548463691,0.386030009,0.938137895,-0.315149663,-0.306421145,0.190969355,-0.498716366,0.204767018,-0.292495329,-0.354877203
0.091690877,-0.2944416,0.159824226,0.857860942,0.003946411,0.019654907,-0.66135908,1.523219314,1.000479502,0.369859927,-0.510684075,0.231216019,-0.761434905,0.27929273,-0.381989647,-0.31139864
1.812572096,0.264221519,0.454116501,0.818041663,-0.285269137,-0.018133179,-0.289468386,-0.047184964,1.137631038,0.217635573,-0.51984972,0.249039542,-0.483262334,0.756257281,-0.385502508,-0.419610799
-0.67314522,-2.110096737,0.630691867,0.300391046,-0.188863954,-0.636567466,0.228522223,0.656789367,0.776049716,-0.324663685,0.172811115,-0.206897665,0.03444773,0.610186887,0.19930522,0.295952258
0.66531795,-0.399190935,0.218682681,0.260571768,-0.453978206,-0.303387146,-0.096882134,-0.047184964,1.199972646,-0.353205752,-0.504922813,0.227191353,-0.081457508,0.186880848,-0.379480461,-0.284021328
-0.481936196,-1.272102058,-1.782504792,-0.814548744,-0.086433448,-1.391868357,-0.249622955,-1.184374269,1.050352788,-1.94204744,0.054967117,-1.164768264,0.134898936,-1.088999328,0.098937761,0.337493829
1.430154047,-0.713438939,0.983842597,0.539306716,0.034073031,-0.496014219,-0.342595628,0.115270651,1.349592503,-0.457859995,-0.512255329,-0.556468688,-0.676437731,1.656527873,-0.371116506,2.379464346
-0.67314522,-0.678522494,-0.7230526,-1.053464414,-0.423851587,-1.148089119,0.042576876,-1.076070526,0.975542859,-1.704196888,0.709655997,-0.713430677,0.35125538,-1.091980356,1.328439134,0.944377774
0.282899901,-0.783271829,0.100965771,0.061475377,-0.062332152,-1.208918721,-0.442209207,-0.805311167,1.162567681,-1.342664049,-0.369271277,-1.09749884,-0.761434905,-0.075449656,-0.223074504,-0.138106995
-0.290727171,-0.608689605,-1.252778696,-1.093283692,2.148961723,-1.484495251,0.142190455,-1.346829884,0.713708109,-2.446290611,3.406974182,-1.192940929,-0.13554662,-1.255936921,4.297643131,3.728804413
-1.246772293,-0.853104719,-1.370495606,-0.894187301,1.630783867,-1.534264925,0.494158432,-1.076070526,0.738644752,-2.236982125,2.778472857,-1.209039595,0.103990873,-1.214202523,2.457573048,3.890577871
0.282899901,-0.538856715,-0.664194145,-1.013645135,-0.502180798,-1.030577388,-0.501977354,-1.509285499,0.938137895,-1.30460796,0.002592006,-1.009531132,-0.390538143,-0.951872019,0.124029626,-0.058240646
-0.290727171,-0.469023825,-0.48761878,-0.934006579,-0.441927558,-0.784493998,-0.52190007,-0.588703681,1.037884467,-0.514944127,-0.492352787,-0.764026483,-0.630075636,-0.641845061,-0.376134879,-0.321014424
0.282899901,0.264221519,-0.075609594,-0.296898127,-0.556408713,-0.594171076,-0.621513648,-0.263792451,0.975542859,-0.362719774,-0.295946123,-0.588666019,-0.591440556,-0.695503573,-0.197982639,-0.128854397
0.66531795,0.648302413,-0.664194145,-0.894187301,-0.297319785,-0.968365295,-0.847304426,-0.588703681,0.825923002,-0.39126184,-0.515921586,-1.157868836,-0.707345794,0.011000169,-0.381571449,-0.175203859
-0.864354244,-1.621266508,-0.428760325,-0.495994518,-0.453978206,-0.855001036,-0.236341144,-0.697007424,0.763581395,-0.924047077,-0.353558744,-0.739878484,0.026720714,-1.038321844,-0.181254729,-0.16212916
1.047735999,1.486297092,-0.016751139,-0.69509091,-0.170787982,-0.896936595,-0.614872743,-1.021918654,0.576556573,-0.296121619,-0.491829036,-1.138320457,-0.699618778,-0.504717752,-0.324278358,-0.192394667
0.091690877,0.194388629,-0.664194145,-1.172922248,-0.375648995,-0.84624526,-0.900431668,-0.805311167,0.364595108,-0.105841177,-0.501780307,-1.154994075,-0.699618778,-1.172468125,-0.352715805,-0.397992579
0.091690877,-0.678522494,-0.016751139,-0.615452353,-0.520256769,0.274954903,-0.780895374,-0.697007424,0.252380215,0.617224501,1.154844435,-0.45642698,-0.591440556,-1.136695783,2.248474175,-0.029410589
-1.246772293,-0.992770499,-0.7230526,-0.69509091,-0.502180798,-1.087259517,-0.349236533,-0.805311167,0.090292036,-1.114327519,-0.3326087,-0.836470478,0.011266682,-0.978701275,-0.280785793,-0.215206212
0.282899901,-0.678522494,-0.664194145,-1.093283692,-0.297319785,-0.943480457,-0.488695543,-0.859463039,-0.29622593,-0.724252613,-0.170245858,-0.850269334,-0.413719191,-0.135070225,-0.218892526,-0.249916425
0.474108926,1.416464202,-0.428760325,-0.575633075,-0.152712011,-0.513525771,-0.648077269,-0.859463039,-0.371035859,0.208121551,-0.405933855,-0.935937233,-0.769161921,0.800972708,-0.339333477,-0.326427626
0.474108926,1.381547757,-0.075609594,-0.894187301,-0.285269137,-0.007534082,-0.794177184,-0.751159296,-0.657807252,0.350831883,-0.421646388,-0.540944975,-0.676437731,0.192842905,-0.302532075,-0.334590666
-0.67314522,0.543553079,-1.135061786,-1.172922248,-0.622687276,0.169885591,-1.019967963,-1.076070526,-0.632870609,0.350831883,-0.506755942,-0.262668042,-0.684164747,-0.457021297,-0.383662438,1.378782919
-0.290727171,-0.608689605,-1.311637151,-1.531295753,-0.604611304,-0.648088224,-0.242982049,-1.021918654,-0.932110324,-0.505430105,0.42159289,-0.428254316,0.181261031,-1.148619897,0.366584318,0.021746765
-1.246772293,0.054722849,-0.664194145,-1.491476474,-0.59858598,-0.448548696,-0.276186576,-1.346829884,-1.293691647,0.445972104,0.487061778,-0.271292327,0.335801349,-1.244012807,0.517135507,-0.132814855
-0.290727171,0.368970854,-1.900221702,-2.04894637,-0.707041811,0.026567362,-0.9402771,-1.509285499,-1.393438219,0.826532987,-0.259283546,-0.171250619,-0.429173223,-1.202278409,-0.260712301,-0.187828899
-2.585235463,0.054722849,-1.135061786,-1.37201864,-0.616661952,-0.025506464,-0.462131922,-1.130222397,-1.49318479,1.11195365,0.19899867,-0.05108558,-0.22827081,-1.226126637,0.366584318,-0.108671628
-0.099518147,0.787968193,-1.370495606,-1.610934309,-0.785371021,0.324724578,-0.893790763,-1.184374269,-1.418374862,1.035841473,-0.466165232,-0.062009675,-0.560532493,-1.226126637,-0.381989647,-0.223369252
-0.67314522,1.137132643,-1.605929427,-1.610934309,-0.670889867,0.201682883,-0.867227142,-1.346829884,-1.480716469,0.855075053,-0.379746299,0.162796691,-0.45235427,-1.211221494,-0.373625692,-0.16621068
-0.67314522,0.683218858,-1.547070972,-1.889669257,-0.399750291,-0.096935163,-0.847304426,-1.400981755,-1.543058076,0.236663618,-0.501518431,-0.135028622,-0.529624429,-1.145638868,-0.384498834,-0.238502005
-0.67314522,1.172049088,-1.782504792,-1.690572865,-0.634737924,0.194309598,-0.66135908,-1.130222397,-1.480716469,0.170065463,-0.511469702,0.535365807,-0.614621604,-1.080056243,-0.385502508,-0.33218672
-1.820399366,0.264221519,-1.017344876,-0.934006579,-0.610636628,1.060670595,-0.169932092,-0.534551809,-1.256286682,0.560140369,0.028779562,1.190236524,0.03444773,-0.951872019,-0.349370223,-0.166798696
-0.481936196,0.857801083,-1.370495606,-1.411837918,-0.640763248,0.44407963,-0.807458995,-1.021918654,-1.455779826,0.588682435,-0.497590298,0.513517618,-0.614621604,-0.853498081,-0.385335229,-0.294225127
