사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
202209,7호선,중곡,3,0,5875,707,12727,4269,31464,15758,43684,28481,26638,13347,15961,8945,13872,8456,14439,9754,13981,10587,12476,11459,13398,14246,19706,16422,20575,21255,21677,32190,12078,26872,7664,15734,6546,14971,4699,13305,1689,7755,292,2565,3,12,0,0,0,0,20221003
202209,7호선,중화,25,0,8183,940,14876,4309,36410,8155,44516,22805,24935,10810,15492,8915,14169,9314,15693,10740,14012,10702,12270,11986,12159,15145,14829,18938,16777,23613,18262,35138,10949,31081,7002,18214,5825,16186,4339,15482,2025,9912,303,3095,0,65,0,0,0,0,20221003
202209,7호선,천왕,12,0,7456,846,17176,5162,52222,9284,56934,14970,30695,8647,17260,6858,14094,7997,14551,10240,13529,10966,11831,11936,12028,14648,14377,19435,13931,27430,13872,44437,7505,37064,5159,20480,4050,17453,3008,15156,1138,10213,197,2849,1,164,0,0,0,0,20221003
202209,7호선,철산,31,0,9911,3231,28874,8479,84401,16293,85564,32103,47811,24757,31125,19594,28061,18653,28947,20982,26448,24445,24399,24862,25090,29420,28403,38141,32883,58628,34824,89888,19810,67534,17106,36754,16577,32406,13846,30120,6266,19657,943,6239,5,17,0,0,0,0,20221003
202209,7호선,청담,43,0,2558,3717,6388,24281,11093,57954,15115,145742,12848,93130,11856,34171,14464,22311,17380,20420,18558,22714,22568,19617,30114,17447,39749,18282,62496,20644,109090,21800,51229,15574,29692,9181,27575,8163,23028,6206,6480,3713,893,2351,0,8,0,0,0,0,20221003
202209,7호선,태릉입구,169,3,7089,1137,8577,4514,21733,8114,26579,20634,17450,14483,12802,10309,11711,13013,12888,10102,13430,11121,14022,11277,15819,11748,17715,14449,20639,17347,21166,23982,11815,21434,8602,13443,7532,12379,6061,11882,2670,7564,428,3471,3,1198,0,0,0,0,20221003
202209,7호선,하계,11,0,8045,1266,24223,6377,68041,15678,69707,25783,38649,19985,27010,15020,25568,16049,26392,19541,24032,22552,22961,21711,26153,24585,31313,28659,29016,36087,25337,53359,13687,51601,11444,28681,9772,25684,7659,24390,2515,16456,385,5173,2,15,0,0,0,0,20221003
202209,7호선,학동,6,0,1800,1319,4549,23725,8405,51658,11015,170609,10098,132113,10383,50704,12933,26065,16756,20189,19440,23730,24918,20368,32944,17211,41818,17356,76988,18197,150479,19077,70894,11630,34982,7304,31354,6860,23103,4796,8759,3397,1448,1273,1,4,0,0,0,0,20221003
202209,8호선,가락시장,61,0,2785,2498,4970,6506,10400,13613,12201,36362,9625,16483,9618,11505,10409,10405,9985,10262,10139,10725,11268,10303,12595,10704,13391,12168,18153,14983,26109,19471,11116,13931,9789,8279,9519,7869,7696,5981,3718,3674,671,1767,4,429,0,1,0,0,20221003
202209,8호선,강동구청,16,2,4678,960,11407,5138,30396,13950,39917,32017,22592,13028,14507,9390,12979,9615,13197,10425,12919,12035,12549,12038,12923,14447,15133,17114,18522,21468,25175,34298,9957,23975,6915,14818,6102,13766,4422,11983,1516,7076,308,2371,0,8,0,0,0,0,20221003
202209,8호선,남위례,5,1,1061,600,5052,2593,16802,6100,19544,18656,10701,8902,7272,5029,6354,4840,7018,5774,7259,6753,6951,6339,8075,7458,9982,9970,13182,13366,14871,19932,6566,15127,4991,7990,5150,7796,4044,7442,1727,4833,474,1614,0,4,0,0,0,0,20221003
202209,8호선,남한산성입구(성남법원.검찰청),39,1,10724,1362,20162,5030,50446,10604,66096,29896,32189,27187,20954,13875,18606,10961,21473,13533,18717,15467,17433,13321,19806,16900,25560,21953,26698,28065,23099,44881,11320,34983,7794,22270,6203,21287,4430,19330,1581,10954,264,4083,0,16,0,0,0,0,20221003
202209,8호선,단대오거리,17,0,7707,1488,14772,6419,35256,11214,42365,22276,22818,11539,15458,8529,13767,8642,15470,10116,14695,11086,12668,11414,14175,14812,18922,19863,20909,23242,21846,36175,10650,28383,7173,16757,5611,15592,3683,15199,1454,9350,295,2838,1,19,0,0,0,0,20221003
202209,8호선,모란,18,1,2171,561,2728,3421,8350,4706,11164,9734,6666,6319,6323,5932,7423,6363,8420,6468,8406,6599,8576,6345,9715,6720,12772,7718,10641,8347,11093,10377,6184,6393,4349,4017,4182,3697,3578,3342,1967,2021,472,1287,1,302,0,0,0,0,20221003
202209,8호선,몽촌토성(평화의문),1,0,1376,1420,3708,6259,11588,9028,17120,23447,9930,13902,6930,8710,7069,9087,7980,8356,8381,9084,8688,8493,9931,9071,12883,10196,16481,12467,20552,16618,9924,12724,7500,7257,8334,6233,7632,5617,2533,3297,433,1025,1,2,0,0,0,0,20221003
202209,8호선,문정,4,1,1886,3042,6404,13265,21319,49150,30893,158963,18040,71588,14518,25628,16008,17657,18445,16113,20635,19047,23601,17004,26832,16957,32043,18751,73531,22488,114435,34315,37413,23748,24673,13305,21523,11630,16109,10788,5772,6485,907,1684,4,11,0,0,0,0,20221003
202209,8호선,복정,5,0,4727,2236,9549,7974,27469,10028,34160,16970,20623,12307,12889,8103,10167,6579,12043,8981,11140,7938,10292,8015,11796,9487,16427,13101,20757,18094,22736,27413,12981,20005,8265,12971,6553,11156,5409,10710,2139,5023,336,1155,1,1,0,1,0,0,20221003
202209,8호선,산성,28,0,3783,751,7361,3660,20924,3021,24156,9114,12474,5774,8431,5097,7182,4318,7773,4980,7357,5693,6842,5856,7896,7294,9253,9825,9004,12233,6995,20016,3419,16497,2148,10376,1899,9520,1202,8923,487,5132,118,1880,1,8,0,0,0,0,20221003
202209,8호선,석촌,1,0,2729,630,5975,3169,15146,8073,22413,20256,12780,16344,9398,11612,9701,11292,10549,12110,10238,13538,9906,12806,11313,13518,12672,15843,15506,20531,17137,27369,9923,18156,8842,11142,9207,9004,7472,7903,2960,5186,473,2013,2,46,0,0,0,0,20221003
202209,8호선,송파,2,0,2997,710,8310,5778,27012,9731,32495,17121,18722,10163,13368,7843,12360,7866,12905,9220,12205,10736,10724,10945,12650,12931,16256,15239,14108,20030,15893,27852,8772,21619,5962,11795,4695,11262,3574,10520,1379,5993,252,1725,0,194,0,0,0,0,20221003
202209,8호선,수진,3,0,3935,555,6587,2595,15990,3537,21568,11790,11407,5469,8234,5175,7253,5291,8472,5938,7863,7023,6661,7056,8073,8428,10751,9202,10070,10882,8339,14896,4729,11521,3294,7550,2627,7145,1954,6181,700,4270,143,1117,1,170,0,0,0,0,20221003
202209,8호선,신흥,2,0,3342,333,4958,2027,11456,3432,14851,6743,8542,4324,5876,4588,5676,4779,5983,5983,6072,7290,6125,7232,6936,8066,8449,9957,8545,10881,8102,15135,4429,12543,3527,7434,2700,6611,1814,5666,762,3511,109,975,1,131,0,0,0,0,20221003
202209,8호선,암사,51,0,13730,825,27704,4985,79853,9556,100679,19719,48750,14074,27418,11656,23265,13292,24629,16125,23021,17659,19894,19530,18455,25169,20393,30822,22072,42615,23099,65825,13162,55743,9551,30831,7416,25146,5004,26953,1859,14893,297,3949,2,627,0,0,0,0,20221003
202209,8호선,잠실(송파구청),11,0,1361,2184,4038,9636,8546,29567,12546,72751,9227,40095,9237,28727,11711,29051,14821,28818,18027,28819,21720,27616,27493,28110,32549,29837,43674,35175,60620,40660,35367,20941,32117,11108,31410,7601,23868,6126,8160,3579,1319,1270,6,39,0,0,0,0,20221003
202209,8호선,장지,5,0,6084,2724,15912,11313,44954,25190,54758,45026,30497,28484,20275,17653,17454,18636,19078,21138,20124,18635,19973,20914,22627,22940,30099,27226,40955,31777,44997,47751,24434,33979,21235,19505,16837,15707,9688,16606,3796,9286,573,2279,8,5,0,0,0,0,20221003
202209,8호선,천호(풍납토성),63,1,10177,1801,16110,10121,38842,13378,53595,26657,30086,22360,18399,16610,17559,17157,18783,19149,19318,20825,18421,21811,19933,26193,22973,30957,27410,43270,28318,62105,18345,45162,15517,24974,11976,22628,9111,19468,4148,11518,820,4018,4,251,0,0,0,0,20221003
202209,9호선,가양,63,0,15079,1484,25475,8430,73228,27147,76755,47895,42694,27396,30904,18119,29268,18307,30824,19905,28041,23035,26332,23721,27691,27473,32936,34304,39165,42616,46353,67238,20589,57647,14682,34141,12266,32569,8928,28686,3623,18744,444,6105,2,146,0,0,0,0,20221003
202209,9호선,개화,2,0,1727,168,6521,2773,14312,3268,8989,5431,3679,2769,2487,2143,2411,2287,2311,2052,2206,2037,2531,1840,2821,2465,4296,2136,5758,3171,5939,6232,2757,4908,1550,2892,1617,1883,463,1527,200,1068,54,519,7,65,4,4,0,0,20221003
202209,9호선,고속터미널,16,0,2044,1469,5069,15693,15729,20462,21037,29383,18256,30893,15862,32639,17950,33312,20764,33839,22915,36030,25609,37642,29294,39662,33328,45032,37314,48834,36660,56450,32386,37206,33070,23399,27075,19478,23605,19345,9232,10787,1095,1590,11,7,0,0,1,0,20221003
202209,9호선,공항시장,9,0,3247,169,4495,1153,10038,1952,10882,3943,6249,3121,4616,3035,4314,3270,4717,3625,4244,4065,4015,3935,4147,4874,4329,6437,4502,7566,4005,10654,2687,9730,2338,6008,1865,5382,1303,4949,662,3644,120,1324,1,11,0,0,0,0,20221003
202209,9호선,구반포,1,0,223,170,566,2274,1280,2785,2170,4337,1302,3179,1060,1728,1213,1705,1465,1918,1658,2097,2235,1426,2296,1572,3646,1503,3806,1778,4196,2653,2015,1610,1433,713,986,710,925,583,284,435,61,192,0,3,0,0,0,0,20221003
202209,9호선,국회의사당,1,0,792,1667,1905,9152,3987,42301,6969,142952,6016,71986,7044,24187,11414,18154,14431,16535,16626,18066,20856,14414,22904,10574,31083,10008,68612,12126,102016,11880,33848,7007,22339,4325,19888,3155,12933,2779,5333,1905,904,543,0,3,0,0,0,0,20221003
202209,9호선,김포공항,5,0,1205,1477,2699,12159,6776,19553,9039,23767,8389,18282,8058,19971,10598,21948,12033,22421,13737,21758,14303,21347,16671,21925,16162,25508,18752,27189,21614,28596,15264,18457,14657,7790,13883,3875,9742,2953,1503,1998,99,1112,0,12,0,0,0,0,20221003
202209,9호선,노들,9,1,3711,267,5690,1421,16442,2606,21060,4581,12137,3587,8085,3722,6841,3604,6895,4276,6781,4670,5818,5453,5850,7480,6631,8541,6802,10161,6839,16531,4915,11546,3626,7106,3115,6650,3026,6047,1205,4198,199,1000,0,11,0,0,0,0,20221003
202209,9호선,노량진,343,2,15741,2055,24165,13875,62735,40916,89453,70327,49765,36681,31847,26898,30481,26677,34265,31352,38946,34530,32866,30359,33681,34776,38755,42365,48022,58131,56609,88609,31363,56835,30330,38452,35761,36666,38372,36238,12541,22784,1286,5389,5,13,0,1,0,0,20221003
202209,9호선,당산,105,2,8416,1412,17171,6459,51318,15586,61011,42361,34781,23130,25691,16717,24572,17930,26586,20214,24904,22157,23549,21990,23998,25261,27374,30356,34677,46165,45449,65558,23686,49179,19214,31692,18905,30444,16576,30172,8132,21070,1369,5159,3,258,0,0,0,0,20221003
202209,9호선,동작(현충원),7,0,942,230,1643,1477,5093,1727,6060,3292,4030,3024,2903,2953,3849,2625,3975,2347,3539,2365,3408,2582,3579,2400,4125,2410,3899,2926,4080,4072,2011,2846,1511,1705,1408,1763,1179,1898,570,1349,84,733,2,229,0,0,0,0,20221003
202209,9호선,등촌,17,0,5215,750,14637,3154,43854,6712,55056,17407,24025,11083,16846,9382,16194,10617,16549,11989,15190,12805,14032,13596,13904,16702,15281,19506,15425,25297,18813,40822,8860,35004,6400,19858,5379,15069,4249,14352,1806,10365,347,2799,5,16,0,0,0,0,20221003
202209,9호선,마곡나루(서울식물원),1,0,3950,1137,10489,7627,30385,17416,30446,47562,14748,20967,11178,12259,11499,10729,13175,10996,14001,11928,14061,12385,16113,13310,20197,15187,33365,23943,41151,34976,18161,30064,14661,16585,14624,14487,12390,14116,6346,9452,869,3729,3,135,0,1,0,0,20221003
202209,9호선,사평,1,0,820,168,3082,1685,11104,4870,13744,7328,7903,3429,5770,3134,4994,3690,5591,4256,5213,5091,4948,5239,5568,5657,7931,7180,7343,9114,7779,11213,4561,8822,2937,5157,2125,5034,1931,5076,667,2753,104,750,0,3,0,0,0,0,20221003
202209,9호선,샛강,5,0,998,1108,2329,3880,4699,15261,6035,35482,4750,13603,4661,7942,5617,7318,6106,6403,6987,6518,7689,6592,9008,6016,10961,6868,19676,9518,30016,12386,11234,6960,8737,3866,8317,3249,6634,3054,3922,1936,854,900,6,8,0,0,0,0,20221003
202209,9호선,선유도,0,0,1756,1325,5712,4835,21444,14436,25471,41020,12099,17343,7771,7263,8224,7256,8860,7230,8548,7739,8441,8126,10040,8602,13538,10120,24336,12383,35383,20374,12953,15061,7607,8421,6197,7674,5042,6927,1882,4687,269,1546,0,7,0,0,0,0,20221003
202209,9호선,신논현,59,0,4052,1357,12214,12939,31541,37995,42374,83671,28123,88922,25042,47820,28635,38420,34596,37789,38024,42090,40382,40463,46410,39113,57309,47497,76936,61854,100619,90620,69909,52821,52691,28262,55773,24869,52059,22922,27737,14021,4577,3016,14,516,0,0,0,0,20221003
202209,9호선,신목동,0,0,1780,437,5869,2096,20673,3505,20804,5869,10017,2745,6448,2758,5749,2960,5339,3224,4772,4319,4607,4156,4450,4428,6135,6555,6912,8871,5866,13599,2756,11296,1923,6190,1755,6830,1689,5689,532,3545,120,1495,2,104,0,0,0,0,20221003
202209,9호선,신반포,1,0,526,872,2025,10827,6261,8091,8815,8937,5275,5423,4049,5092,4223,3730,5264,3956,5110,5828,5115,5602,7336,6341,13115,8420,13111,9236,9682,13207,6361,8960,5403,4837,6065,3529,4586,3358,1639,2055,182,464,2,0,0,0,0,0,20221003
202209,9호선,신방화,6,1,4346,580,10968,2654,27886,4884,27183,11345,14621,6213,10547,5646,9336,6346,10377,7537,9196,7800,8332,7813,8650,10641,11751,12295,9536,14588,9976,24500,5403,19899,4268,11624,3235,10177,2419,9490,984,6269,134,2174,3,11,0,0,0,0,20221003
202209,9호선,양천향교,13,0,4066,1044,10057,6139,30514,10341,31198,38895,14271,16468,11319,8993,11174,7954,12553,9080,12138,9497,11548,10032,12709,10183,15187,12053,20867,17612,31825,25939,10771,24580,7017,15244,6100,12847,4200,13099,1887,9577,314,3046,1,20,0,0,0,0,20221003
202209,9호선,여의도,23,0,2702,2201,4411,22760,9141,129589,10586,168161,10875,69334,13547,30863,19260,30279,20625,29612,25631,31545,30320,26423,38195,25098,55244,25017,138405,27845,144551,31611,65992,18059,53431,9283,42289,8001,26363,7007,10094,4113,1461,1791,5,228,0,0,0,0,20221003
202209,9호선,염창,11,0,11319,657,27317,4646,77169,8476,84610,21005,45449,11277,27444,10004,23567,10933,23790,13894,20819,15438,18360,17367,18032,22300,19381,28097,22631,40949,24747,69488,12967,59908,9614,37049,8271,31602,6130,31314,2607,21693,426,5258,4,820,0,0,0,0,20221003
202209,9호선,증미,1,0,2327,614,7995,4061,22128,8449,23197,32415,11929,12074,8837,7043,9157,6078,9361,6846,8709,7203,8107,7624,9075,9191,11140,9641,17251,11507,27041,19716,8163,15987,4944,8469,3898,7451,2184,7035,945,5163,138,1342,0,7,0,0,0,0,20221003
202209,9호선,흑석(중앙대입구),4,0,3395,1261,6149,6225,16475,12497,20935,29239,14510,16995,12088,18176,12595,13464,14599,13917,14286,14303,15781,13415,19119,12955,23054,15647,27635,19920,22931,29940,12321,18373,10843,12991,11483,10446,11521,10464,5949,7440,1198,1913,0,24,0,0,0,0,20221003
202209,9호선2~3단계,둔촌오륜,0,0,308,218,1042,1155,3286,3473,3915,2284,2706,1027,1492,769,1360,847,1292,868,1319,947,1339,1005,1743,1220,4016,1456,1802,2264,1834,2904,992,2504,566,1417,522,1411,355,1448,140,743,28,272,0,39,0,0,0,0,20221003
202209,9호선2~3단계,봉은사,1,0,1557,1450,5246,11663,8677,34321,10107,99161,8818,72336,8972,35529,13506,29638,17390,29181,21533,30623,25493,27430,31530,23484,41917,22913,68377,25252,95057,23866,45933,15259,32284,7797,28626,7202,20614,5882,5829,2949,754,743,3,6,0,0,0,0,20221003
202209,9호선2~3단계,삼성중앙,0,0,770,569,2629,3970,5903,14255,6790,42369,5753,31668,5493,12421,6217,7558,7279,7060,7842,8056,8730,6947,9994,7333,13621,7720,23575,9340,40296,13327,17158,7918,9483,5108,8846,4204,6124,3634,2636,2610,523,783,2,6,0,0,0,0,20221003
202209,9호선2~3단계,삼전,1,0,4324,386,6742,2206,20373,3768,31000,11034,19180,7655,10687,5402,8620,5421,9031,6371,9023,7175,7931,7636,8061,8717,9039,10691,10819,15738,13709,24755,6876,19865,5426,12078,4598,11329,3636,10696,1469,6518,232,2059,0,379,0,0,0,0,20221003
202209,9호선2~3단계,석촌,2,0,2712,337,8898,2251,23736,5466,30913,11765,21179,10863,12731,7782,11543,7978,12514,9051,12359,10044,11459,9957,12284,10295,14303,13629,16291,18641,16738,27459,9903,23281,8733,12704,9192,12548,7987,12823,3044,7474,529,2153,0,9,0,0,0,0,20221003
202209,9호선2~3단계,석촌고분,0,0,2581,429,5580,2233,16932,4869,27605,13150,16851,9089,9413,5928,8397,5248,8864,6050,8273,7214,7730,6531,7784,8560,9506,9713,11050,12687,13984,22573,6556,16842,4562,11033,4298,9664,3317,8995,1168,5964,161,1787,4,5,0,0,0,0,20221003
202209,9호선2~3단계,선정릉,1,1,989,1173,3655,7145,8119,18817,10021,63019,7681,45788,6319,19466,7393,13007,9228,11063,10258,11640,11431,10784,13187,9615,17152,10668,31307,12837,52469,14406,27285,10520,14736,6754,12345,6335,10206,6122,3711,3624,724,1151,0,3,0,0,0,0,20221003
202209,9호선2~3단계,송파나루,2,0,1940,289,3727,1947,12113,3410,17714,11213,10768,8090,6446,5129,5958,6734,6660,7469,7153,8050,7052,7449,7520,7481,7831,11125,9201,13947,12387,20804,6494,16430,6058,6987,6045,6355,4900,5720,1910,3709,310,1543,3,3,0,0,0,0,20221003
202209,9호선2~3단계,언주,0,0,1162,1201,2414,8526,6657,20629,9838,61918,8641,44052,8557,21612,10050,12009,11539,10841,12249,13128,13792,10933,16654,11066,22088,11098,38572,12532,54287,14207,25526,9882,13887,6560,11716,6071,8574,4968,3361,3272,600,982,0,58,0,0,0,0,20221003
202209,9호선2~3단계,올림픽공원(한국체대),4,0,1803,628,7077,4026,15917,6468,19037,18602,13064,11313,8751,13730,8634,15397,10590,17297,10255,18791,11285,19631,13260,19957,16802,19656,23270,20798,21550,25121,13152,17252,15137,11142,22470,9832,21496,9996,5676,6006,181,1645,2,28,0,2,0,0,20221003
202209,9호선2~3단계,종합운동장,1,0,1149,268,3450,1753,9413,4670,10191,10931,7600,7498,5031,4280,5186,4309,5538,4990,5994,6089,5723,6109,6201,7282,7777,8242,9793,11170,11620,15538,7005,10526,5782,5901,6407,5431,9504,5395,3369,3309,502,793,1,13,0,0,0,0,20221003
202209,9호선2~3단계,중앙보훈병원,0,0,3020,549,14461,6230,42690,11568,43546,19255,25000,13834,18672,13815,17174,8507,15200,10442,11466,13617,15322,11480,17565,11275,17054,12205,18384,17600,13280,30915,5677,25441,3924,13934,3566,14031,2461,13983,859,7837,92,1796,0,177,0,1,0,0,20221003
202209,9호선2~3단계,한성백제,0,0,944,277,2745,1071,6755,1916,9115,6045,4931,4221,3434,3110,3166,3299,3796,3320,4009,3655,4054,3708,4344,3650,5369,4199,5983,5241,7982,7899,3612,6153,2750,3445,2925,3077,2595,3217,595,2076,101,756,0,1,0,0,0,0,20221003
202209,경강선,경기광주,2,0,2931,294,14908,2159,41750,5384,41186,11010,21629,4811,13423,4472,11704,5418,10807,5990,9834,7548,8207,7892,8466,10492,10132,14500,11272,20972,9765,34413,4886,28892,3297,18212,2462,14314,1671,9035,584,7560,0,34,0,0,0,0,0,0,20221003
202209,경강선,곤지암,1,0,818,119,2872,1791,7301,5862,6720,6779,4586,3360,3309,2633,3518,2419,3736,2940,3467,2806,3435,2763,3922,3284,4897,4107,7861,5322,6869,5946,2828,6376,1808,3649,1107,3630,500,2466,222,2007,0,0,0,0,0,0,0,0,20221003
202209,경강선,부발,2,0,891,34,2734,1988,6623,6860,5308,6959,3917,2108,3181,1964,3986,2536,3522,2893,3522,2316,4408,2850,4101,3154,5467,3452,7989,4631,6467,5415,4688,6178,2095,3778,1386,3581,832,3019,347,2541,3,1383,0,0,0,0,0,0,20221003
202209,경강선,삼동,2,0,1272,147,4640,1496,12759,2699,13020,2545,7381,1070,4258,1064,3043,1454,2829,1690,2580,1913,2128,2595,2237,2919,2662,4019,3851,6622,2926,9042,1450,8905,870,4874,671,4392,508,3539,133,1603,4,36,0,0,0,0,0,0,20221003
202209,경강선,세종대왕릉,0,0,207,2,670,124,1343,765,964,763,722,567,852,536,629,781,679,721,657,509,746,738,775,695,854,734,869,756,1044,909,351,1260,191,607,121,562,71,327,9,372,1,107,0,0,0,0,0,0,20221003
202209,경강선,신둔도예촌,4,0,670,104,2523,519,6279,2620,4791,4272,3214,2410,2649,1415,2211,1656,2703,1738,2611,1655,2254,1728,2358,1999,4007,2488,4523,3838,3635,4283,1607,4541,1249,2773,764,2815,302,2249,69,1669,1,1,0,0,0,0,0,0,20221003
202209,경강선,여주,0,0,1299,4,3761,868,6539,4108,5925,6201,4496,6033,4645,3702,4515,4302,5175,4619,5040,4349,5809,4044,6714,4209,8045,5331,7291,5726,4712,6190,3734,7792,2379,5604,1624,3083,1022,3448,239,3046,0,1218,0,0,0,0,0,0,20221003
202209,경강선,이매,13,0,667,18,1736,1018,4819,2001,3850,3079,2019,1425,1491,1048,1492,1046,1542,1106,1452,1362,1473,1186,1615,1634,2088,1877,2335,2666,2339,2882,1421,2423,1058,1249,1322,1063,1074,863,313,395,14,121,0,0,0,0,0,0,20221003
202209,경강선,이천,10,0,867,35,2999,1428,8063,5860,6910,7920,5289,4385,4715,3169,4532,4484,4654,4227,4680,4529,4608,4465,4763,4596,6524,5702,6743,6921,7918,8797,4179,6860,3243,5629,2491,3362,1236,3998,436,1781,0,638,0,0,0,0,0,0,20221003
202209,경강선,초월,0,0,1351,192,5997,1588,14688,4634,15327,5796,8416,2118,4893,1993,4480,2010,4134,2260,4115,2799,3331,3001,3477,4021,5157,5249,5768,7195,5429,12388,2411,10053,1724,7840,1271,5027,610,5001,313,3880,0,0,0,0,0,0,0,0,20221003
202209,경강선,판교,3,0,734,17,2463,6380,5738,14382,3870,28741,2468,20467,2496,9654,3445,7346,3487,6072,4368,5512,5830,5117,8611,4648,8939,5223,16507,7692,23055,6579,16647,4371,13225,1924,9866,1682,5444,1248,2126,720,3,190,0,0,0,0,0,0,20221003
202209,경부선,가산디지털단지,1797,7,7105,3218,7092,12319,15659,52764,16043,150288,11548,69735,10630,22612,11363,15868,13829,15830,14489,16481,15237,15713,17832,15978,27223,19130,66698,24615,105678,28619,41279,20923,24352,12985,19705,12792,13455,10798,6061,6479,247,1017,0,0,0,0,0,0,20221003
202209,경부선,관악,201,1,7244,1709,12252,4123,33428,6885,30235,10968,15196,10039,11251,9354,9896,6947,10537,7470,9895,7691,9293,7859,9798,9182,12169,11491,12385,16842,11103,28264,6602,21287,4850,12133,4469,11887,2677,10269,948,7221,50,564,0,0,0,0,0,0,20221003
202209,경부선,광명,0,0,13,1158,3043,2789,12119,6369,10074,6610,6302,5484,3914,3752,6469,2276,4824,7067,4288,185,3589,7598,8462,3911,2759,4806,8790,6631,9677,11598,8618,6751,6443,3508,3700,5712,2201,2477,1002,56,2,1,0,0,0,0,0,0,20221003
202209,경부선,구로,11869,30,21954,4870,18416,12873,38033,31191,37685,70095,26912,39346,20581,25288,20556,21195,21623,21293,22157,22361,22981,21294,26360,24324,31726,28411,48318,37117,60907,42719,24432,29744,18532,19647,16412,18926,11057,16601,4224,14277,58,12671,0,27,0,0,0,0,20221003
202209,경부선,군포,67,0,4979,2065,9050,7668,18897,29469,18773,41514,10313,7787,7983,4735,7204,4849,7551,5361,7268,5902,7102,5435,7253,6374,9630,8338,21219,10266,33225,15894,10543,12078,9113,7576,5270,6489,3219,6047,1178,3702,45,647,0,0,0,0,0,0,20221003
202209,경부선,금정,566,6,22595,6290,36186,18549,89282,40593,88859,86179,53414,31929,36556,22226,32955,23337,34592,25363,32633,27928,29292,28689,31244,36068,38892,44633,59545,63942,72267,91438,33211,73921,25704,42357,22733,42520,16828,35442,7143,25693,425,9160,0,0,0,0,0,0,20221003
202209,경부선,금천구청,785,3,11564,1398,17847,5334,46585,15429,42948,28881,25990,11965,18250,9435,15699,9745,15651,11384,14253,14272,13024,12670,13543,17416,14914,19967,17922,29459,25199,43140,11585,33776,8193,17677,6650,17423,4608,14446,1470,9704,42,693,0,0,0,0,0,0,20221003
202209,경부선,남영,152,1,2601,1084,4828,6119,12570,20383,19163,54403,11781,28729,9482,16298,9772,12821,11221,11912,11851,11773,12094,11076,16504,11054,22258,13162,25543,16928,41305,23417,16712,14426,12874,10166,13424,8925,11197,8206,4832,5427,125,666,0,0,0,0,0,0,20221003
202209,경부선,노량진,679,5,4881,1937,7416,5622,17910,10026,24284,16851,13994,11169,10675,9032,11101,10492,12678,11335,13770,11530,12959,10949,13660,12978,15251,16696,17383,23530,19529,35488,13778,20669,13278,12366,14233,11173,13752,10109,5006,6378,169,846,0,0,0,0,0,0,20221003
202209,경부선,당정,30,3,3527,996,10377,3145,26663,8175,24480,16830,12673,10615,8908,6524,8579,4841,9270,6611,8062,6430,8005,6607,9751,6922,11790,9865,13226,13521,14643,20622,6034,17371,4520,12055,3926,9431,3106,9781,1276,6533,92,1062,0,0,0,0,0,0,20221003
202209,경부선,대방,554,7,5356,2287,9706,8405,27009,30662,33819,46084,20295,21219,14778,12077,13846,11140,15085,12487,14468,13517,14230,12475,15504,13918,16364,16722,27027,23703,36583,33174,13767,21977,10351,14405,8892,14708,6884,12712,2107,9180,69,1494,0,0,0,0,0,0,20221003
202209,경부선,독산,749,12,7546,2234,17504,11959,47359,43111,43509,103963,24287,49161,17997,15675,17482,12330,18964,13125,17700,14544,17070,12917,19210,16731,26071,20145,59568,28223,73308,42749,33683,33690,18276,20297,12186,20609,7516,17941,2555,11449,99,909,0,0,0,0,0,0,20221003
202209,경부선,두정,1183,2,5386,1034,9706,3300,16667,10983,15217,23713,13322,20304,10271,16315,10957,12504,13349,13768,13516,11654,12774,9968,15952,9146,17308,13822,19831,17030,18260,23059,11450,16382,8818,13490,7469,9355,5247,9166,2277,7425,37,2064,0,0,0,0,0,0,20221003
202209,경부선,명학,175,2,6418,2133,10394,7131,26939,23938,23296,57226,11828,14219,8742,8477,9262,12253,9703,7259,9089,8735,11341,9066,9980,7253,15353,9322,28833,12197,37146,20165,12348,17176,11458,9910,7505,8558,4736,7859,1965,6069,113,869,0,0,0,0,0,0,20221003
