p.H,DO,EC,WT,BOD,COD,TOC,Chla,SS,TN,T.P,NH3N,PO4P,Flow,logTC,logFC
1.430154047,-0.259525155,-0.638626414,1.761047112,0.159824226,0.937499498,0.061118779,0.812896822,-0.297319785,-1.080807892,-0.482054638,-0.835895525,-0.205089762,-0.321982921,-1.993075827,-2.484458174
2.768617217,-0.050026485,-1.133355563,1.785983755,1.278134873,1.017138055,0.169422522,1.6803761,0.208807424,-1.214448684,-0.488695543,-0.770350959,-0.243724842,0.092135687,0.562192601,0.093792732
-1.820399366,-1.935514512,-1.456832314,1.262314253,-0.016751139,-0.257078849,-0.642855552,-0.522603923,0.425719085,-1.355462762,-0.355877439,-0.708831058,0.289439253,0.736600745,1.279087024,1.522462175
-0.290727171,-1.237185614,-1.780309065,1.15009936,-1.076203331,-0.296898127,-1.076070526,-0.910137621,-0.014129561,-1.531499943,-0.415645586,-0.949736089,0.266258206,1.183250449,1.105132074,1.085759759
-2.01160839,-0.992770499,-1.751766998,1.187504324,-1.076203331,-0.973825857,-1.671741114,-1.041302873,-0.297319785,-1.432882255,-0.727768132,-1.361401965,-0.13554662,0.87651386,0.956299982,0.960370951
-0.099518147,-0.643606049,-2.227468103,0.963074538,-2.253372433,-1.252560805,-2.267411702,-1.097942413,-0.225015898,-1.655463299,-1.132863352,-1.326329872,-0.560532493,1.802015768,0.742815229,0.127825403
0.856526974,-0.2944416,-1.94204744,0.81345468,-1.959080157,-1.37201864,-2.050804215,-1.163525039,-0.749219078,-1.386799223,-0.767613563,-1.076800556,-0.13554662,1.040933388,0.45598602,0.674054792
0.282899901,-0.08494293,-2.512888765,0.377063429,-1.959080157,-1.212741527,-1.942500472,-1.157562982,0.479947,-1.783574127,-0.853945332,-1.313680921,-0.320995001,5.054347144,1.314806726,1.163261889
-0.290727171,0.019806404,-1.48537438,0.72617643,-1.488212517,-1.451657196,-2.321563574,-0.543471122,-0.664864543,-1.09186782,-1.000045247,-1.113022554,-0.630075636,-0.123804381,-0.162083893,0.002436594
-0.290727171,0.403887299,-1.323636005,0.489278322,-1.370495606,-1.172922248,-2.104956087,-0.27815959,-0.520256769,-1.276660777,-1.046531584,-1.118772077,-0.776888937,-0.121763621,-0.510112858,-0.077073363
-0.481936196,0.753051748,-0.952589143,0.514214965,-0.664194145,-0.774729466,-1.834196729,-0.021791144,-0.532307417,-1.051314752,-1.152786067,-1.113022554,-0.792342969,-0.220965306,-0.572503271,-0.435068952
-0.290727171,0.648302413,-0.553000216,0.190038607,-0.134468049,-0.655271631,-1.021918654,1.280918288,-0.405775615,-0.575737864,-1.099658826,-1.192365977,-0.776888937,-0.402921533,-1.106870016,-0.647999027
-0.481936196,-0.818188274,-1.551972535,0.003013785,-0.60533569,-0.814548744,-1.292678012,-0.832630881,-0.194889278,-0.925047245,-0.302750197,-0.681808298,0.088536841,-0.321982921,0.388237652,1.115074036
-0.864354244,-0.713438939,-1.399748181,-0.084264465,-1.605929427,-1.172922248,-1.56343737,-0.939947906,-0.556408713,-1.400163303,-0.714486322,-1.092324269,-0.197362747,-0.277899048,-0.234356757,0.002436594
-0.290727171,-0.50394027,-0.16292531,-0.271289287,-0.899627966,-0.575633075,-0.697007424,-0.683579459,-0.713067134,0.048226387,-0.488695543,-0.194823665,-0.035095413,-0.395605928,0.141057313,0.174306602
-0.290727171,-0.22460871,0.179579485,-0.371035859,-1.076203331,-0.973825857,-1.455133627,-0.591167577,-0.652813895,-0.021358991,-0.827381711,-0.691007536,-0.436900239,-0.186981465,-0.308296541,-0.18539564
-0.099518147,-0.643606049,-0.381747818,-0.794958788,-1.193920241,-0.854368023,-1.455133627,-0.889270422,-0.59858598,-0.354078481,-0.375800154,-0.320738228,0.080809825,-0.219650918,0.333705573,0.14388802
0.282899901,0.753051748,0.217635573,-0.98198361,-1.605929427,-1.212741527,-1.725892985,-0.868403223,-0.610636628,-0.255460793,-0.926995289,-0.482874788,-0.606894588,-0.325822316,0.141057313,-0.699299012
0.474108926,0.543553079,-0.686196525,-1.131603468,-1.370495606,-0.973825857,-1.56343737,-0.597129634,-0.538332741,0.118733425,-0.867227142,-0.432278982,-0.630075636,-0.344552341,-0.658825885,-0.876088197
-0.481936196,0.718135303,0.617224501,-1.580463041,-0.311043415,-0.575633075,-1.400981755,-0.89225145,-0.478079502,-0.040253034,-0.163291187,-0.23277052,-0.058276461,-0.31873154,0.604699047,-0.060006832
-0.099518147,0.543553079,-0.296121619,-1.293691647,-0.958486421,-0.973825857,-1.455133627,-1.130733726,-0.086433448,-0.752696706,-0.621513648,-0.807722861,-0.235997826,-0.024360573,0.499444991,1.202012954
-0.481936196,1.695795762,-0.191467376,-1.680209612,-1.017344876,-1.093283692,-1.725892985,-1.205259437,-0.472054178,-0.178041299,-0.302750197,-0.228170901,-0.00418735,-0.249068991,0.643990719,0.339450389
-0.481936196,0.438803744,0.797990921,-1.755019541,-1.135061786,-0.973825857,-1.23852614,-1.187373267,-0.688965839,0.359286851,-0.342595628,0.093227457,0.049901761,-0.310084253,0.141057313,-0.329858807
-0.099518147,0.753051748,0.826532987,-1.717614577,-1.193920241,-0.934006579,-1.021918654,-1.163525039,-0.785371021,0.774494968,-0.581668217,0.607809802,-0.174181699,-0.363178599,-0.11207631,-1.401034618
-1.437981317,0.927633973,0.740906788,-1.605399683,-0.840769511,-0.655271631,-0.967766782,-0.948890991,-0.694991163,0.930255615,-0.515259164,0.687728178,-0.151000651,-0.366049499,-0.628464138,-1.275645809
-0.481936196,0.368970854,0.407916015,-1.40590654,-0.546477235,-0.257078849,-0.480399937,-0.793877512,-0.339497052,0.771729986,-0.25626386,0.897585782,0.011266682,-0.137380623,0.531830855,0.266666654
-0.099518147,1.241881977,0.179579485,-1.730082898,-0.781911055,-0.137621014,-0.913614911,-0.62395889,-0.574484684,0.079562848,-0.654718174,0.058730317,-0.212816778,-0.292305429,0.141057313,-0.721686285
-0.290727171,0.124555739,-1.009673276,-1.418374862,-0.075609594,-1.172922248,-0.642855552,-1.136695783,-0.002078913,-0.383110791,-0.282827481,-0.317863466,0.150352968,0.395984082,1.42315649,1.097706331
-0.290727171,0.822884638,-0.581542282,-1.74255122,-0.546477235,-0.655271631,-1.130222397,-1.232088693,-0.46000353,-0.025045634,-0.389081965,0.151297644,0.026720714,-0.228419268,0.597912304,0.401893815
-0.290727171,0.438803744,-0.476888039,-1.480716469,-1.664787882,-1.212741527,-1.346829884,-1.187373267,-0.694991163,0.134862487,-0.528540975,0.314584109,-0.158727667,-0.128854397,0.408478816,-1.001477005
-0.290727171,0.683218858,-0.771822724,-1.443311504,-1.900221702,-1.252560805,-1.455133627,-1.145638868,-0.725117782,-0.552696348,-0.80081809,-0.191373951,-0.382811128,-0.228903516,0.008656283,-2.005390604
-0.290727171,1.381547757,0.198607529,-0.994451932,0.395258046,0.65876455,0.006966907,1.564115991,-0.285269137,0.297535589,-0.017191271,0.595735803,-0.71507281,-0.407729425,-0.666803285,-1.782722568
1.621363071,1.800545097,0.29374775,-0.483250752,0.866125687,1.614427228,0.277726266,1.096094524,-0.291294461,1.207675467,-0.203136618,0.98555349,-0.745980874,-0.418417473,0.345135878,-0.220331833
-0.481936196,-0.259525155,-1.380720137,-0.495719073,0.983842597,0.977318776,-0.426248066,-0.606072719,1.263239108,-0.819517102,-0.276186576,-0.740453437,-0.042822429,1.03432686,1.436968108,1.485317372
0.474108926,1.067299753,-0.524458149,-0.533124038,-0.664194145,-0.774729466,-0.642855552,0.088506909,-0.484104826,-0.056382095,-0.648077269,0.26341335,-0.444627255,-0.314286834,-0.628464138,-0.657736989
0.474108926,1.172049088,0.06541122,-0.47078243,0.277541136,0.22075249,-0.263792451,0.598262774,-0.18283863,0.98048612,-0.907072574,1.233357949,-0.75370789,-0.37697967,-1.001854091,-1.366098424
1.238945023,0.159472184,-0.267579553,-0.645338931,0.218682681,0.021656099,-0.426248066,0.997720586,-0.21296525,0.297996419,-0.614872743,0.645181705,-0.529624429,-0.307317121,0.019372194,-0.060006832
0.856526974,0.787968193,0.360345905,-0.221416001,0.512974957,1.33569228,-0.534551809,1.221297719,-0.249117193,1.068504711,-0.926995289,0.956230921,-0.784615953,-0.40124396,-1.857460024,-2.484458174
-0.481936196,-1.411767838,0.132009375,0.015482107,-0.840769511,-0.296898127,-0.588703681,-1.080056243,-0.791396345,0.614586848,-0.482054638,0.937257494,-0.181908715,-0.22649957,0.720192751,0.718427773
2.00378112,2.359208216,-0.305635641,0.389531751,0.042107316,1.176415168,-0.263792451,0.145146449,-0.496155474,-0.105230109,-1.039890678,0.273762492,-0.769161921,-0.393668936,-1.215338845,-1.063920431
1.430154047,0.299137964,-0.058271067,0.751113073,1.513568693,2.331174236,0.006966907,1.555172905,-0.243091869,0.072189563,-0.322672912,0.497418953,-0.220543794,-0.500082458,0.388237652,-0.03551134
0.474108926,-0.399190935,-0.010700957,0.701239787,0.866125687,1.256053724,0.494333752,1.701243299,-0.176813306,0.152374039,0.700026495,0.755572554,0.946235603,-0.223611376,0.356208986,0.371776407
-0.290727171,-1.341934948,0.369859927,0.626429858,0.689550322,1.295873002,0.115270651,-0.096316855,-0.291294461,0.556983058,1.490294218,1.359272512,2.174831127,0.982443134,0.58398162,0.568844647
-0.481936196,-0.22460871,-0.809878812,0.72617643,0.454116501,1.136595889,-0.209640579,1.292842402,-0.21296525,-0.153617292,-0.40900468,-0.223571282,-0.143273635,-0.178455239,0.446817963,0.493350344
0.282899901,-0.43410738,-0.248551509,1.037884467,0.159824226,0.738403107,-0.155488707,0.529699119,-0.255142517,-0.030575598,-0.39572287,0.238115447,-0.328722016,-0.199468148,0.069617908,0.456406324
-0.290727171,-0.818188274,-0.438831951,1.037884467,0.218682681,1.096776611,-0.047184964,1.3345768,-0.237066545,-0.317672886,-0.448850112,0.006409654,-0.575986524,0.082156717,1.130254932,1.520153174
-0.481936196,-1.132436279,-0.553000216,1.06282111,-0.193326505,0.698583829,0.223574394,-0.3944197,-0.327446404,-0.116750867,-0.076959418,0.183494975,0.289439253,0.021521936,0.840925344,1.085759759
0.091690877,-0.713438939,0.046383176,1.249845932,-0.48761878,0.141113933,-0.209640579,0.031867368,-0.508206121,-0.41076061,-0.482054638,-0.423079745,-0.552805477,-0.236824431,-1.898775813,-0.72941642
-0.290727171,-0.678522494,-2.217954081,0.800986359,-1.311637151,-1.13310297,-1.23852614,-1.235069722,0.630580098,-1.39647666,-0.322672912,-1.164768264,-0.073730493,3.83542547,1.488761676,1.301199618
0.282899901,-0.643606049,-0.638626414,1.374529146,-0.60533569,-0.894187301,-0.805311167,-0.155937424,-0.453978206,-0.949932082,-0.601590932,-0.941111804,-0.367357096,-0.173630053,-0.418789486,0.08184616
1.047735999,-0.57377316,-0.610084348,1.424402432,0.630691867,-0.097801736,-0.534551809,1.158696122,0.076250298,-0.764217464,-0.581668217,-0.74850277,-0.784615953,-0.090149137,-1.460614133,-0.397121018
-0.67314522,-1.656182953,-1.057243386,1.312187539,-0.36990187,-0.69509091,-0.859463039,-0.457021297,-0.267193165,-0.997858435,-0.329313818,-0.588091067,-0.127819604,0.316965168,0.989638371,1.250301198
0.474108926,-1.097519834,-0.838420878,1.499212361,0.924984142,0.778222385,-0.588703681,1.632679645,-0.261167841,-0.65730483,0.102345023,-0.337986798,0.096263857,0.746804544,0.662564965,1.103629421
2.194990144,-0.50394027,-0.809878812,1.910666969,0.748408777,0.857860942,0.223574394,0.803953736,-0.0743828,-1.101545257,-0.017191271,-0.805423051,-0.089184524,-0.299638329,-0.986851816,-0.435068952
1.047735999,-0.678522494,-0.239037487,1.74857879,-1.135061786,-0.057982458,-0.642855552,0.040810454,-0.532307417,-0.662834794,-0.468772828,-0.197123475,-0.22827081,-0.23058109,-2.274785211,-1.224245433
-1.055563269,-1.202269169,-2.12281386,1.125162717,-2.076797067,-0.894187301,-1.23852614,-1.232088693,-0.447952882,-1.357766913,-0.38244106,-1.103823316,0.204442079,0.723145565,0.310249635,1.034459774
-0.864354244,-1.062603389,-1.342664049,1.025416145,-1.135061786,-1.13310297,-1.021918654,-0.06650657,-0.538332741,-1.002927569,-0.335954723,-0.891665902,-0.13554662,-0.1020651,-0.379140617,0.198099355
1.238945023,-0.36427449,-0.952589143,0.925669574,-0.428760325,-0.257078849,-0.805311167,1.108018638,-0.586535332,-0.896014935,-0.448850112,-0.911789234,-0.637802651,-0.157909284,0.157488376,0.365552143
-0.481936196,-1.062603389,-1.561486557,0.913201252,-1.135061786,-1.212741527,-0.859463039,-0.591167577,-0.622687276,-1.286338214,-0.309391102,-0.962959993,0.073082809,-0.012479199,0.61148579,1.15302197
3.151035266,1.032383308,-0.838420878,1.175036003,0.100965771,-0.376536684,-1.23852614,0.192842905,-0.514231445,-0.996936774,-0.687922701,-1.05322751,-0.71507281,-0.251715061,-1.967833904,-0.987221432
0.474108926,-0.57377316,-0.296121619,0.763581395,-0.193326505,-0.69509091,-0.967766782,0.127260279,-0.532307417,-0.784954828,-0.9402771,-0.933062471,-0.738253858,-0.238865191,-0.592744436,-0.476630975
-0.481936196,0.089639294,-0.086813133,0.676303144,-0.899627966,-0.734910188,-1.076070526,0.747314196,-0.472054178,-0.432880465,-0.980122531,-0.758276959,-0.792342969,-0.179890689,-0.838257855,-0.517691042
-0.67314522,-0.399190935,-0.067785089,0.576556573,-0.840769511,-0.774729466,-0.751159296,0.002057084,-0.134636039,0.004447507,-0.309391102,-0.342011465,-0.351903064,-0.309963191,-0.060401807,0.063273758
0.474108926,0.473720189,0.046383176,0.239911893,-0.60533569,-0.217259571,-0.751159296,1.170620236,-0.441927558,0.080023679,-0.887149858,-0.821521717,-0.769161921,-0.327620952,-2.141788853,-1.136704167
1.621363071,0.368970854,0.484028192,-0.071796143,-0.428760325,-0.535813797,-0.697007424,0.392571811,-0.357573024,-0.071589496,-1.006686152,-0.795648862,-0.807797001,-0.398234703,-1.750062786,-1.080986962
-0.099518147,0.089639294,0.7028507,-0.034391179,-0.311043415,-0.774729466,-0.913614911,0.37468564,-0.423851587,0.521038293,-0.780895374,-0.65536049,-0.784615953,-0.382980888,-1.877701189,-0.876088197
1.047735999,0.159472184,0.236663618,-0.433377466,0.218682681,-0.734910188,-0.697007424,-0.251330334,-0.188863954,-0.331958626,-0.667999985,-0.708256106,-0.699618778,-0.336752488,0.157488376,0.030546175
0.856526974,0.857801083,1.692308997,-0.695212217,1.395851783,-0.416355962,-0.480399937,1.456798967,-0.152712011,-0.055921265,-0.681281795,-0.594990495,-0.800069985,-0.300831655,-0.036231476,-0.094943025
0.66531795,0.124555739,-1.551972535,-0.919642003,0.924984142,-0.655271631,-0.372096194,-0.790896483,0.269060663,0.47311194,-0.38244106,-0.589240971,-0.011914366,-0.158393532,1.379459387,1.15302197
-0.290727171,0.194388629,0.893131142,-1.144071789,-0.075609594,-0.814548744,-0.697007424,-0.826668825,-0.610636628,-0.018594009,0.002731444,-0.186774333,0.320347317,-0.269978132,0.203804923,0.179125388
0.282899901,0.403887299,1.188065826,-1.056793539,-0.134468049,-1.13310297,-0.913614911,-0.731275914,-0.538332741,0.2551392,-0.754331753,-0.078683293,-0.660983699,-0.375302096,0.106528267,0.339450389
0.091690877,0.892717528,1.169037782,-1.243818361,-0.840769511,-0.894187301,-0.588703681,-1.023416702,-0.616661952,0.657904898,-0.628154553,-0.037286724,-0.444627255,-0.323297308,-0.61381906,-0.946964497
0.091690877,0.822884638,1.216607893,-1.356033254,-1.252778696,-0.774729466,-0.805311167,-1.211221494,-0.616661952,0.764356701,-0.827381711,0.047806222,-0.707345794,-0.326306564,-1.49895328,-2.005390604
-0.099518147,1.800545097,0.7028507,-1.368501576,-1.017344876,-0.854368023,-0.913614911,-0.951872019,-0.550383389,1.005831788,-0.8140999,0.68082875,-0.761434905,-0.373987709,-1.182000456,-1.703212611
0.282899901,0.927633973,1.302234091,-1.49318479,-0.781911055,-0.774729466,-1.021918654,-0.337780159,-0.550383389,1.339472938,-0.887149858,0.660130465,-0.792342969,-0.393201982,-1.562415284,-2.005390604
0.66531795,1.835461542,1.511542577,-1.480716469,-0.664194145,-0.734910188,-0.588703681,-0.465964382,-0.381674319,1.410901637,-0.780895374,1.259805757,-0.769161921,-0.38778878,-1.609446225,-1.526423426
0.474108926,0.648302413,1.406888334,-1.356033254,-0.311043415,-0.575633075,-1.130222397,-0.352685301,-0.435902235,1.672653258,-0.654718174,1.251756424,-0.769161921,-0.389587416,-1.20390854,-1.880001796
0.282899901,0.927633973,1.454458445,-1.144071789,1.631285603,0.260571768,0.331878137,0.881460476,0.353415198,1.956524734,-0.203136618,1.539232594,-0.637802651,-0.428863396,-1.102226454,-0.805814245
0.856526974,0.683218858,1.121467672,-1.393438219,1.395851783,0.141113933,-0.101336836,1.048398069,-0.18283863,2.448230683,-0.515259164,2.067613796,-0.769161921,-0.429105521,-1.316544667,-1.224245433
0.282899901,1.172049088,0.712364722,-1.181476754,0.218682681,0.539306716,0.765093111,0.267368616,-0.249117193,1.890165168,-0.621513648,2.219401214,-0.761434905,-0.415892465,-1.251058547,-1.703212611
0.474108926,1.032383308,1.540084644,-1.081730182,0.218682681,0.778222385,0.440181881,-0.588186549,-0.152712011,1.63210019,-0.694563606,1.951473423,-0.800069985,-0.409891247,-1.075198546,-1.275645809
-0.67314522,-0.15477582,1.625710842,-0.869768717,0.042107316,0.22075249,0.494333752,-0.668674317,-0.423851587,1.912745853,-0.488695543,2.624167662,-0.676437731,-0.417570039,0.050091138,-0.745278255
0.856526974,0.822884638,1.463972467,-1.044325218,1.925577879,1.216234446,1.7398268,0.68173157,-0.140661363,1.640855966,0.275008559,1.834758098,-0.297813953,-0.404478045,-1.485260727,-1.136704167
-0.099518147,-0.608689605,0.074925242,-0.757553824,1.336993328,-0.217259571,0.656789367,-0.302007818,-0.273218489,-0.127349964,-0.003909461,0.249039542,-0.49098935,-0.345520838,0.562192601,0.08184616
1.621363071,0.927633973,0.693336678,-0.695212217,1.278134873,1.614427228,1.198308084,1.403140454,-0.357573024,0.543158148,-0.541822785,0.730274651,-0.575986524,-0.426580513,-0.994352954,-1.136704167
-0.481936196,-1.726015843,-0.067785089,-0.159074394,1.336993328,-0.217259571,-0.209640579,-0.579243463,0.359440522,-0.213064403,0.215240412,0.251339351,0.119444904,-0.280787242,0.25976579,-0.41569342
0.66531795,-0.2944416,0.398401993,-0.308694251,0.218682681,-0.934006579,-0.697007424,0.213710104,-0.508206121,-0.072971987,-0.714486322,0.124274884,-0.722799826,-0.415062325,-1.041383895,-1.30375539
0.091690877,-0.015110041,0.959729296,-0.046859501,2.337587064,0.738403107,0.169422522,0.261406559,-0.423851587,0.536706524,-0.880508953,0.387028103,-0.730526842,-0.396920316,-0.944345371,-0.264905597
-0.099518147,-0.853104719,1.283206047,0.015482107,1.807860969,1.017138055,0.710941239,0.976853386,-0.014129561,0.345461942,-0.482054638,0.350806106,-0.684164747,-0.38514271,0.029849973,-0.362184825
0.282899901,-0.643606049,0.864589075,0.102760357,0.218682681,-0.177440292,0.115270651,0.437287237,-0.502180798,0.22610689,-0.621513648,0.480745335,-0.545078461,-0.138452886,0.861999968,0.871123032
0.474108926,0.124555739,0.312775794,0.190038607,0.100965771,-0.615452353,-0.047184964,0.073601767,-0.423851587,-0.447627035,-0.687922701,-0.385707843,-0.637802651,-0.385384834,-1.460614133,-1.275645809
0.474108926,0.159472184,0.636252545,0.339658465,1.572427148,0.698583829,0.981700597,1.409102511,0.353415198,0.085092812,-0.329313818,0.261688493,-0.707345794,0.522701436,1.04333699,0.943906768
0.856526974,-0.36427449,0.036869154,0.613961537,0.630691867,0.857860942,0.710941239,0.598262774,-0.237066545,-0.42596801,-0.601590932,-0.428829268,-0.707345794,-0.198759071,-1.345239495,-1.117328634
-0.099518147,0.438803744,0.036869154,0.701239787,1.160417963,0.857860942,0.223574394,1.230240805,0.148554185,-0.296474691,-0.023832177,-0.045911009,-0.460081286,-0.396072882,-0.628464138,-1.039424939
0.282899901,-0.678522494,0.06541122,0.863327966,-0.193326505,0.101294655,0.873396854,0.923194874,-0.158737335,-0.535645626,-0.362518344,-0.239669948,-0.58371354,-0.163685672,-1.689101161,-1.30375539
1.238945023,0.089639294,-0.781336746,0.925669574,0.042107316,0.101294655,0.602637496,0.559509404,-0.176813306,-0.719977753,-0.727768132,-0.704231439,-0.769161921,-0.25783734,-1.562415284,-1.080986962
1.621363071,0.578469524,-0.315149663,0.938137895,0.100965771,-0.097801736,0.386030009,0.204767018,-0.291294461,-0.276198157,-0.548463691,0.190969355,-0.498716366,-0.354877203,0.285603041,0.27449718
0.091690877,-0.2944416,0.369859927,1.000479502,0.159824226,0.857860942,1.523219314,0.27929273,0.003946411,0.019654907,-0.66135908,0.231216019,-0.761434905,-0.31139864,-1.276181404,-1.080986962
1.812572096,0.264221519,0.217635573,1.137631038,0.454116501,0.818041663,-0.047184964,0.756257281,-0.285269137,-0.018133179,-0.289468386,0.249039542,-0.483262334,-0.419610799,-2.351463505,-1.880001796
-0.67314522,-2.110096737,-0.324663685,0.776049716,0.630691867,0.300391046,0.656789367,0.610186887,-0.188863954,-0.636567466,0.228522223,-0.206897665,0.03444773,0.295952258,0.892123584,1.073512013
0.66531795,-0.399190935,-0.353205752,1.199972646,0.218682681,0.260571768,-0.047184964,0.186880848,-0.453978206,-0.303387146,-0.096882134,0.227191353,-0.081457508,-0.284021328,-1.049599426,-0.876088197
-0.481936196,-1.272102058,-1.94204744,1.050352788,-1.782504792,-0.814548744,-1.184374269,-1.088999328,-0.086433448,-1.391868357,-0.249622955,-1.164768264,0.134898936,0.337493829,0.795918519,0.991492272
1.430154047,-0.713438939,-0.457859995,1.349592503,0.983842597,0.539306716,0.115270651,1.656527873,0.034073031,-0.496014219,-0.342595628,-0.556468688,-0.676437731,2.379464346,-1.36024177,-0.522509827
-0.67314522,-0.678522494,-1.704196888,0.975542859,-0.7230526,-1.053464414,-1.076070526,-1.091980356,-0.423851587,-1.148089119,0.042576876,-0.713430677,0.35125538,0.944377774,1.188478046,1.54203849
0.282899901,-0.783271829,-1.342664049,1.162567681,0.100965771,0.061475377,-0.805311167,-0.075449656,-0.062332152,-1.208918721,-0.442209207,-1.09749884,-0.761434905,-0.138106995,0.106528267,0.516239574
-0.290727171,-0.608689605,-2.446290611,0.713708109,-1.252778696,-1.093283692,-1.346829884,-1.255936921,2.148961723,-1.484495251,0.142190455,-1.192940929,-0.13554662,3.728804413,1.788569043,1.980146385
-1.246772293,-0.853104719,-2.236982125,0.738644752,-1.370495606,-0.894187301,-1.076070526,-1.214202523,1.630783867,-1.534264925,0.494158432,-1.209039595,0.103990873,3.890577871,1.698436328,1.762598308
0.282899901,-0.538856715,-1.30460796,0.938137895,-0.664194145,-1.013645135,-1.509285499,-0.951872019,-0.502180798,-1.030577388,-0.501977354,-1.009531132,-0.390538143,-0.058240646,0.74662533,1.01347798
-0.290727171,-0.469023825,-0.514944127,1.037884467,-0.48761878,-0.934006579,-0.588703681,-0.641845061,-0.441927558,-0.784493998,-0.52190007,-0.764026483,-0.630075636,-0.321014424,-0.753125898,-0.699299012
0.282899901,0.264221519,-0.362719774,0.975542859,-0.075609594,-0.296898127,-0.263792451,-0.695503573,-0.556408713,-0.594171076,-0.621513648,-0.588666019,-0.591440556,-0.128854397,0.310249635,0.578683
0.66531795,0.648302413,-0.39126184,0.825923002,-0.664194145,-0.894187301,-0.588703681,0.011000169,-0.297319785,-0.968365295,-0.847304426,-1.157868836,-0.707345794,-0.175203859,-1.634688148,-1.039424939
-0.864354244,-1.621266508,-0.924047077,0.763581395,-0.428760325,-0.495994518,-0.697007424,-1.038321844,-0.453978206,-0.855001036,-0.236341144,-0.739878484,0.026720714,-0.16212916,0.157488376,0.615827803
1.047735999,1.486297092,-0.296121619,0.576556573,-0.016751139,-0.69509091,-1.021918654,-0.504717752,-0.170787982,-0.896936595,-0.614872743,-1.138320457,-0.699618778,-0.192394667,-0.743838776,0.093792732
0.091690877,0.194388629,-0.105841177,0.364595108,-0.664194145,-1.172922248,-0.805311167,-1.172468125,-0.375648995,-0.84624526,-0.900431668,-1.154994075,-0.699618778,-0.397992579,-0.958156989,-0.174352591
0.091690877,-0.678522494,0.617224501,0.252380215,-0.016751139,-0.615452353,-0.697007424,-1.136695783,-0.520256769,0.274954903,-0.780895374,-0.45642698,-0.591440556,-0.029410589,1.348145115,1.729268376
-1.246772293,-0.992770499,-1.114327519,0.090292036,-0.7230526,-0.69509091,-0.805311167,-0.978701275,-0.502180798,-1.087259517,-0.349236533,-0.836470478,0.011266682,-0.215206212,0.218330935,0.325897556
0.282899901,-0.678522494,-0.724252613,-0.29622593,-0.664194145,-1.093283692,-0.859463039,-0.135070225,-0.297319785,-0.943480457,-0.488695543,-0.850269334,-0.413719191,-0.249916425,0.539570123,0.527282624
0.474108926,1.416464202,0.208121551,-0.371035859,-0.428760325,-0.575633075,-0.859463039,0.800972708,-0.152712011,-0.513525771,-0.648077269,-0.935937233,-0.769161921,-0.326427626,-0.036231476,-0.027680814
0.474108926,1.381547757,0.350831883,-0.657807252,-0.075609594,-0.894187301,-0.751159296,0.192842905,-0.285269137,-0.007534082,-0.794177184,-0.540944975,-0.676437731,-0.334590666,-0.11207631,0.225104631
-0.67314522,0.543553079,0.350831883,-0.632870609,-1.135061786,-1.172922248,-1.076070526,-0.457021297,-0.622687276,0.169885591,-1.019967963,-0.262668042,-0.684164747,1.378782919,-1.111513577,-1.30375539
-0.290727171,-0.608689605,-0.505430105,-0.932110324,-1.311637151,-1.531295753,-1.021918654,-1.148619897,-0.604611304,-0.648088224,-0.242982049,-0.428254316,0.181261031,0.021746765,1.050599996,1.183038987
-1.246772293,0.054722849,0.445972104,-1.293691647,-0.664194145,-1.491476474,-1.346829884,-1.244012807,-0.59858598,-0.448548696,-0.276186576,-0.271292327,0.335801349,-0.132814855,1.085367173,1.262548944
-0.290727171,0.368970854,0.826532987,-1.393438219,-1.900221702,-2.04894637,-1.509285499,-1.202278409,-0.707041811,0.026567362,-0.9402771,-0.171250619,-0.429173223,-0.187828899,0.388237652,0.401893815
-2.585235463,0.054722849,1.11195365,-1.49318479,-1.135061786,-1.37201864,-1.130222397,-1.226126637,-0.616661952,-0.025506464,-0.462131922,-0.05108558,-0.22827081,-0.108671628,0.911293157,1.183038987
-0.099518147,0.787968193,1.035841473,-1.418374862,-1.370495606,-1.610934309,-1.184374269,-1.226126637,-0.785371021,0.324724578,-0.893790763,-0.062009675,-0.560532493,-0.223369252,-0.418789486,-1.080986962
-0.67314522,1.137132643,0.855075053,-1.480716469,-1.605929427,-1.610934309,-1.346829884,-1.211221494,-0.670889867,0.201682883,-0.867227142,0.162796691,-0.45235427,-0.16621068,0.069617908,-0.602019784
-0.67314522,0.683218858,0.236663618,-1.543058076,-1.547070972,-1.889669257,-1.400981755,-1.145638868,-0.399750291,-0.096935163,-0.847304426,-0.135028622,-0.529624429,-0.238502005,-0.951132114,-1.480544575
-0.67314522,1.172049088,0.170065463,-1.480716469,-1.782504792,-1.690572865,-1.130222397,-1.080056243,-0.634737924,0.194309598,-0.66135908,0.535365807,-0.614621604,-0.33218672,-1.316544667,-1.880001796
-1.820399366,0.264221519,0.560140369,-1.256286682,-1.017344876,-0.934006579,-0.534551809,-0.951872019,-0.610636628,1.060670595,-0.169932092,1.190236524,0.03444773,-0.166798696,0.771867253,-0.132790568
-0.481936196,0.857801083,0.588682435,-1.455779826,-1.370495606,-1.411837918,-1.021918654,-0.853498081,-0.640763248,0.44407963,-0.807458995,0.513517618,-0.614621604,-0.294225127,-0.856951166,-1.782722568
-0.099518147,2.010043766,0.845561031,-1.480716469,-0.664194145,-0.894187301,-0.642855552,-0.665693288,-0.586535332,0.771269156,-0.67464089,1.101118911,-0.599167572,-0.323297308,-1.066506752,-2.005390604
